Clustered Local Degree,EIGSM Values,Semi local centrality,Coreness Centrality,MCGM Values,HCC Value,GSM,DIL Centrality,Constraint Coefficients,K-Shell Value,Gravity Model Centrality,DNC Scores,Closeness Centrality,Local-Global Centrality,GIN Values,Eccentricity Centrality,Local Gravity Model Centrality,Gravity Index Centrality,EHCC Value,Extended Improved Gravity Index Values,Node H-Index,Density Centrality,HVGc Index,P Value,Societal Capital Scores
7.0,335.0516357,768,5,0.004996511,0.013204894,2265.661048,3.3,-0.5,2,1797.543424,2.0,0.000170911,1.41451344,3620.656399,0.142857143,14,20.5,0.241479945,1033.5,2,2.068181818,322.674311,5,9
78.0,2816.704932,12192,22,0.226329285,0.225576535,3007.814302,49.7030303,-0.2,3,8268.965278,5.153889248,0.000219394,4.670239331,4844.801083,0.166666667,390,549.75,2.531778724,34040.25,3,36.98863636,60605.72527,95,83
137.6,7897.729145,36055,97,2.936698617,0.508052182,3689.128175,82.7780636,-0.168956888,4,14245.07167,6.227278821,0.000227169,6.213994796,5746.492498,0.166666667,774,4163.0,6.031607089,298388.75,5,65.86363636,597410.2405,221,135
66.0,3178.744631,18521,45,0.803118949,0.23428777,3062.414836,10.86666667,-0.333333333,2,4802.77,3.02805377,0.000192049,2.57769619,4635.240663,0.166666667,198,1193.0,2.164122072,134684.5,2,17.89772727,114444.3809,101,69
7.0,346.3998163,844,5,0.005288303,0.013204894,2273.824015,3.3,-0.5,2,1810.075091,2.0,0.000172206,1.421799122,3630.855935,0.142857143,14,21.0,0.247164664,1153.5,2,2.068181818,343.9028841,5,9
508.2,18540.68685,123275,142,4.045963334,0.859423062,3828.225912,558.4418733,-0.080652891,7,42904.27917,15.78598515,0.000258198,17.43855816,6306.432742,0.2,6615,7315.0,14.26052043,364178.5,9,342.4431818,3711782.443,343,456
73.0,2473.664624,10639,20,0.195596444,0.211399246,2975.40377,48.33550894,-0.2,3,8036.381944,5.090397185,0.000216403,4.606179,4780.546205,0.166666667,365,485.25,2.234682958,27745.0,3,35.0,47259.59526,89,78
137.6,8002.14673,36705,97,2.93518963,0.508052182,3685.667188,84.03340548,-0.168956888,4,14215.24,6.284854578,0.000226603,6.201534647,5739.174344,0.166666667,774,4158.0,6.149053015,299351.75,5,64.90909091,622737.3099,221,135
11.0,640.1908674,1247,8,0.017654276,0.021012756,2453.650156,9.4,-0.333333333,2,3206.37284,3.0,0.000177651,2.249846842,3921.118269,0.142857143,33,52.0,0.433195537,3323.75,2,4.772727273,1127.103752,8,14
8.0,374.3771422,824,5,0.00554398,0.017738866,2267.697616,3.466666667,-0.5,2,1797.345091,2.0,0.000171615,1.418116328,3617.134137,0.142857143,16,23.0,0.267999067,1072.0,2,2.227272727,412.4408486,7,10
71.0,2309.182488,10389,20,0.177425207,0.204454445,2848.501502,47.44040404,-0.2,3,7617.972222,5.144365438,0.0002151,4.526371552,4642.58228,0.166666667,355,456.0,2.149481186,24710.75,3,34.20454545,42934.24069,86,76
136.5333333,7782.573283,35525,97,2.921684476,0.492902499,3609.241232,83.23212343,-0.168956888,4,13847.32,6.229299023,0.000222469,6.080933334,5640.605341,0.166666667,768,4151.0,5.921612318,297166.0,5,64.90909091,605478.1819,214,134
7.0,285.8418291,648,5,0.004697974,0.013204894,2180.871593,3.3,-0.5,2,1699.026825,2.0,0.000169808,1.389721766,3514.950383,0.142857143,14,20.0,0.226042575,934.5,2,2.068181818,314.1828817,5,9
72.0,2257.552568,10334,19,0.176745252,0.196249563,2846.129185,46.65541126,-0.2,3,7594.826389,5.110599205,0.000214454,4.514830306,4632.793451,0.166666667,360,456.0,2.103059744,23220.5,3,34.60227273,43212.60915,82,77
87.0,5749.633985,24985,64,1.164257769,0.370416248,3254.816074,59.52403957,-0.2,4,9972.9625,5.198697578,0.000216638,4.816795052,5265.03468,0.166666667,435,2142.0,4.332665118,193010.25,4,36.19318182,261555.0013,162,92
11.0,651.4911012,1136,8,0.016293084,0.018889614,2443.202607,9.4,-0.333333333,2,3171.646122,3.0,0.000176741,2.237919139,3899.903452,0.142857143,33,49.0,0.400594675,3226.0,2,4.772727273,1048.285307,7,14
7.0,314.7050506,690,5,0.004789939,0.013204894,2252.184878,3.3,-0.5,2,1767.00127,2.0,0.0001703,1.405266664,3588.600715,0.142857143,14,19.5,0.217837693,965.25,2,2.068181818,318.4285963,5,9
72.0,2674.231379,11243,20,0.202423822,0.217480986,3009.150819,47.92525253,-0.2,3,8286.225,5.112619407,0.000219394,4.674947046,4861.718188,0.166666667,360,495.75,2.610030198,27153.5,3,34.60227273,51809.28205,92,77
71.0,5032.518694,18200,57,1.09887041,0.278764424,3209.739641,57.34606939,-0.2,4,9597.770833,5.197489849,0.000213584,4.732386575,5170.760726,0.166666667,355,1981.0,4.030736699,168708.5,5,31.81818182,189677.8098,121,76
7.0,340.8687376,814,5,0.004949049,0.013204894,2276.590314,3.3,-0.5,2,1819.699048,2.0,0.000172265,1.424146939,3644.489498,0.142857143,14,20.0,0.239069116,1072.75,2,2.068181818,318.4285963,5,9
94.0,3457.928668,20775,27,0.281422062,0.251410949,3103.308426,51.37623292,-0.2,3,9010.722222,5.096131952,0.00022604,4.849367869,5052.039798,0.166666667,470,722.25,3.049036279,51750.75,3,43.35227273,104548.6422,105,99
142.9333333,7782.616322,36864,95,2.936077229,0.509490617,3618.988844,81.64891887,-0.168832474,4,13941.10833,6.221758362,0.000223314,6.107040145,5658.17226,0.166666667,804,4174.0,5.698383089,304364.0,5,66.81818182,609195.6491,221,140
7.0,371.738315,913,5,0.005837985,0.013204894,2324.411519,3.3,-0.5,2,1920.487188,2.0,0.000176305,1.461951212,3740.895025,0.142857143,14,23.5,0.272999079,1553.0,2,2.068181818,411.8343179,5,9
104.0,3509.151295,23976,26,0.293672094,0.28401181,3123.356178,49.83553548,-0.2,3,9117.201389,5.077920256,0.000227739,4.882523114,5073.374426,0.166666667,520,793.5,2.847711575,51571.5,3,47.32954545,111486.5666,119,109
69.0,4936.599022,17728,56,1.091476733,0.252711343,3201.831202,54.6563147,-0.2,4,9547.833333,5.197489849,0.000213083,4.716214552,5157.792619,0.166666667,345,1957.0,3.746891637,166979.0,4,30.625,182978.9547,109,74
7.0,388.8801291,897,5,0.006056577,0.013204894,2334.84476,3.3,-0.5,2,1932.508855,2.0,0.000177305,1.468808801,3750.193129,0.142857143,14,23.0,0.30559994,1653.5,2,2.068181818,454.2914641,5,9
86.0,3433.188416,17687,26,0.277899208,0.234247457,3077.012458,50.98980279,-0.2,3,8804.230556,5.110203948,0.000223664,4.789544805,4995.615983,0.166666667,430,679.5,3.062701717,48640.25,3,40.17045455,94209.7103,98,91
68.0,4801.340897,16896,55,1.081056072,0.246054229,3198.286616,54.82947487,-0.2,4,9471.984722,5.157807309,0.000212675,4.706788344,5139.336074,0.166666667,340,1942.0,3.580625044,165175.5,4,30.625,173757.5903,106,73
65.0,3156.435904,18282,45,0.799438771,0.231876941,3064.801961,10.86440678,-0.333333333,2,4815.635,3.029643073,0.000191755,2.576900476,4645.49843,0.166666667,195,1188.0,2.16232693,130375.25,2,17.65909091,113176.1205,100,68
70.0,2744.363528,10878,18,0.196280194,0.202043616,2979.730743,47.54199134,-0.2,3,8078.673611,5.144365438,0.000217297,4.618731315,4795.605942,0.166666667,350,470.25,2.465121464,25139.25,3,33.40909091,50892.30361,85,75
71.0,5067.243021,18522,57,1.101227594,0.27451814,3212.046966,56.20942825,-0.2,4,9626.340278,5.197489849,0.000213767,4.736597318,5180.46589,0.166666667,355,1980.0,3.910937359,169318.0,4,31.42045455,190724.1477,119,76
51.0,3631.213773,14324,45,0.675868481,0.166278198,3103.296446,10.82222222,-0.333333333,2,5239.134167,3.041226216,0.000207383,2.716029961,4901.224209,0.166666667,153,907.0,2.175968546,161483.25,2,14.07954545,102686.1021,71,54
352.0,11341.54809,86227,62,0.624446304,0.789422891,3362.892507,141.9395169,-0.131520502,4,18747.22222,8.391622367,0.000247463,8.639115201,5691.076433,0.166666667,2464,1572.0,8.136028307,166919.0,6,120.2727273,1389982.293,329,316
76.0,2855.740052,12481,22,0.224128706,0.227124303,3009.652013,51.12525253,-0.2,3,8270.856944,5.168174962,0.00021925,4.669481392,4846.909446,0.166666667,380,550.5,2.730203348,30189.25,3,36.19318182,60419.05465,96,81
73.0,5196.759374,17199,61,1.202477475,0.254149778,3177.537412,88.7570922,-0.166666667,4,11011.585,6.086378738,0.000211327,5.582879558,5041.538241,0.166666667,438,2014.0,3.788364985,172606.5,4,40.56818182,193721.5751,109,79
65.0,3142.777685,18254,45,0.798570856,0.225507514,3047.207345,10.86440678,-0.333333333,2,4753.3175,3.029643073,0.000190114,2.556664159,4606.856388,0.166666667,195,1186.0,2.155491462,130106.5,2,17.65909091,112756.9497,97,68
81.0,3174.717838,14391,25,0.256380472,0.232809022,3038.520775,52.19191919,-0.2,3,8451.048611,5.119155354,0.000220167,4.706939951,4893.494233,0.166666667,405,633.0,2.985739643,41939.75,3,38.18181818,74872.10864,98,86
75.0,2751.862083,12841,23,0.211732952,0.222590331,3019.926486,48.99191919,-0.2,3,8362.422222,5.153023447,0.000219829,4.692188573,4879.55561,0.166666667,375,534.0,2.745174677,31891.75,3,35.79545455,58093.85932,94,80
7.0,348.49983,836,5,0.005134773,0.013204894,2281.285869,3.3,-0.5,2,1828.863424,2.0,0.000172473,1.427240103,3652.173132,0.142857143,14,21.5,0.244178461,1141.25,2,2.068181818,331.1657402,5,9
84.0,3093.522346,15344,26,0.248015815,0.233672083,3066.186672,50.59191919,-0.2,3,8639.486111,5.11579401,0.000222916,4.768186504,4954.486168,0.166666667,420,633.75,2.96946792,44686.25,3,39.375,75997.86342,98,89
7.0,372.6440171,932,5,0.00560446,0.013204894,2306.692896,3.3,-0.5,2,1870.934535,2.0,0.000174368,1.444429954,3693.138208,0.142857143,14,23.0,0.255260213,1309.75,2,2.068181818,369.3771718,5,9
105.0,3363.410796,23123,27,0.286539644,0.294915209,3112.931347,51.83636364,-0.2,3,8951.122222,5.081647668,0.000226706,4.854007276,5023.49323,0.166666667,525,792.0,2.906785748,49922.75,3,47.72727273,102628.7186,124,110
133.3333333,7578.681979,34723,97,2.911945216,0.49416258,3603.606678,78.63254976,-0.168939791,4,13741.59,6.259986373,0.000221976,6.064269504,5617.260932,0.166666667,750,4134.0,5.52464824,295820.0,5,64.90909091,559397.5298,215,131
7.0,411.0150638,940,5,0.006217507,0.013204894,2331.377347,3.3,-0.5,2,1910.519048,2.0,0.000176678,1.462757072,3726.920444,0.142857143,14,23.5,0.316503339,1600.0,2,2.068181818,458.5371787,5,9
82.0,3177.067974,13908,24,0.253595981,0.233096709,3049.480213,52.34430014,-0.2,3,8514.156944,5.13222725,0.000222074,4.737251284,4915.64878,0.166666667,410,611.25,3.004957256,39351.75,3,38.57954545,74789.41683,98,87
18.0,1136.856505,2693,12,0.038043769,0.057284528,2749.787255,21.475,-0.25,2,5277.826599,4.0,0.000193162,3.305033821,4371.847918,0.142857143,72,97.5,1.039090616,7574.0,3,9.545454545,3364.419383,24,22
6.0,222.758412,328,4,0.002401754,0.010794065,2137.53847,3.25,-0.5,2,1567.299535,2.0,0.000156863,1.305929844,3389.172005,0.142857143,12,14.0,0.076461829,214.0,2,1.909090909,76.42286312,4,8
113.0,5707.28012,25683,42,0.324021524,0.454904605,3206.813686,136.7979221,-0.142857143,4,13764.20694,7.220531401,0.000236295,7.110627315,5290.104448,0.166666667,791,857.0,4.87690356,79412.75,4,65.14772727,271194.0822,198,120
76.0,2823.793395,12104,23,0.223557997,0.222878018,3011.690201,49.25858586,-0.2,3,8278.3875,5.116892911,0.000219346,4.67195767,4850.189122,0.166666667,380,544.5,2.610265967,34278.5,3,36.19318182,57980.87447,94,81
7.0,359.551383,885,5,0.005268818,0.013204894,2285.072837,3.3,-0.5,2,1829.134014,2.0,0.000172741,1.428535238,3651.586486,0.142857143,14,21.5,0.244466148,1157.25,2,2.068181818,335.4114548,5,9
88.0,3179.055614,16647,26,0.255136238,0.239069116,3071.365675,50.97287157,-0.2,3,8694.752778,5.111508296,0.000223764,4.783921819,4966.132365,0.166666667,440,656.25,2.999646347,45353.5,3,40.96590909,84140.95949,100,93
7.0,382.5891977,944,5,0.00571863,0.013204894,2310.594332,3.3,-0.5,2,1879.835714,2.0,0.00017507,1.448808268,3701.046008,0.142857143,14,23.0,0.260657246,1369.25,2,2.068181818,386.3600302,5,9
101.0,3400.924085,22841,26,0.28704609,0.251301616,3116.372877,49.73846773,-0.2,3,9058.202778,5.080995475,0.000227376,4.870614076,5060.205522,0.166666667,505,772.5,2.704321902,50498.5,3,46.13636364,103911.6697,104,106
7.0,410.9749615,924,5,0.006075964,0.013204894,2334.84476,3.3,-0.5,2,1931.134966,2.0,0.000177148,1.467592215,3749.542094,0.142857143,14,23.0,0.272889746,1627.75,2,2.068181818,441.5543203,5,9
19.0,1160.412992,2605,11,0.038505374,0.057572215,2746.279302,22.825,-0.25,2,5194.652222,4.0,0.000191498,3.284387303,4334.610657,0.166666667,76,96.0,1.019803982,6448.5,3,9.863636364,3847.275868,24,23
73.0,2495.111504,11883,23,0.187127396,0.211399246,2879.60893,48.78874459,-0.2,3,7828.234722,5.219690114,0.00021645,4.578630784,4708.292933,0.166666667,365,485.25,2.44087513,27216.5,3,34.60227273,50144.80243,89,78
15.0,1234.129716,3179,12,0.046535364,0.05613378,2769.112406,10.66666667,-0.333333333,3,3941.338333,3.19047619,0.000195733,2.491914253,4356.677154,0.166666667,45,140.25,1.060874202,12845.25,3,5.488636364,4266.943954,24,18
356.9272727,13691.30987,89001,89,0.860698688,0.796586359,3197.653653,211.5182573,-0.11160342,8,24083.4,11.88025403,0.000240327,11.49945743,5476.007014,0.166666667,3223,2886.0,10.86586334,199260.25,8,150.5,1795344.776,334,304
111.0,4032.886365,33194,20,0.206751416,0.485313304,3204.073202,24.21029412,-0.25,2,8024.286667,4.078585859,0.0002292,4.027712967,5317.280241,0.166666667,444,546.5,3.024483324,51683.5,3,38.81818182,142274.4423,213,115
6.0,495.3558816,834,4,0.005342546,0.010794065,2387.049118,3.25,-0.5,2,2080.722676,2.0,0.000178317,1.504690212,3892.373753,0.142857143,12,18.0,0.504490605,1583.5,2,1.909090909,414.8669712,4,8
2618.806465,125744.9981,688730,917,21.79357862,1.712410732,4370.239301,23220.63453,-0.019768679,12,458941.3889,110.1014819,0.000305998,143.8928388,8134.235347,0.2,242800,21129.0,105.581333,2036550.25,24,6657.954545,103321448.8,464,2528
113.0,4141.673064,33545,20,0.210575271,0.481642393,3208.864146,25.56286408,-0.25,2,8052.815556,4.077425743,0.000229568,4.036516072,5325.773871,0.166666667,452,556.0,3.162406945,52297.0,3,39.45454545,150311.6663,211,117
66.0,3352.602085,19005,44,0.808365676,0.251272908,3184.208312,10.60218579,-0.333333333,2,5231.15,3.027118644,0.000201939,2.707506664,4895.828022,0.166666667,198,1196.0,2.445228305,137367.0,2,17.89772727,116194.1504,109,69
2624.609109,126176.2345,689966,921,22.02399759,1.714999914,4374.193507,23645.51212,-0.019604016,12,464321.2681,111.1729105,0.000306373,145.5393586,8147.115207,0.2,246036,21201.0,106.1451909,2039887.75,24,6772.738636,103551799.8,464,2537
21.0,1541.992992,4003,14,0.051784199,0.070886442,2832.96701,23.37045455,-0.25,2,5592.98,4.0,0.000198531,3.415273706,4497.878969,0.166666667,84,123.0,1.787949641,11135.5,3,10.5,6999.861438,30,25
142.0,7117.226423,39812,63,0.610059767,0.523270885,3207.89689,325.829875,-0.111111111,6,17750.0275,9.374743083,0.000232288,9.086218346,5272.469092,0.166666667,1278,1933.5,7.004296981,104939.25,6,99.51136364,383248.9413,226,151
63.0,2129.895346,20230,19,0.108759414,0.184880124,2967.580853,22.86785714,-0.25,2,6438.38,4.0,0.000212947,3.660403244,4783.619414,0.166666667,252,349.0,1.670559909,27967.0,3,23.86363636,32399.67018,78,67
133.0,6541.735118,41957,71,1.230104479,0.532269808,3302.617826,62.41238705,-0.2,4,10345.29167,5.169082213,0.000218914,4.892668984,5338.844124,0.166666667,665,2375.0,5.078709574,214544.5,4,43.75,424457.8592,232,138
63.0,3110.387755,17872,44,0.794064651,0.18671558,3085.100874,10.5954023,-0.333333333,2,4821.364167,3.031328321,0.000193723,2.590650535,4656.274096,0.166666667,189,1181.0,2.073592288,129587.0,2,17.18181818,108610.383,79,66
6.0,324.7335305,518,4,0.003822308,0.010794065,2276.688089,3.25,-0.5,2,1826.369932,2.0,0.000170155,1.420587724,3654.810655,0.142857143,12,17.5,0.204057425,723.5,2,1.909090909,240.1861412,4,8
991.0,72345.26971,294861,533,6.683573565,1.113796393,3839.349243,35146.26637,-0.018518519,12,167197.17,59.10904705,0.000280191,67.20779445,6578.474636,0.2,53514,11805.0,58.87554819,1214025.0,17,2048.931818,25250305.29,383,1045
16.0,1175.637961,2009,10,0.037315386,0.056709154,2782.138647,21.325,-0.25,2,5363.226599,4.0,0.000196386,3.354100895,4412.811294,0.142857143,64,85.0,0.953877239,5822.25,3,8.909090909,3439.184258,24,20
82.0,5502.27233,21470,62,1.131478712,0.311652973,3224.018303,59.1515528,-0.2,4,9717.005556,5.217097692,0.000214316,4.757394656,5196.814071,0.166666667,410,2048.0,4.130000318,184688.5,4,33.80681818,235109.998,135,87
62.0,2968.407536,17483,44,0.789134616,0.182181608,2971.656375,10.59298246,-0.333333333,2,4499.684949,3.031818182,0.000183117,2.462428161,4448.798959,0.142857143,186,1174.5,1.930093281,128243.0,2,16.94318182,104842.8614,77,65
99.0,4054.776778,19881,29,0.236460243,0.374156179,3107.334683,86.9496997,-0.166666667,3,10915.76167,6.271541502,0.000225734,5.851031398,5067.126661,0.166666667,594,591.0,3.478847982,49250.25,4,52.5,143468.4946,162,105
66.0,1949.145689,8833,18,0.159926097,0.190277157,2802.558738,43.22683983,-0.2,3,7288.177778,5.001508296,0.000210128,4.438289133,4540.410331,0.166666667,330,415.5,1.630358857,19980.5,3,32.21590909,30391.28555,80,71
11.0,589.2573191,1053,7,0.015497137,0.018889614,2446.157301,9.4,-0.333333333,2,3151.458622,3.0,0.000178221,2.244982431,3889.963108,0.142857143,33,46.0,0.387389781,2312.25,2,4.772727273,977.3487076,7,14
7.0,300.7107525,624,5,0.004584361,0.013204894,2232.58231,3.3,-0.5,2,1724.748288,2.0,0.000167757,1.389363652,3544.227845,0.142857143,14,19.0,0.211865287,801.25,2,2.068181818,292.9543086,5,9
91.0,3627.668547,18511,27,0.223481294,0.303626444,2956.017508,53.01217656,-0.2,4,8631.118056,5.092753623,0.000222816,4.767716189,4912.235239,0.166666667,455,736.0,3.091826513,46362.75,5,40.56818182,114885.9367,130,96
15.0,853.2117388,1408,11,0.03581539,0.047928898,2622.498902,20.39285714,-0.25,3,4680.665488,4.0,0.000182116,3.103702927,4106.254766,0.142857143,60,114.0,0.545106389,4716.5,3,8.590909091,1549.034758,20,19
6.0,177.4894817,217,5,0.002320344,0.010794065,2111.253858,3.25,-0.5,2,1493.190697,2.0,0.000153351,1.278031879,3308.298294,0.125,12,15.5,0.067106199,190.5,2,1.909090909,65.50531125,4,8
23.0,1613.318104,3524,15,0.062412838,0.071749503,2726.334322,42.07936508,-0.2,3,6677.537245,5.066666667,0.000204123,4.296904179,4390.740448,0.142857143,115,153.75,1.583869005,8694.0,4,14.71590909,7646.945234,30,28
94.0,5786.145766,25573,67,1.164889582,0.387292053,3255.033431,59.60869565,-0.2,4,9903.922222,5.215986581,0.000216123,4.806742216,5242.160612,0.166666667,470,2169.0,4.435508027,197621.0,4,37.38636364,273357.0051,169,99
126.9333333,7119.098633,32778,92,2.676030478,0.488190174,3554.249187,70.91839549,-0.168956888,3,13099.95,6.118814478,0.000218055,5.926792581,5453.615621,0.166666667,714,3061.5,4.880519498,288389.5,4,62.52272727,515307.768,213,125
68.0,4675.234626,17849,59,1.097360458,0.246054229,3209.555724,53.89440994,-0.2,4,9519.3125,5.304560556,0.000212721,4.714261839,5149.342433,0.166666667,340,2011.0,3.541148403,169309.75,4,32.21590909,174258.6535,106,73
156.0,7311.879752,46157,61,1.285291028,0.572856885,3515.4902,56.70162214,-0.2,3,12056.475,5.331631263,0.000238152,5.3294294,5800.77646,0.166666667,780,2117.25,4.955600307,206945.5,4,66.81818182,555973.855,248,161
157.0,7157.485018,46124,61,1.278144928,0.575267714,3517.444856,56.32664437,-0.2,3,12071.52778,5.16380448,0.000238379,5.334071045,5804.357331,0.166666667,785,2121.0,4.742860354,205305.0,4,67.21590909,543298.2655,249,162
68.0,4633.88673,17203,58,1.091503563,0.246054229,3278.507953,55.16425121,-0.2,4,9631.426389,5.086378738,0.000217014,4.795475346,5190.773443,0.166666667,340,2004.0,3.689164278,166821.0,5,32.21590909,172198.7269,106,73
112.0,5610.231054,34565,64,1.234569231,0.494381247,3441.993621,58.48588863,-0.2,4,10887.56667,5.086378738,0.000232288,5.133915941,5526.488448,0.166666667,560,2500.0,4.516756699,186045.0,5,49.71590909,321492.6423,217,117
65.0,4226.975089,15438,53,0.967114238,0.181496901,3241.905216,52.27321851,-0.2,3,9473.777778,5.082452431,0.00021561,4.752739216,5143.904195,0.166666667,325,1458.0,3.024902944,159487.75,4,31.02272727,157151.2744,76,70
2423.766917,172033.6032,705286,2170,111.9688523,1.686956235,4927.771046,37040.46705,-0.018939656,40,232990.6825,61.13398772,0.000243132,69.11979252,7192.154133,0.2,134121,107710.0,98.87648333,8335537.0,43,1809.102273,331066040.1,468,2410
67.0,5093.332029,17188,56,1.070112146,0.248177372,3311.337262,80.96939379,-0.166666667,3,11932.23333,6.253045404,0.000221729,5.868142771,5300.888929,0.166666667,402,1463.25,4.085374628,166523.5,4,38.65909091,175255.5763,107,73
94.0,5078.924956,27987,63,1.332156405,0.429754898,3395.228494,57.55476504,-0.2,4,9992.326389,5.23358396,0.000218866,4.891236182,5278.354181,0.166666667,470,2704.0,4.539623234,157798.75,4,41.76136364,246684.3946,189,99
2425.241228,172057.7116,705418,2170,111.8572336,1.686956235,4847.165042,36676.15792,-0.019067669,40,229081.2108,61.20065438,0.000238095,67.89372053,7074.753417,0.166666667,134121,107640.0,98.69454909,8336732.5,43,1809.102273,330927279.4,468,2410
83.0,4437.878488,23026,56,1.244170222,0.297078664,3261.888526,54.6,-0.2,4,9259.601389,5.197368421,0.000211282,4.689666321,5066.413481,0.166666667,415,2500.0,3.608876396,141481.75,4,36.98863636,189356.0486,128,88
2424.210526,172075.2363,705674,2171,111.902494,1.686668548,4850.089913,36723.76793,-0.019070001,40,229188.0858,61.20065438,0.000238209,67.92204026,7078.415649,0.166666667,134064,107680.0,98.77299602,8338335.0,43,1804.568182,330954045.6,468,2409
98.0,4994.757713,28840,61,1.24349226,0.383908829,3328.416392,33.05198827,-0.25,4,7830.963333,4.143020595,0.000215424,3.847444145,5205.040591,0.166666667,392,2700.0,3.966909887,166208.5,4,32.77272727,250185.0788,167,102
2425.241228,172070.2777,705542,2170,111.8850499,1.686956235,4849.935067,36771.55763,-0.019069614,40,229221.8425,61.20065438,0.000238152,67.9290371,7078.694677,0.166666667,134121,107670.0,98.77483148,8336849.0,43,1809.102273,330940404.8,468,2410
2425.241228,172047.5073,705508,2170,111.839948,1.686956235,4836.170968,36773.37697,-0.019070001,40,228237.405,61.20065438,0.00023753,67.68855838,7048.612051,0.166666667,134121,107590.0,98.74618922,8336591.5,43,1809.102273,330912738.9,468,2410
89.0,4865.117253,24392,58,1.304872432,0.381607334,3316.12738,60.33737374,-0.2,4,9626.058333,5.319590643,0.000214684,4.786276969,5175.630041,0.166666667,445,2587.0,4.434415916,146749.5,5,38.97727273,223993.2718,167,94
2424.210526,172027.178,705427,2170,111.8062785,1.686668548,4833.056841,36723.76793,-0.019070055,40,227994.2525,61.20065438,0.000237304,67.61367303,7042.490891,0.166666667,134064,107540.0,98.67961808,8336412.0,43,1804.568182,330903541.6,468,2409
81.0,4446.689098,22287,53,1.179723109,0.306831314,3276.334386,31.25828197,-0.25,4,7503.503333,4.208479532,0.000211954,3.768573031,5102.515114,0.166666667,324,2510.0,3.798658804,143334.75,4,28.0,184517.3755,133,85
2424.210526,172000.6592,705308,2170,111.7978277,1.686668548,4832.970815,36723.76793,-0.019070055,40,227976.0442,61.20065438,0.000237361,67.61725614,7042.142107,0.166666667,134064,107530.0,98.65327731,8336187.5,43,1804.568182,330896657.2,468,2409
79.0,4252.91537,21057,52,1.16459042,0.295640229,3259.363845,30.76737288,-0.25,4,7345.333333,4.168796992,0.000211104,3.739943022,5044.848713,0.166666667,316,2491.0,3.558807253,140980.0,4,27.68181818,171347.8543,128,83
2510.324629,177758.6654,727173,2216,118.252725,1.714861874,4997.623847,44996.21079,-0.017383282,40,268648.66,67.5339356,0.000252525,78.96641301,7419.339792,0.2,153972,111910.0,104.3727813,8422814.5,43,2305.227273,337978963.0,468,2507
57.0,3781.832282,14256,49,0.885401514,0.170415149,3106.298882,26.13804348,-0.25,3,6933.396667,4.083509514,0.000203874,3.593416203,4876.497598,0.166666667,228,1436.25,2.312286983,156950.0,3,21.63636364,122831.6807,72,61
24.0,1698.957499,4301,15,0.059689591,0.086611499,2808.522944,24.64807692,-0.25,3,5632.807778,4.175757576,0.000197083,3.396366578,4510.167982,0.166666667,96,186.0,1.625894517,14264.25,3,11.13636364,9009.167459,37,28
2424.809437,172364.6708,705803,2172,112.4079683,1.687819296,4853.599758,37791.90161,-0.018715348,40,233526.6083,62.20065438,0.000238493,69.21857246,7090.397526,0.166666667,136590,107820.0,99.10300355,8338195.5,43,1863.909091,331222951.7,468,2413
111.0,5578.9952,35534,68,1.271559622,0.487436446,3349.098717,33.61593407,-0.25,4,7987.643333,4.138338725,0.000216123,3.872927844,5251.287406,0.166666667,444,2778.0,4.710958248,186067.0,4,33.72727273,321063.738,214,115
84.0,4527.85422,22856,54,1.191687235,0.358649789,3294.742826,31.47783159,-0.25,4,7586.845556,4.205831548,0.000213538,3.797343047,5132.677534,0.166666667,336,2544.0,3.863601548,147430.0,4,28.95454545,191940.1258,157,88
2426.715539,172247.621,705497,2169,111.898598,1.686956235,4872.301727,36422.04767,-0.019222374,40,230433.4883,61.30065438,0.000239693,68.3210565,7115.927376,0.166666667,134121,107520.0,98.93232942,8338131.75,43,1804.568182,331011460.7,468,2410
198.3333333,6755.679198,51392,58,1.312931065,0.616936518,3558.826757,22.83417632,-0.299854862,3,9363.234444,4.771211053,0.000233318,4.21095458,5684.429125,0.2,680,2502.75,4.795409957,186921.0,3,56.0,502192.0638,267,174
1937.765591,50574.66593,507137,344,7.056426106,1.513509684,4003.995664,9101.577614,-0.034629388,12,125328.195,32.36941525,0.000290023,40.92566297,7282.873493,0.2,56203,15051.0,37.7269429,858514.0,23,1447.488636,38939252.79,463,1844
30.0,2237.412394,8384,18,0.083402156,0.092296219,2737.436958,11.45217391,-0.333333333,3,4457.16,3.095238095,0.000210704,2.673010921,4574.328911,0.166666667,90,260.25,1.963121703,34277.25,3,9.306818182,28697.07899,39,33
1336.190476,34574.27216,363290,236,4.598031815,1.263888991,3865.497484,3458.96575,-0.049435364,12,76775.38611,23.06447462,0.000282406,27.85507901,6791.826764,0.2,26840,12873.0,25.61022504,585438.0,18,894.25,17554163.74,427,1242
103.0,5173.668509,24190,34,0.226894094,0.453575503,3113.749963,53.6470972,-0.2,3,9418.640278,5.102277433,0.000233863,4.988004046,5149.978288,0.166666667,515,588.75,4.692581707,76172.75,4,39.77272727,219256.0957,199,108
1210.714286,31618.31044,322452,204,4.325124556,1.238394181,3832.484068,3183.43006,-0.051354369,12,71338.8725,21.82039452,0.000280741,26.39161755,6707.252584,0.166666667,23625,12498.0,23.84876948,502709.75,15,838.5681818,12605995.12,428,1146
