Density Centrality,GIN Values,Betweenness Centrality,Global Relative Change in Avg Clustering,DNC Scores,I-GSM Values,Improved Gravity Index Values,K-Shell Value,HVGc Index,Gravity Model Centrality,Eccentricity Centrality,HCC Value,MDD Value,H Values,EHCC Value,Leverage Centrality,PE Values,Gravity Index Centrality,Eigenvector Centrality,H-GSM_1,Constraint Coefficients,Coreness Centrality,Extended Degree,GGC Values,CLC Values
11.45454545,439.843332,0.007670907,0.001286333,5.18968254,138.1971484,266.0,4,4244.311944,548.3485485,0.071428571,0.887953589,4.0,0.001354871,5.177454215,-0.314407814,0.097846186,137.0,8.47e-05,101.6533128,-0.321887056,16,15.2,72.35241355,652.7600239
5.488636364,390.6254449,0.0,0.002483087,4.444444444,110.6559618,137.25,3,2399.910436,329.9660751,0.071428571,0.809198802,3.0,0.000477855,4.287035984,-0.442307692,0.06941737,68.25,3.98e-05,89.73032838,-0.535555556,12,11.8,9.225345747,293.5677941
53.29545455,499.0733222,0.01063024,1.47e-05,14.52709513,193.2455414,482.0,4,26115.00074,1893.884744,0.076923077,1.226254124,7.6,0.006327824,12.07302923,0.198116589,0.237381413,254.0,0.000166522,118.0724548,-0.205317574,38,35.6,326.4847088,1709.96418
55.68181818,520.3053822,0.08177621,0.003292193,14.43192918,204.7765215,503.0,4,26339.52797,2006.893028,0.071428571,1.230842149,7.9,0.006076207,11.90422023,0.176027361,0.241341392,253.0,0.000164222,123.7212876,-0.179710106,37,36.4,403.0178734,1793.389443
15.51136364,438.9032315,0.008803012,0.001419764,7.228571429,142.0018411,299.0,4,6329.15752,702.8878089,0.076923077,0.94092443,4.4,0.001907224,6.392067645,-0.124653125,0.109218295,161.0,9.08e-05,101.4400393,-0.322743056,21,18.2,81.30225993,715.9018092
9.545454545,433.5403583,0.006419218,0.002516444,5.144444444,127.9386416,145.5,3,1916.458301,507.6441101,0.076923077,0.582072574,3.7,0.00461931,3.525234141,-0.126984127,0.07362618,77.25,0.000355332,99.84374204,-0.389444444,13,11.6,55.19455958,401.2575339
9.545454545,425.1400693,1.52e-05,0.00011918,5.508913309,132.5869108,182.25,3,5034.633505,526.0878458,0.071428571,0.892541615,3.7,0.001109144,5.484662344,-0.278499278,0.111394749,84.75,7.39e-05,97.22423169,-0.404941893,15,16.0,35.82361644,558.0844084
14.31818182,426.261026,0.006535004,0.000883008,6.750505051,128.5200899,160.5,3,3803.590283,636.1551632,0.076923077,0.827550904,4.4,0.000276111,4.781518978,0.013888889,0.100940346,77.25,1.97e-05,100.6870014,-0.322282645,14,15.4,69.29321323,477.2678728
3.022727273,371.4973325,0.0,0.003393275,2.588095238,99.92193905,79.5,2,1172.925171,199.0396785,0.071428571,0.649907102,2.0,0.000174085,3.027907329,-0.633333333,0.054013505,36.5,2.18e-05,84.61624609,-0.61890625,8,8.4,5.772173506,195.7118627
6.443181818,422.4668869,4.09e-06,0.001181037,3.852564103,128.5863551,169.5,3,3383.086646,383.4328869,0.071428571,0.831797672,3.0,0.000706341,4.452280742,-0.500534759,0.09095132,75.75,5.89e-05,96.37882557,-0.4337089,12,13.4,25.39278478,453.8607332
0.875,348.8366432,0.0,0.002663529,1.321428571,81.34450042,21.5,1,144.2087409,81.18066462,0.066666667,0.205209874,1.0,3.47e-05,1.285974292,-0.777777778,0.02228814,10.25,8.69e-06,80.44650988,-1.0,4,3.8,11.38545939,220.0
40.09090909,445.1917177,0.052953155,0.001870085,13.29134199,153.2008522,320.0,4,12096.06632,1354.0146,0.0625,1.01292989,6.9,0.000547735,8.472339135,0.175274725,0.166829447,165.0,1.83e-05,111.2846039,-0.234187905,30,29.8,195.0889504,927.1915159
23.94318182,398.7791991,0.024343636,0.001110656,8.271428571,117.6177427,153.75,3,4199.536122,811.786312,0.0625,0.775262579,5.5,9.84e-05,4.728889394,0.25503663,0.117362584,79.5,5.79e-06,98.78478105,-0.216756753,17,17.8,135.0399935,520.9523619
4.295454545,317.3734095,0.014994114,0.002820787,3.2,67.8243834,33.5,2,238.6049264,202.2461802,0.055555556,0.222159026,2.4,3.45e-06,1.056042164,0.05,0.036558874,17.5,6.91e-07,79.19095954,-0.333333333,5,5.4,36.14094322,120.0
26.17045455,443.4828517,0.06430314,5.69e-05,9.215873016,143.0726241,203.25,3,5366.633571,987.4734477,0.066666667,0.811284268,5.5,0.000412256,5.627042809,0.211572578,0.122308435,102.0,2.17e-05,106.598879,-0.234366082,19,19.4,162.0787023,703.0098439
9.863636364,401.0282903,0.0,0.003885843,5.548484848,119.3430193,222.0,4,4489.227215,473.5377842,0.0625,0.8547378,4.0,0.000224514,4.861259622,-0.387820513,0.089788738,104.0,1.4e-05,96.87379638,-0.448506131,16,17.6,15.46208356,308.6508511
5.488636364,380.255611,0.0,0.00406996,3.971428571,102.6416473,115.5,3,1388.144315,306.0681138,0.0625,0.684867099,3.0,4.86e-05,3.285405528,-0.411111111,0.063529752,54.0,4.86e-06,90.79589808,-0.546667227,10,10.6,8.58348244,170.6960607
11.93181818,332.685324,0.017232728,0.006194679,5.971428571,79.97822203,85.5,3,1071.394316,395.8802,0.058823529,0.47116369,4.1,1.69e-05,2.641906495,0.217532468,0.061965008,50.25,1.54e-06,83.71943795,-0.226689342,11,10.6,69.0272435,284.1189493
0.795454545,318.8156142,0.0,0.002592048,1.238095238,66.63875235,15.25,1,82.40499482,66.50453537,0.058823529,0.1592917,1.0,1.85e-06,0.934554279,-0.75,0.019874312,7.0,6.18e-07,76.78260099,-1.0,3,3.4,9.375515592,126.0
0.795454545,318.8156142,0.0,0.002592048,1.238095238,66.63875235,15.25,1,82.40499482,66.50453537,0.058823529,0.1592917,1.0,1.85e-06,0.934554279,-0.75,0.019874312,7.0,6.18e-07,76.78260099,-1.0,3,3.4,9.375515592,126.0
0.795454545,237.5204436,0.0,0.002477679,1.19047619,40.02888254,11.5,1,33.47702915,39.94826045,0.058823529,0.1592917,1.0,2.56e-06,0.655177644,-0.75,0.010641006,6.5,8.53e-07,58.26607292,-1.0,3,3.4,6.303032521,67.0
17.26136364,277.5693378,0.016104363,0.011332406,11.0,59.87535566,65.25,3,952.0389416,413.2539279,0.0625,0.495885944,4.9,0.00011697,2.748568612,0.48010878,0.059410142,49.5,7.8e-06,71.81081612,-0.27069161,15,11.8,43.19714348,191.7631815
2.068181818,238.5018188,0.0,0.009931383,3.19047619,41.36471784,25.5,2,81.38869802,82.39652089,0.058823529,0.216509309,2.0,4.79e-06,0.928904561,-0.277777778,0.015681334,15.5,9.57e-07,59.12462243,-0.889030612,5,4.8,1.810344302,30.90187306
2.068181818,238.5018188,0.0,0.009931383,3.19047619,41.36471784,25.5,2,81.38869802,82.39652089,0.058823529,0.216509309,2.0,4.79e-06,0.928904561,-0.277777778,0.015681334,15.5,9.57e-07,59.12462243,-0.889030612,5,4.8,1.810344302,30.90187306
15.75,326.7861237,0.016527655,0.004784767,8.333333333,83.97530475,99.75,3,1863.379013,497.7935633,0.066666667,0.530845941,4.8,0.000474622,3.419292458,0.237851038,0.071740288,63.75,3.16e-05,81.24226007,-0.330038265,15,13.6,52.63849017,250.0694274
8.272727273,323.1776698,0.011478792,0.003183598,5.666666667,81.53068346,95.25,3,1231.669812,323.5032883,0.066666667,0.508247071,3.7,0.000343332,2.875364957,-0.150649351,0.055421505,55.5,2.86e-05,78.45709109,-0.496704932,12,11.6,17.61730965,155.5653871
0.795454545,237.5204436,0.0,0.002477679,1.19047619,40.02888254,11.5,1,33.47702915,39.94826045,0.058823529,0.1592917,1.0,2.56e-06,0.655177644,-0.75,0.010641006,6.5,8.53e-07,58.26607292,-1.0,3,3.4,6.303032521,67.0
4.534090909,276.3459439,0.0,0.004527437,4.19047619,58.89139835,63.75,3,543.7359136,175.6088263,0.0625,0.461987639,3.0,6.7e-05,1.996966595,-0.292063492,0.034882757,36.0,7.44e-06,68.07277717,-0.62909423,9,8.6,4.670223418,75.78316488
6.443181818,337.3432976,0.02004734,0.004349176,4.006060606,89.00130874,94.5,2,1352.094583,265.3938572,0.0625,0.54146286,2.7,0.002571962,2.784552383,-0.116666667,0.030795077,69.5,0.00021433,80.58150704,-0.333333333,12,9.0,42.7389528,301.0
2.386363636,286.2213701,0.005311078,0.003020933,2.333333333,56.97991286,31.5,2,147.3869503,113.5012355,0.052631579,0.216509309,2.0,2.66e-06,0.99283358,-0.35,0.021758572,18.0,5.31e-07,71.37031674,-0.5,5,4.8,18.88886898,93.0
2.068181818,257.349118,0.004040404,0.003020933,2.333333333,45.01258481,12.0,1,84.91429236,89.66289578,0.052631579,0.13809578,1.7,1.85e-06,0.715921586,-0.083333333,0.013582165,7.5,4.62e-07,64.21896866,-0.5,4,4.0,12.21306886,66.0
7.636363636,390.4461757,0.007605794,0.002706417,5.619047619,101.7032668,93.0,3,1250.279395,403.5455098,0.066666667,0.524854965,3.4,0.000734862,2.924126948,-0.082467532,0.056813102,54.0,6.12e-05,93.81374687,-0.375469459,12,10.4,32.90735937,222.8412376
4.295454545,371.0455485,0.004040404,0.000704956,3.619047619,88.26187085,43.5,2,536.2569052,263.1889202,0.066666667,0.478595533,2.7,0.000416077,1.982140826,-0.077777778,0.040229855,23.0,5.94e-05,88.42005666,-0.407470396,7,7.4,19.07694337,159.0699509
10.5,479.975534,0.162614906,0.001376875,4.464285714,147.6678483,95.5,2,1970.334194,585.9270703,0.076923077,0.622341031,3.7,0.037175537,3.607553179,-0.151515152,0.098582967,48.5,0.003379594,110.5384795,-0.285734216,11,11.6,89.08238488,424.0873442
3.340909091,386.822236,0.0,0.003984183,2.457575758,101.2168152,69.5,2,681.0365584,201.6190093,0.066666667,0.496606378,2.0,2.97e-05,2.199673909,-0.571428571,0.047191692,32.0,4.96e-06,92.15521849,-0.653402778,6,8.0,5.143628128,129.8614427
15.51136364,442.8618677,0.053534514,0.016926968,8.302020202,135.1646726,108.0,2,2468.934531,669.0448507,0.071428571,0.656239336,4.1,0.000213001,3.591248625,0.108123249,0.083128223,53.5,1.64e-05,105.2636131,-0.356944444,13,14.2,103.3106343,490.4197211
5.488636364,380.2870304,0.0,0.002971322,4.215151515,103.8891629,126.0,3,2386.093311,309.7880923,0.0625,0.791529215,3.0,0.000144994,3.785121147,-0.501587302,0.066332426,59.25,1.21e-05,91.04674541,-0.502538006,12,13.4,8.665551735,232.8676863
1.75,349.3614598,0.0,0.010188714,3.2,76.58952584,26.0,2,97.39337702,152.5626378,0.066666667,0.205209874,2.0,7.83e-06,1.066659083,-0.214285714,0.02566788,12.5,1.96e-06,84.09190564,-0.9225,4,4.0,2.102984906,47.45644791
1.75,349.3614598,0.0,0.010188714,3.2,76.58952584,26.0,2,97.39337702,152.5626378,0.066666667,0.205209874,2.0,7.83e-06,1.066659083,-0.214285714,0.02566788,12.5,1.96e-06,84.09190564,-0.9225,4,4.0,2.102984906,47.45644791
9.227272727,379.4303914,0.007501898,0.005597482,5.624242424,100.8416772,121.5,3,1188.506793,400.1268332,0.0625,0.530504683,3.4,0.000192522,2.904675236,-0.045238095,0.052109689,70.5,1.48e-05,92.59401428,-0.44140625,13,10.8,41.33944677,270.1323041
5.011363636,323.6813396,0.00781566,0.000361848,3.476190476,77.67887599,52.0,2,648.6978692,231.6313863,0.066666667,0.417131157,2.7,0.000218285,2.031585333,-0.177777778,0.047053217,30.5,2.73e-05,78.09807348,-0.407470396,8,7.8,22.76018144,157.6368883
0.715909091,269.7227894,0.0,0.003020933,1.333333333,50.05375525,12.0,1,52.97463953,49.95294209,0.0625,0.126796345,1.0,1.04e-05,0.657642286,-0.714285714,0.013600745,6.5,3.46e-06,65.28445354,-1.0,3,3.0,6.341367657,78.0
0.795454545,311.375687,0.0,0.00236331,1.142857143,67.10820679,16.25,1,87.555307,66.97304428,0.066666667,0.1592917,1.0,7.05e-05,1.037690062,-0.75,0.024332321,9.0,2.35e-05,73.67642844,-1.0,3,3.4,8.337961516,119.0
1.909090909,322.4076364,0.0,0.002182867,2.8,69.00656387,28.5,2,156.0362754,137.4577437,0.066666667,0.263489175,2.0,0.006179889,1.097372313,-0.35,0.029372058,13.5,0.001544972,77.15671232,-0.784722222,4,4.8,2.434890784,58.86071059
4.534090909,359.4396549,0.00084332,0.009187983,4.2,88.77844355,48.0,2,486.3017431,264.7292933,0.071428571,0.337655936,2.7,0.025528407,1.793159671,-0.155555556,0.054683831,23.5,0.004254734,85.44583704,-0.611111111,6,7.4,12.9654297,141.7031249
19.09090909,402.0826798,0.090444774,0.004398771,8.45952381,117.366126,99.5,2,2481.539397,695.7295629,0.071428571,0.496227202,4.8,0.15349303,3.556288629,0.203968254,0.091624639,58.0,0.010232869,96.07263592,-0.259259259,15,14.0,129.3817885,451.5894326
8.272727273,337.1431859,0.068354469,0.002420494,4.133333333,79.89256981,47.0,2,556.0637591,317.0034635,0.066666667,0.289614378,3.4,0.009174265,1.412050203,0.116666667,0.056047743,28.5,0.001146783,82.66174072,-0.25,8,8.0,72.04887707,182.0
4.295454545,346.8331302,0.032755066,0.007586814,4.466666667,78.67934579,35.0,2,239.0898583,234.6146967,0.066666667,0.220035643,2.7,0.006719915,1.071929625,-0.044444444,0.030729989,19.5,0.001119986,83.47011738,-0.558641975,6,6.2,15.83573746,104.6135713
36.27272727,455.1047264,0.051707965,0.000392382,11.32481962,167.4002521,521.25,5,18169.24942,1317.775246,0.076923077,1.253478937,6.8,2.032175673,10.0040951,0.04587614,0.161315371,280.0,0.059769873,109.3224546,-0.235328766,34,30.0,185.3134944,1178.768577
26.17045455,438.5160226,0.004332195,0.00147889,10.06053391,155.3054248,467.5,5,16142.04459,1071.903058,0.076923077,1.208281197,6.4,1.821271147,9.422401699,0.009021328,0.139648367,252.5,0.058750682,103.7008846,-0.281729916,31,26.6,105.9166866,976.0445069
0.795454545,366.2849393,0.0,0.00236331,1.142857143,82.86614436,17.25,1,97.85593135,82.69924383,0.076923077,0.1592917,1.0,0.000983226,0.905926516,-0.75,0.028067141,7.25,0.000327742,86.61029821,-1.0,3,3.4,11.72082,141.0
8.909090909,405.1811562,0.0,0.003632411,5.676334776,125.7136056,239.0,4,6217.729548,498.8154528,0.076923077,1.035945854,4.0,0.639809849,6.337314678,-0.403296703,0.091437725,131.0,0.031990492,93.66203651,-0.435815554,20,17.6,15.32408216,395.4703993
5.488636364,388.7719521,0.017724048,0.003378337,3.345238095,96.54541336,51.0,2,471.4776024,287.8896952,0.076923077,0.270541842,2.7,0.00292875,1.418761612,-0.132467532,0.042373637,26.0,0.000418393,92.87035011,-0.333333333,7,7.4,54.18235213,237.0
0.556818182,290.3267212,0.0,0.003020933,1.166666667,50.24881745,6.5,1,14.71517765,50.14761141,0.071428571,0.068517044,1.0,9.93e-06,0.321048042,-0.6,0.009902398,3.5,4.96e-06,70.87031815,-1.0,2,2.2,4.707206325,39.0
12.72727273,403.399608,0.0,0.004704622,7.235858586,128.0860753,313.75,5,8716.946111,634.0068561,0.071428571,1.12812346,5.0,0.883943082,7.565730103,-0.278296703,0.107625805,178.75,0.035357723,95.23867641,-0.423997705,25,21.0,19.59435723,446.6056416
0.795454545,337.7701651,0.0,0.003278264,1.523809524,77.65100268,20.75,1,141.6335849,77.49460595,0.071428571,0.1592917,1.0,0.031326151,1.367572897,-0.75,0.019220941,12.5,0.00626523,77.84784361,-1.0,5,3.4,8.223313405,181.0
1.113636364,346.7589765,0.0,0.002505405,1.363636364,84.89210186,29.0,1,254.9404527,84.72112085,0.071428571,0.349675805,1.0,0.04073966,1.696735297,-0.833333333,0.022378182,17.25,0.008147932,79.7935169,-1.0,5,5.0,12.53627718,294.0
5.25,353.5015636,0.010305222,0.003807221,3.55952381,88.32052662,59.0,2,567.492798,263.3638264,0.071428571,0.244757896,2.7,0.052870123,1.735221628,-0.032467532,0.037562013,34.5,0.006608765,83.49863757,-0.333333333,8,7.0,44.50281939,245.0
9.227272727,395.0741209,0.049170052,0.002906564,4.352380952,110.0416815,82.0,2,1345.767753,436.6312695,0.076923077,0.439730027,3.4,0.174006335,2.847798885,0.000865801,0.077672391,45.0,0.015818758,93.25362485,-0.25,11,9.6,108.7463683,449.0
0.875,372.1486531,0.0,0.002520567,1.25,93.0495254,26.25,1,211.8985581,92.86211453,0.076923077,0.205209874,1.0,0.070031996,1.601372616,-0.777777778,0.031419225,12.25,0.014006399,84.74442339,-1.0,5,3.8,14.62805087,272.0
0.875,372.1486531,0.0,0.002520567,1.25,93.0495254,26.25,1,211.8985581,92.86211453,0.076923077,0.205209874,1.0,0.070031996,1.601372616,-0.777777778,0.031419225,12.25,0.014006399,84.74442339,-1.0,5,3.8,14.62805087,272.0
3.659090909,392.1041416,0.0,0.003841221,2.566666667,111.9728558,105.5,2,1469.524283,223.0445228,0.076923077,0.667917946,2.0,0.248326787,3.31608084,-0.555555556,0.054859,42.0,0.035475255,88.97747883,-0.672851563,7,9.2,7.891308719,243.9040695
4.056818182,334.1300192,0.006557318,0.004984914,4.5,75.55933109,36.5,2,263.6243994,225.311095,0.071428571,0.200963106,2.7,0.038570401,1.387707125,-0.028571429,0.029759089,19.5,0.0064284,79.42407195,-0.534722222,6,5.8,15.54938769,112.4954158
11.13636364,465.4392049,0.154394236,0.003221079,4.4,144.1545803,123.0,2,2570.042584,571.9868736,0.083333333,0.62905244,3.4,0.303516146,3.357031813,0.083333333,0.07388627,53.5,0.030351615,106.6720593,-0.25,10,11.6,145.5545678,710.0
3.102272727,250.7819162,0.008072629,0.002020202,3.0,38.20087046,4.5,1,31.52737767,113.9115425,0.055555556,0.06639366,2.1,8.27e-08,0.224964926,0.4,0.01567109,3.25,2.76e-08,62.98644398,-0.333333333,3,3.4,13.5,21.0
0.477272727,220.7714499,0.0,0.002020202,1.0,29.3957446,3.75,1,4.414553294,29.33653869,0.052631579,0.042733098,1.0,2.94e-09,0.109126758,-0.5,0.00565464,1.5,2.94e-09,54.9189961,-1.0,1,1.8,3.75,11.0
0.477272727,220.7714499,0.0,0.002020202,1.0,29.3957446,3.75,1,4.414553294,29.33653869,0.052631579,0.042733098,1.0,2.94e-09,0.109126758,-0.5,0.00565464,1.5,2.94e-09,54.9189961,-1.0,1,1.8,3.75,11.0
1.75,291.0780604,0.012072138,0.002020202,2.0,52.86600454,7.25,1,39.42449288,105.3065287,0.058823529,0.07310507,2.0,5.05e-07,0.315739582,-0.1,0.016932797,3.25,2.53e-07,71.23414953,-0.5,2,3.2,13.17400805,42.0
0.477272727,274.6063954,0.0,0.006023125,1.333333333,45.19347118,5.25,1,9.932744912,45.1024471,0.058823529,0.042733098,1.0,3.97e-06,0.330944527,-0.5,0.008000366,3.0,1.99e-06,67.2479464,-1.0,2,1.8,3.054408515,30.0
0.556818182,263.4413401,0.0,0.002020202,1.0,44.17593551,7.0,1,17.65821318,44.08696085,0.0625,0.068517044,1.0,5.74e-05,0.359193114,-0.6,0.015344341,4.0,2.87e-05,64.23753992,-1.0,2,2.2,6.173993446,37.0
1.909090909,307.1438931,0.002373334,0.002020202,2.0,61.78603264,21.0,2,76.42286312,123.0747941,0.071428571,0.132446062,2.0,0.003831131,0.599362985,-0.166666667,0.026622498,14.0,0.000957783,73.91028977,-0.5,4,3.6,17.33329185,72.0
2.227272727,242.6818762,0.0,0.009702644,3.285714286,43.84242744,33.0,2,137.0281535,87.33199879,0.0625,0.349675805,2.0,5.23e-08,1.457665036,-0.3,0.018889144,22.0,8.71e-09,59.76187649,-0.87890625,6,5.2,1.954389796,38.25946188
2.227272727,242.6818762,0.0,0.009702644,3.285714286,43.84242744,33.0,2,137.0281535,87.33199879,0.0625,0.349675805,2.0,5.23e-08,1.457665036,-0.3,0.018889144,22.0,8.71e-09,59.76187649,-0.87890625,6,5.2,1.954389796,38.25946188
6.681818182,439.3966005,0.0,0.003936529,3.851587302,133.8885631,175.5,3,2504.549559,399.243592,0.071428571,0.748796117,3.0,0.001009001,4.208622455,-0.464335664,0.086920728,84.0,8.41e-05,100.4128416,-0.516975624,12,11.8,12.83483796,279.9562547
18.13636364,408.7062998,0.00028353,0.002758612,9.425252525,133.1801045,289.0,4,10163.56484,789.4725593,0.076923077,1.023205551,5.1,0.001538857,8.10287036,-0.054070113,0.116757866,160.0,5.92e-05,94.8330501,-0.370058131,26,22.8,56.90270024,741.993332
9.545454545,401.3490583,5e-06,0.002931033,5.755555556,123.5152896,251.0,4,5338.316643,490.0928173,0.076923077,0.937398097,4.0,0.000811291,5.796534334,-0.323931624,0.087191921,132.0,4.51e-05,91.88325229,-0.443271002,18,16.8,21.64677306,436.7711995
0.954545455,350.2424578,0.0,0.00249674,1.277777778,82.30455893,23.75,1,168.8566635,82.13878949,0.066666667,0.271262276,1.0,3.84e-05,1.392636408,-0.8,0.024284939,11.75,9.59e-06,81.13113874,-1.0,4,4.2,12.69050875,241.0
10.73863636,415.1509264,0.002034174,0.010188714,7.066666667,113.1436917,102.0,3,1306.448637,560.044299,0.076923077,0.531566375,4.1,0.00537582,3.450764039,0.157936508,0.078113858,63.0,0.000383987,97.89222316,-0.376644444,14,10.6,52.61336224,305.2171069
7.636363636,410.3897478,0.05137136,0.001705687,3.866666667,123.9503497,121.0,2,3033.453446,369.608738,0.083333333,0.804952034,3.0,0.000832904,3.987108027,-0.44235589,0.065428337,61.5,6.94e-05,93.16471455,-0.37371935,12,13.4,45.48748951,545.9968587
0.954545455,337.3557802,0.0,0.00273501,1.416666667,78.91991003,26.5,1,198.6548982,78.76095759,0.076923077,0.271262276,1.0,4.66e-05,1.548743033,-0.8,0.021052345,13.25,9.32e-06,77.31422158,-1.0,5,4.2,11.65922013,242.0
6.681818182,398.2379745,0.0,0.003279772,4.128787879,121.0795955,183.75,3,4627.977144,361.0484085,0.076923077,0.908087817,3.0,0.000577672,5.10988511,-0.566666667,0.078131483,88.5,3.85e-05,90.3217456,-0.468278464,15,15.0,11.87316627,355.7394196
1.431818182,217.4574049,0.004040404,0.002020202,2.0,29.86671323,4.25,1,16.37632781,59.49305082,0.0625,0.041671406,1.7,3.3e-05,0.18329352,0.166666667,0.012221901,2.5,1.65e-05,54.52886629,-0.5,2,2.4,7.675800115,15.0
2.068181818,249.3834071,0.00806445,0.002820787,2.2,42.4698584,10.0,1,63.68571927,84.59790753,0.066666667,0.117961552,1.7,0.000458442,0.395556061,-0.214285714,0.014080985,5.0,0.000152814,61.57064863,-0.5,3,4.0,14.28075833,49.0
0.397727273,193.7064059,0.0,0.002020202,1.0,22.88647047,2.5,1,2.207276647,22.84037487,0.058823529,0.023660562,1.0,1.76e-06,0.065331968,-0.333333333,0.004411828,1.25,1.76e-06,48.45395081,-1.0,1,1.4,2.5,9.0
0.795454545,346.4538457,0.0,0.002592048,1.238095238,77.58539952,16.25,1,82.40499482,77.42913492,0.0625,0.1592917,1.0,6.94e-06,0.970575968,-0.75,0.022793354,7.5,2.31e-06,81.89218784,-1.0,3,3.4,9.398972227,142.0
2.386363636,349.0105207,0.016063469,0.002592048,2.238095238,79.98349968,18.75,1,201.9747097,159.3232698,0.0625,0.176240852,2.0,9.37e-06,1.06063019,-0.277777778,0.029640787,8.75,2.34e-06,83.24932651,-0.5,4,4.8,23.79794445,155.0
0.477272727,314.6790075,0.0,0.002020202,1.0,57.72368238,5.0,1,9.932744912,57.60742122,0.071428571,0.042733098,1.0,4.06e-05,0.224623668,-0.5,0.011278157,2.0,4.06e-05,75.3631505,-1.0,1,1.8,4.337004026,36.0
0.477272727,314.6790075,0.0,0.002020202,1.0,57.72368238,5.0,1,9.932744912,57.60742122,0.071428571,0.042733098,1.0,4.06e-05,0.224623668,-0.5,0.011278157,2.0,4.06e-05,75.3631505,-1.0,1,1.8,4.337004026,36.0
2.227272727,288.0732454,0.055077087,0.005022394,2.5,56.97234147,28.5,2,131.0106225,113.4861536,0.0625,0.210859591,2.0,0.000618834,0.889697797,-0.333333333,0.024319655,17.5,0.000123767,70.77806333,-0.5,5,4.4,18.93952101,86.0
2.068181818,288.0848556,0.002247412,0.002020202,2.0,54.78635317,22.0,2,80.66857774,109.1317705,0.0625,0.124672961,2.0,0.000510995,0.532248891,-0.266666667,0.024319655,12.5,0.000127749,70.90248582,-0.5,4,4.0,21.29778502,69.0
0.636363636,214.5727664,0.0,0.004421956,1.6,32.69864546,10.25,1,38.62734132,32.63278719,0.058823529,0.101012399,1.0,5.01e-09,0.797178933,-0.666666667,0.008283207,8.0,1.25e-09,52.74559516,-1.0,4,2.6,3.282570635,49.0
1.034090909,390.9439762,0.0,0.002086917,1.044444444,98.24951333,22.75,1,169.2245429,98.05162919,0.071428571,0.303757631,1.0,3.67e-05,1.2849126,-0.818181818,0.040634991,8.75,1.22e-05,90.63389657,-1.0,3,4.6,17.3711847,234.0
1.034090909,390.9439762,0.0,0.002086917,1.044444444,98.24951333,22.75,1,169.2245429,98.05162919,0.071428571,0.303757631,1.0,3.67e-05,1.2849126,-0.818181818,0.040634991,8.75,1.22e-05,90.63389657,-1.0,3,4.6,17.3711847,234.0
1.034090909,390.9439762,0.0,0.002086917,1.044444444,98.24951333,22.75,1,169.2245429,98.05162919,0.071428571,0.303757631,1.0,3.67e-05,1.2849126,-0.818181818,0.040634991,8.75,1.22e-05,90.63389657,-1.0,3,4.6,17.3711847,234.0
5.25,395.5082103,0.016063469,0.007920391,4.377777778,103.0636723,55.5,2,506.2069965,307.3265542,0.071428571,0.343305654,2.4,8.79e-05,1.600652182,-0.112820513,0.049085877,25.5,1.26e-05,93.29955718,-0.558641975,7,7.8,30.10736071,195.6130478
3.102272727,225.6567221,0.0,0.004984914,5.5,36.11839871,32.25,3,134.636729,107.7018,0.058823529,0.355325522,3.0,6.38e-06,1.438251242,-0.047619048,0.011858141,28.5,7.09e-07,56.51805595,-0.865740741,9,5.8,1.231630708,18.02609262
3.102272727,225.6567221,0.0,0.004984914,5.5,36.11839871,32.25,3,134.636729,107.7018,0.058823529,0.355325522,3.0,6.38e-06,1.438251242,-0.047619048,0.011858141,28.5,7.09e-07,56.51805595,-0.865740741,9,5.8,1.231630708,18.02609262
5.727272727,255.884153,0.012072138,0.00098199,7.0,46.02531716,40.5,3,267.85687,182.6225516,0.0625,0.372274675,2.8,5.75e-05,1.699617033,0.142857143,0.020583408,36.0,5.23e-06,64.27379859,-0.583333333,11,7.2,7.99703519,38.81796222
3.102272727,225.6567221,0.0,0.004984914,5.5,36.11839871,32.25,3,134.636729,107.7018,0.058823529,0.355325522,3.0,6.38e-06,1.438251242,-0.047619048,0.011858141,28.5,7.09e-07,56.51805595,-0.865740741,9,5.8,1.231630708,18.02609262
4.295454545,293.0565666,0.016071648,0.006023125,3.666666667,57.6257193,29.5,2,222.1247063,171.8346857,0.066666667,0.261365791,2.7,0.000328493,1.136237819,-0.028571429,0.024478895,21.0,4.69e-05,71.66471729,-0.333333333,7,5.8,25.89627644,86.0
5.25,412.7282108,0.004040404,3.3e-05,3.321428571,110.1323722,58.0,2,726.2218106,328.4047783,0.076923077,0.456337921,2.7,0.020437309,2.015659955,-0.118181818,0.058403255,28.0,0.002919616,96.38546698,-0.396860828,7,8.2,31.11768525,254.3686153
0.875,372.5230808,0.0,0.002377606,1.178571429,86.08082707,17.25,1,91.23410141,85.90745185,0.076923077,0.205209874,1.0,0.001203891,0.941606946,-0.777777778,0.024470874,7.5,0.000401297,87.28078728,-1.0,3,3.8,11.96851488,170.0
0.477272727,331.7345044,0.0,0.006023125,1.333333333,65.34598843,6.75,1,16.55457485,65.21437521,0.071428571,0.042733098,1.0,0.000622701,0.49907102,-0.5,0.012063513,3.5,0.000311351,78.44772622,-1.0,2,1.8,4.254681695,63.0
0.556818182,353.1835824,0.0,0.002020202,1.0,74.54543516,9.5,1,32.37339082,74.39529335,0.066666667,0.068517044,1.0,8.28e-05,0.657301028,-0.6,0.024549948,4.0,4.14e-05,84.14272175,-1.0,2,2.2,7.699944386,76.0
