Density Centrality,DNC Scores,Local-Global Centrality,K-Shell Value,Subgraph centrality,Betweenness Centrality,DIL Centrality,CLC Values,Eccentricity Centrality,I-GSM Values,H-GSM_1,Improved Gravity Index Values,PE Values,GSM,Second order centrality,HCC Value,Coreness Centrality,MCGM Values,PageRank Centrality,Degree Centrality,Centrality Values,Semi local centrality,Local Gravity Model Centrality,MDD Value,LGC Scores
214.9318182,9.050354822,18.45788101,7,4.7100000000000005e+27,5.46e-06,28.13172472,194491.2898,0.25,1071.758818,9402.336425,42008.75,0.080353008,8144.475413,-6408.050891,0.244218116,244,7.522547395,0.000365031,0.009198423,3637.190361,416669,5012,7.0,2115900288.0
455.875,13.9603502,31.15262314,11,1.33e+28,4.25e-05,145.2412245,388900.6764,0.25,1586.408361,114234.8019,84870.5,0.12754421,8783.214366,-5099.592537,0.344739472,364,15.71083774,0.000470591,0.014454665,5656.312336,683318,12595,11.0,4466540988.0
296.625,15.45752416,27.7372181,5,1.28e+27,0.008193753,280.530171,203774.2224,0.25,704.9402398,8543.267679,23987.5,0.064331757,7751.02659,-6329.467634,0.148669838,156,5.222185136,0.001371187,0.014454665,2666.363982,227262,4389,8.9,1046347185.0
269.1818182,10.07916609,21.44259,8,3.9000000000000004e+27,2.95e-05,72.30554592,228844.6244,0.25,1019.272976,9967.345295,50566.0,0.09244118,8275.426643,-6015.328446,0.215223417,244,8.40514476,0.00041897,0.010512484,4073.401776,377301,5120,8.0,2020612672.0
906.8181818,34.26074688,66.352645,15,1.47e+28,0.000575129,546.9331155,452211.5084,0.2,1659.936853,16365.78211,106717.5,0.199345378,8592.183604,-3518.229559,0.328357486,522,20.95205026,0.000969238,0.031537451,9126.540442,695972,29496,20.4,5134784127.0
1173.295455,32.66597993,73.51229684,22,2.9800000000000003e+28,0.000245897,1123.186035,685438.8727,0.25,2246.783465,18509.94519,188072.5,0.273520548,9286.960512,-3358.156666,0.459747561,788,32.74552241,0.000859902,0.032851511,12329.86521,1036280,43575,24.1,8157993228.0
396.1363636,15.86553798,32.27748358,12,8.27e+27,1.86e-05,79.15933366,252668.2472,0.25,1259.219659,10099.50424,78279.0,0.131595842,8356.738021,-4900.985568,0.283130353,379,12.89158529,0.000499552,0.015768725,5987.700181,522879,10476,12.0,2940413067.0
2498.522727,60.50196103,138.4213661,29,7.96e+28,0.001566925,4082.147201,1212482.902,0.25,3409.847303,86280.10419,279313.5,0.45899858,9787.057987,-2465.530963,0.626542778,1307,57.67946965,0.001428877,0.05913272,20915.58857,1656640,125190,39.6,16936307641.0
568.2727273,27.82918518,49.34119231,13,6.58e+27,0.000419931,503.0651369,304017.1036,0.2,1223.946879,11256.17671,71808.75,0.145335063,8071.993119,-3955.949471,0.268764093,437,12.72306095,0.000790011,0.024967148,6775.849458,488221,16815,17.5,2771137150.0
15.67045455,1.127076545,2.319256477,1,3.25e+26,0.0,1.0,112978.0,0.2,405.3079289,7505.494465,3099.75,0.013759441,7126.045632,-16977.23017,0.096379125,35,0.729767279,0.000221814,0.00131406,568.5117474,112978,194,1.0,288080715.0
199.1818182,10.68959054,19.9879659,5,9.65e+26,0.003515361,134.1067882,163534.782,0.25,626.3457887,8332.446947,23268.75,0.054006698,7679.475296,-6984.044158,0.13108774,127,4.249775133,0.00094106,0.010512484,2357.425725,188648,2624,7.1,801093020.0
3020.738636,64.47296868,155.9287936,32,1.34e+29,0.001866879,6635.773976,1592504.569,0.25,4075.646444,140832.9144,337368.0,0.530258356,10162.95335,-2346.724078,0.784351005,1476,73.80418601,0.001507584,0.064388962,24107.84242,2037873,165228,43.3,22458091860.0
47.40909091,2.257795499,4.972912575,2,1.1500000000000002e+27,0.0,2.0,78561.7583,0.2,653.4170065,10194.5553,9206.5,0.027647599,7629.866305,-11995.66135,0.14303439,70,2.0924689,0.000247132,0.002628121,1145.572031,213553,730,2.0,808369040.0
1044.034091,26.67849874,62.88403897,21,3.55e+28,9.27e-05,853.0746218,762536.3625,0.25,2406.424062,21438.56035,190648.5,0.245562166,9422.119292,-3656.380043,0.481690219,695,33.36514219,0.000716172,0.027595269,10980.05813,1126788,39648,21.0,8956078521.0
2608.931818,62.32244456,143.954907,34,1.19e+29,0.001031029,3848.076644,1340716.86,0.25,3964.501256,104430.631,349409.5,0.480301195,10046.06297,-2430.200166,0.798872357,1461,69.860511,0.00137157,0.060446781,22199.51676,1961836,151478,42.4,20795784966.0
632.5454545,20.96910327,45.05851144,15,1.98e+28,4.55e-05,152.9239365,415080.5779,0.25,1822.914545,20447.63041,114765.0,0.17800353,8782.10227,-4227.809975,0.394662272,504,20.64568621,0.000600907,0.021024967,8041.909629,828933,22144,15.7,5510504640.0
364.0,14.72782283,29.47009913,10,4.81e+27,0.000104712,58.67990481,194572.0286,0.25,1090.900888,12560.75056,63667.5,0.104383595,8289.660812,-5203.632006,0.225518067,246,10.5596761,0.000560256,0.014454665,4637.913624,402653,7788,10.7,2341996290.0
1407.159091,38.46679785,86.10991091,25,4.13e+28,0.000499712,2094.046329,897445.6474,0.25,2560.990776,33635.56604,221218.75,0.304162665,9409.363677,-3106.047005,0.507315835,886,39.14088263,0.00095457,0.038107753,13798.49576,1203099,58986,27.8,10136326422.0
32.13636364,2.460409878,4.643393771,2,3.31e+26,8.4e-05,3.661512027,114384.0,0.2,409.1426663,7536.121471,6216.0,0.016279158,7139.41405,-13147.96502,0.096639456,37,1.093373636,0.000335413,0.002628121,658.2108095,114384,394,2.0,295940400.0
1331.590909,40.47039282,87.13754314,27,4.980000000000001e+28,0.000166905,599.7349556,716220.7112,0.25,2753.037203,31669.0605,225375.75,0.31563609,9211.165245,-3052.375876,0.558773855,968,39.24459298,0.000957396,0.039421813,14519.71547,1329262,67710,29.1,10551326708.0
236.0909091,10.57044893,20.83592643,8,3.9500000000000005e+27,5.3e-06,25.12021672,169040.0098,0.25,991.807036,8954.842417,45040.0,0.088253016,8075.505378,-6006.362758,0.223161694,265,7.539381302,0.00039539,0.010512484,4026.098846,384354,5224,8.0,1823855345.0
3726.545455,83.20843012,194.7254573,34,1.56e+29,0.002077624,6121.160034,1634363.604,0.25,4653.774015,176654.7097,362576.0,0.619323898,10251.4421,-2084.948588,0.844363514,1876,83.68203123,0.001806843,0.080157687,28600.99993,2294690,235948,51.7,28000332867.0
743.75,30.64645308,59.61216552,21,2.31e+28,7.87e-05,512.5741328,456109.8291,0.2,1837.337215,3447.739899,140227.5,0.220325707,8549.002219,-3588.744938,0.411658624,730,23.09719222,0.000728957,0.02890933,10461.30284,854434,31746,21.7,5292305248.0
2942.704545,74.16623594,164.9996207,34,1.22e+29,0.001578383,3560.148402,1328014.418,0.25,4056.374832,91359.39753,343680.5,0.510983128,10022.97198,-2262.471973,0.804976771,1626,72.47037696,0.001573227,0.069645204,23921.58847,1989521,177974,46.4,22213517894.0
1318.545455,44.01184807,91.58885419,32,5.78e+28,7.97e-05,1211.765858,681426.0519,0.25,2739.611537,12746.71329,258120.0,0.335359739,9162.909699,-2945.098882,0.579920285,1109,42.55263112,0.000953942,0.042049934,15864.38367,1338883,72096,32.0,10457422110.0
239.1136364,12.17407046,22.8472768,8,2.13e+27,0.000460567,107.8081422,195218.6478,0.25,806.9911527,3593.00735,40108.0,0.081160237,7862.446911,-5858.314584,0.174645794,210,6.369465923,0.000527595,0.011826544,3598.358247,288014,4455,8.7,1270576260.0
47.09090909,5.276302357,8.975449279,4,4.99e+26,2.38e-06,16.5090634,73441.76493,0.2,381.169542,199.7183071,9958.0,0.041001129,6919.963425,-8533.839331,0.100062083,136,1.516896922,0.000297538,0.005256242,1857.195879,121085,816,4.0,255125878.0
76.76136364,6.549817279,11.63363991,5,7.72e+26,1.76e-05,45.00788355,110101.1448,0.2,471.7279274,587.6566072,16130.0,0.054469265,7131.759795,-7628.789922,0.113310393,159,2.384697074,0.000342343,0.006570302,2485.943758,148621,1270,5.0,420584459.0
295.9090909,16.48395869,30.28980657,11,5.27e+27,0.000223914,86.74457106,220889.415,0.2,1007.829152,1347.340886,55635.25,0.112908142,7824.084787,-4977.556225,0.24485556,339,8.915336117,0.000600808,0.015768725,5206.28554,417392,8388,11.7,1856275533.0
1890.0,54.67878277,117.5820311,27,6.290000000000001e+28,0.00149852,4281.562969,1044816.845,0.25,2746.985945,19713.60346,230856.75,0.390908731,9330.658456,-2638.507824,0.550171362,1103,46.5265839,0.001354499,0.052562418,18176.01204,1327882,88080,35.5,12028318522.0
1505.795455,38.16242528,89.18241105,24,4.63e+28,0.000434013,1871.201545,877550.9381,0.25,2662.896694,14783.60867,210624.0,0.338675163,9357.807632,-3046.446855,0.511377751,919,39.28209661,0.001027374,0.039421813,15026.89371,1279400,64170,28.2,10564823808.0
29.11363636,3.54692859,6.583657378,2,1.76e+26,4.2e-05,6.789049919,55526.16085,0.2,282.575346,282.3429608,3955.5,0.027627093,6710.573293,-10814.79513,0.073969346,56,0.699171392,0.000400621,0.003942181,1150.906527,77493,393,2.7,131261207.0
307.125,10.60141092,24.08890181,8,5.640000000000001e+27,0.001538687,65.20796241,263900.4008,0.25,1173.900357,5645.001599,50290.0,0.10074111,8232.309672,-5763.941094,0.265613338,270,9.127670563,0.000538068,0.011826544,4315.319205,472910,7227,8.7,2524588432.0
1522.5,36.83755521,86.86446312,21,3.68e+28,0.00146165,1957.687827,841778.4963,0.25,2436.025506,211362.6822,186942.0,0.306152199,9393.079922,-3136.440634,0.473258049,776,36.38750067,0.001143287,0.038107753,13435.67298,1136842,55187,26.6,9744098966.0
20.84090909,2.456220265,4.42862594,2,2.1399999999999998e+26,0.0,2.0,33151.08796,0.2,313.1471642,295.7769053,4311.0,0.024236759,6769.778483,-12061.15205,0.083846727,65,0.682469854,0.000253935,0.002628121,1058.387672,90114,306,2.0,161959044.0
260.5909091,11.31866081,23.19932236,9,2.6400000000000005e+27,9.42e-05,131.2196589,219089.125,0.25,870.5490101,2133.756272,48642.75,0.091730287,7929.943136,-5747.174842,0.184536561,219,7.333852523,0.000497889,0.011826544,3930.353679,314376,4842,9.0,1495779780.0
755.6818182,25.72259321,53.3400283,17,1.38e+28,0.000330032,874.0695868,499507.3291,0.25,1544.921136,5583.471158,126586.25,0.192498429,8816.430848,-3907.459292,0.336722726,558,21.24071811,0.000740437,0.024967148,8731.781873,661377,20919,18.4,4496556873.0
85.90909091,6.619924953,11.85122588,5,6.62e+26,1.55e-05,62.19574694,130989.6937,0.25,485.7821035,718.7669987,18261.25,0.051699816,7271.473551,-7667.708072,0.109757601,136,2.662137629,0.00033698,0.006570302,2339.163877,144766,1215,5.0,457207476.0
343.0,14.62517619,29.01315058,10,4.28e+27,6.64e-05,266.1055418,281951.7676,0.2,1046.321613,3532.870219,59265.0,0.112022124,8195.550504,-5140.508318,0.234145486,319,9.680906776,0.000499453,0.014454665,5040.360525,405602,7568,10.7,2089214114.0
1816.5,42.88112616,101.8349844,29,8.690000000000001e+28,0.000778992,2104.048738,1174785.592,0.25,3411.108134,356369.0674,287194.25,0.366132835,9810.690487,-2895.86403,0.707732643,1075,54.49805725,0.00103167,0.043363995,16549.60356,1689989,93093,32.1,15753149698.0
319.7727273,15.51370239,30.75161477,11,5.51e+27,3.64e-05,178.3011225,261384.0079,0.25,1080.253818,1178.045397,58291.75,0.128314641,7962.451187,-4912.343324,0.258754699,369,9.395260253,0.000523056,0.015768725,5744.235592,450990,9120,11.7,2060719934.0
1013.409091,35.35107314,72.31980899,23,2.61e+28,0.000181517,700.586287,538756.9541,0.25,2052.528991,9503.667338,164565.0,0.266345298,8782.288222,-3300.043502,0.439366895,785,27.61904749,0.000884357,0.034165572,12321.99791,966692,42250,25.1,6560092760.0
1481.931818,39.672516,89.57634461,25,5.94e+28,0.000726308,1238.580136,898850.7929,0.25,2876.925451,249606.6954,226643.75,0.321150902,9433.561349,-3061.019464,0.568431062,922,42.99120641,0.001013202,0.039421813,14589.90458,1400795,70200,28.5,11963302560.0
3663.227273,76.83342133,187.1159145,34,1.9300000000000002e+29,0.001487669,4695.097851,1780689.226,0.25,5046.273919,1344508.486,376210.0,0.628770182,10332.04273,-2132.608875,0.893013273,1851,88.38427872,0.001682468,0.076215506,28689.58287,2547563,246384,49.9,30684887265.0
960.2727273,32.26753841,67.82448933,22,3.2e+28,6.46e-05,389.6383645,570013.0091,0.25,2229.837774,13050.42403,169774.0,0.255520126,8903.978035,-3429.315974,0.467699224,773,29.21450028,0.000796474,0.031537451,11739.10891,1055322,42696,23.4,7481801250.0
2080.909091,52.28557278,121.9013695,31,9.12e+28,0.000322252,2448.379226,1146401.474,0.25,3536.722811,32892.31871,297204.75,0.441266893,9729.891809,-2613.323233,0.690075769,1298,57.52141398,0.001190614,0.052562418,20007.45106,1759154,117400,37.0,16612574355.0
451.8977273,16.82568974,35.53043838,13,1.41e+28,1.3e-05,125.7278102,354823.976,0.25,1539.497154,6958.943112,90145.25,0.147539072,8514.105069,-4688.348254,0.348734459,427,15.77564626,0.000513258,0.017082786,6654.020333,682299,14807,13.0,4036750530.0
1624.0,42.36820361,96.0182686,26,5.5300000000000005e+28,0.000298119,1107.781419,854082.8551,0.25,2895.213761,271479.5438,236106.0,0.343628541,9503.462082,-2951.328716,0.567793618,987,43.98464987,0.001031217,0.042049934,15618.35834,1402478,75200,30.2,12160750126.0
1022.715909,29.13433789,66.25009059,20,2.75e+28,0.001461329,915.7699676,662717.1367,0.25,2170.652741,6713.177056,160945.0,0.246233844,9022.308656,-3516.773306,0.445536392,690,28.43605177,0.000894831,0.03022339,10800.86066,1007594,39123,22.1,7382270229.0
1648.5,43.65063009,100.0929826,32,1.07e+29,0.000142797,1554.922894,1102202.949,0.25,3508.332597,46627.71367,309448.0,0.36518651,9695.652165,-2885.784796,0.790264325,1138,57.36971674,0.000954812,0.043363995,16765.20988,1762984,96822,32.7,15905626170.0
1406.363636,47.98654552,97.88214956,31,8.46e+28,8.4e-05,849.9160803,767161.9486,0.25,2883.747403,21791.18299,257780.5,0.348591417,9215.72747,-2856.694643,0.659042726,1144,47.50193761,0.000983553,0.044678055,16800.22773,1449627,80818,33.1,11720952796.0
157.1022727,6.562803929,13.27552662,5,3.3300000000000005e+27,5.23e-06,35.0321834,215841.0439,0.2,909.1901178,94508.42456,31116.25,0.056937042,8174.580047,-7623.203623,0.188271216,155,6.007029441,0.000320759,0.006570302,2583.648187,321997,2670,5.0,1670649822.0
255.8181818,10.18974927,21.51055879,8,1.0300000000000001e+28,7.11e-06,64.69449603,302813.1514,0.25,1274.211419,5285.433947,53202.0,0.093984974,8320.564721,-5982.197795,0.292356904,276,10.62466925,0.000378687,0.010512484,4216.132854,536220,7104,8.0,2955529500.0
1531.329545,41.14451146,93.89560863,30,1.02e+29,0.000162618,1738.086859,1086909.126,0.25,3296.04584,28746.57496,289072.5,0.338211955,9671.191102,-2982.363293,0.735657396,1058,54.69848356,0.000902856,0.040735874,15559.77414,1653167,84599,30.7,14673785475.0
835.7840909,25.42526564,55.50189025,19,4.78e+28,4.13e-05,335.3261993,601122.1193,0.25,2369.50521,18558.44918,165062.5,0.207838608,9184.768255,-3850.637631,0.499479105,657,31.86618856,0.000624392,0.024967148,9577.578994,1137087,35720,19.0,8555129910.0
684.0909091,28.75433024,54.10444571,14,1.14e+28,0.000368364,506.0629644,393694.3808,0.2,1483.755526,7286.48443,92610.0,0.166488399,8412.770773,-3837.117758,0.315953408,490,17.1279473,0.000800593,0.026281209,7712.072513,615813,21720,18.2,4033159776.0
341.25,17.39797635,33.304208,13,5.52e+27,8.57e-05,470.4923377,298033.6995,0.25,981.4843127,925.7839326,69621.5,0.13846242,7975.494108,-4709.717907,0.226258906,402,10.57065926,0.00053229,0.017082786,6417.151963,395147,8476,13.0,1879495772.0
1111.090909,32.39287611,70.30285983,23,3.49e+28,0.000209626,1793.334878,796458.9639,0.25,2224.455238,187442.639,194746.75,0.25500714,9285.671867,-3419.513436,0.462961553,799,33.69489453,0.000782273,0.031537451,11824.14188,1045149,41472,23.7,8038509336.0
361.1363636,12.89640296,27.40605515,10,8.080000000000001e+27,1.68e-05,127.2038777,303204.5787,0.25,1262.068788,101912.8942,68935.0,0.113474422,8502.350446,-5360.124016,0.28054042,326,12.0743731,0.000445303,0.013140604,5103.337995,516844,8570,10.0,2993672832.0
19.32954545,4.293296317,6.360792567,3,1.32e+26,2.54e-06,9.071884058,38590.22679,0.2,216.3184111,502.9245574,4478.25,0.027027794,6523.582906,-9948.514754,0.054344751,79,0.61959652,0.000281004,0.003942181,1292.580207,53857,273,3.0,73850174.0
1229.454545,37.45431409,81.08300775,23,3.3600000000000004e+28,0.000267056,1261.863229,668837.1839,0.25,2174.922527,17333.19716,189934.0,0.291192917,9143.78656,-3180.932602,0.441528019,793,34.05962105,0.000939111,0.036793693,13326.35409,1018591,46984,26.2,8057554676.0
1111.25,26.8600322,65.88008872,21,5.19e+28,0.002131534,826.323085,877747.3072,0.25,2727.626674,174409.9494,192092.25,0.259843066,9376.632844,-3603.631566,0.546813819,717,36.2889771,0.000832922,0.02890933,11402.01692,1335782,48664,21.7,10685853880.0
314.125,14.20303186,28.78305955,11,6.000000000000001e+27,1.33e-05,46.72898642,204040.6297,0.2,1099.734181,6547.731854,65725.0,0.118236703,8107.564282,-5142.872455,0.251779281,314,10.52119496,0.000486884,0.014454665,5283.546126,445919,8151,11.0,2306469753.0
197.6704545,9.057165956,18.23915786,7,7.060000000000001e+27,1.53e-06,35.41672334,234094.5891,0.2,1101.115105,2974.514,40841.5,0.08214138,8052.921552,-6400.113981,0.263907794,245,7.940856072,0.000355389,0.009198423,3757.87852,455954,5299,7.0,2205596445.0
535.7386364,19.09438424,40.71523239,13,8.580000000000001e+27,0.000130696,333.0482065,366498.8014,0.25,1312.321433,4754.93382,85478.25,0.158267228,8437.899332,-4399.910075,0.287802942,422,14.54864903,0.000641523,0.019710907,6971.05164,551984,13800,14.4,3216605600.0
41.20454545,2.373610627,4.874137065,2,9.779999999999999e+26,0.0,2.0,67120.70768,0.2,578.0668287,2718.934329,8554.0,0.026487246,7449.142586,-12002.60146,0.124945014,70,1.858322201,0.000245623,0.002628121,1142.963853,182453,610,2.0,644379428.0
665.6363636,20.33657575,45.28798266,15,1.3700000000000001e+28,0.000285115,746.3561876,507377.0282,0.25,1532.100192,4899.046936,113913.75,0.175909303,8839.640504,-4245.122605,0.32981239,476,19.5466947,0.000653669,0.021024967,7838.941888,651485,17360,15.7,4340276490.0
191.1477273,12.24614695,21.89040271,8,2.5000000000000004e+27,2.96e-05,122.3426585,194850.1919,0.25,734.1543202,1955.803775,32922.0,0.086349048,7511.02676,-5738.027031,0.168958649,231,5.348935867,0.00046411,0.011826544,3935.512119,279595,4257,8.7,1023346814.0
437.8181818,21.47376336,41.0224874,16,7.71e+27,2.93e-05,144.907655,275189.0087,0.25,1225.898293,1928.133442,84156.0,0.162569705,8020.827145,-4243.72527,0.295597667,476,12.57195289,0.000627313,0.021024967,7405.559581,535995,14528,16.0,2539224108.0
10.02272727,4.060035134,6.085848148,3,1.3699999999999998e+25,8.33e-07,5.166666667,11941.05535,0.2,121.7247263,424.1746421,1932.0,0.023306617,6237.257858,-10260.90653,0.028525732,36,0.217016032,0.000323384,0.003942181,1029.950823,23258,129,3.0,15456805.0
1692.727273,47.18933158,104.1179311,29,5.14e+28,0.000421403,2051.803799,910447.4733,0.25,2807.727374,8731.526933,256961.75,0.363892527,9484.683178,-2814.758729,0.558071328,1085,45.46135312,0.001110568,0.045992116,16747.14786,1337838,79205,33.2,11738998425.0
430.9772727,18.83468101,37.13623688,14,1.3700000000000001e+28,2.68e-05,144.7898489,308226.7956,0.25,1505.232313,3512.857644,87178.0,0.152148773,8259.02178,-4511.107873,0.346288078,488,14.69218885,0.000529327,0.018396846,7093.972222,672536,16016,14.0,3669285971.0
577.5,19.75125853,41.43271056,13,9.180000000000001e+27,0.00023623,543.519303,419198.4359,0.25,1339.199208,114983.124,90616.5,0.153611981,8586.072445,-4401.584356,0.289481713,430,15.56053963,0.000636178,0.019710907,6909.855864,552545,13860,14.4,3441756888.0
175.3977273,8.842199141,17.55879886,7,2.28e+27,1.74e-05,56.45862469,179773.0738,0.25,784.9867235,1539.754277,33251.75,0.077438639,7718.749117,-6447.564834,0.172771773,207,5.264866357,0.000393008,0.009198423,3405.421323,289422,3430,7.0,1158386306.0
82.09090909,5.368767133,9.770976312,4,1.3200000000000002e+27,2.23e-06,21.67984523,149509.9902,0.2,625.8218208,1291.634215,17226.0,0.04434927,7514.626839,-8501.769803,0.139481598,139,2.9928801,0.000292008,0.005256242,2070.120817,208658,1408,4.0,749103976.0
479.1818182,15.32561678,33.82864381,12,1.7e+28,2.1e-05,180.116991,434533.0609,0.2,1663.338803,109822.4361,91647.0,0.137297608,8779.290264,-4874.240445,0.370064598,401,17.29530107,0.000478421,0.015768725,6158.896434,738466,14736,12.0,4765249216.0
1123.579545,33.13651268,73.02642033,24,4.11e+28,0.000117561,500.2041418,633558.4941,0.25,2475.591075,11556.16287,204840.0,0.275297107,9251.769908,-3354.846584,0.513405017,825,35.5029019,0.00082718,0.032851511,12615.22911,1181672,49475,24.7,9155077632.0
233.3863636,12.1432641,22.83897002,8,2.5400000000000003e+27,0.000569066,127.6412002,205510.695,0.25,816.2025315,1439.242424,40854.0,0.087721266,7824.130072,-5877.990334,0.177743005,217,6.58434161,0.000548817,0.011826544,3871.411172,294892,4491,8.7,1325019712.0
516.8863636,24.77822942,46.83957122,16,1.2000000000000001e+28,2.74e-05,127.6381874,318286.3745,0.25,1448.002192,2028.340689,90500.0,0.179523135,8142.011844,-3996.356703,0.335890033,549,14.83552303,0.000674253,0.023653088,8283.282313,657498,19998,17.4,3362693692.0
797.8409091,22.52748647,49.65394704,15,2.23e+28,0.00223526,422.3779994,563956.4165,0.25,1965.908353,131455.2758,126165.0,0.177159995,9098.435071,-4181.826434,0.408327852,479,23.75817302,0.000754554,0.022339028,7852.320701,883160,25228,16.4,6527979490.0
286.3636364,13.20497004,25.96464201,10,6.01e+27,1.61e-05,69.63169525,234236.3259,0.25,1121.081505,2138.366541,56260.0,0.107627927,8045.055068,-5367.904908,0.270245769,317,9.273808314,0.000450075,0.013140604,4865.306235,466482,7860,10.0,2231633868.0
1303.670455,36.58889261,79.95693072,25,4.77e+28,0.000217336,1185.044903,736147.5696,0.25,2596.818163,222816.6016,220231.25,0.287791091,9373.88524,-3222.870663,0.528619202,851,39.16007813,0.000875229,0.035479632,13315.70609,1250558,56160,26.1,10195137546.0
99.27272727,4.943460738,10.11825613,4,2.86e+27,1.99e-07,6.87776929,128201.2563,0.25,799.3953339,3118.063229,20683.0,0.050732089,7736.337626,-8482.780288,0.170702504,140,4.151891101,0.00029247,0.005256242,2255.360281,294988,1932,4.0,1243602853.0
745.5,31.36087432,58.96718891,15,1.14e+28,0.000433932,657.0589989,393266.3983,0.2,1512.385712,3533.26672,94151.25,0.18829723,8347.072427,-3651.62209,0.320495831,559,17.22211664,0.00085475,0.02890933,8716.51635,635878,24904,19.9,4035901080.0
1967.795455,51.38349423,115.756356,33,8.71e+28,0.000327404,1956.467889,1051591.774,0.25,3431.010844,44988.24107,316148.25,0.407169457,9766.688905,-2683.773275,0.717675107,1268,57.61896904,0.001123,0.049934297,18963.57323,1688751,107844,36.5,15853670823.0
7.954545455,1.317869416,2.171718417,1,1.48e+26,0.0,1.0,59488.0,0.2,252.4730233,222.4864079,2034.0,0.011523784,6642.928703,-17022.49194,0.057441962,35,0.389625196,0.000220585,0.00131406,536.2674031,59488,97,1.0,99680700.0
33.17045455,3.951139087,6.731170334,3,4.85e+26,0.0,3.0,41345.60251,0.2,370.5022632,247.7247877,7770.0,0.032528454,6879.765777,-9860.583203,0.09463527,98,1.248667641,0.00027465,0.003942181,1491.938417,112389,561,3.0,243694538.0
1137.818182,30.91880355,71.03811654,23,3.4700000000000002e+28,0.000203481,1221.629849,735465.2771,0.25,2302.022828,7891.127014,201520.25,0.269430478,9375.853206,-3416.135555,0.472670456,790,34.69432029,0.000786,0.031537451,12165.91583,1072036,42960,23.7,8468899450.0
1718.738636,40.03485077,95.52140264,26,8.43e+28,0.000552413,1475.007146,1076926.416,0.25,3256.825876,276662.5945,256113.0,0.352681351,9727.131791,-2991.081589,0.645683175,980,51.03701046,0.001010886,0.040735874,15943.99408,1616984,82956,29.5,14765168340.0
522.2954545,19.08389449,38.56750164,12,9.820000000000001e+27,0.000133541,279.8629901,358320.8258,0.2,1389.704507,6374.320584,84141.0,0.139453447,8549.025789,-4592.183552,0.304148463,363,14.97733769,0.000614804,0.018396846,6307.098781,581113,13664,13.4,3600304011.0
473.4545455,15.20845071,33.77912601,12,1.47e+28,2.5e-05,297.0742697,473854.6707,0.25,1580.705129,10181.77432,91569.0,0.139920191,8757.161171,-4877.633492,0.347446185,400,16.73735087,0.000487644,0.015768725,6249.915617,692071,13704,12.0,4423169780.0
13.20454545,2.6618411,4.215034458,2,7.999999999999999e+25,0.0,2.0,19296.74821,0.2,206.2637357,118.2870145,2683.5,0.020010254,6491.582601,-12114.66343,0.051377705,61,0.380133462,0.000253982,0.002628121,912.0395618,52454,180,2.0,58280310.0
114.5454545,6.27407873,12.41675082,5,1.2500000000000002e+27,3.2e-05,50.8143436,167859.4539,0.25,641.4247308,1104.923538,23315.0,0.053548363,7617.822072,-7703.458645,0.136319304,143,3.732506238,0.000350345,0.006570302,2343.550831,205024,1730,5.0,812246390.0
249.375,15.40113778,27.4804456,11,5.390000000000001e+27,4.23e-05,208.9857178,221950.9109,0.2,898.3053802,882.8015305,53765.25,0.105560792,7756.195125,-5124.767959,0.206881256,345,8.552689639,0.000466712,0.014454665,5014.506531,356090,6556,11.0,1554649406.0
254.8636364,11.45621773,23.30052348,9,3.22e+27,2.61e-05,103.345351,211731.9684,0.25,927.8765146,3720.424764,49855.5,0.097179566,8036.78091,-5687.05161,0.202105273,265,7.779429443,0.000440459,0.011826544,4282.484678,349087,5310,9.0,1654676650.0
922.0909091,28.18610071,60.86306761,21,3.2e+28,5.53e-05,370.7316551,525282.898,0.2,2242.758865,9904.14796,174672.75,0.228930093,9139.383757,-3662.181015,0.469429693,722,29.99716037,0.00069537,0.027595269,10612.30625,1042786,37065,21.0,7736563864.0
90.76136364,10.06395965,16.0038351,7,1.38e+27,4.44e-06,49.04859447,106346.5873,0.2,509.2713574,609.14164,20653.5,0.066840563,7059.033152,-6456.232361,0.12836764,220,3.051076044,0.000373036,0.009198423,3263.283216,188318,2163,7.0,491874079.0
242.6136364,13.36547495,25.00404938,9,4.2500000000000005e+27,2e-05,62.74282081,194300.212,0.2,908.8940012,2275.166525,42696.0,0.104548619,7717.431251,-5406.130883,0.209601355,294,7.127383889,0.000473606,0.013140604,4781.641343,370128,6170,9.7,1521264864.0
94.81818182,4.914864182,9.963690666,4,1.24e+27,1.05e-05,28.28760495,181670.2148,0.2,654.8383283,3308.515588,18656.0,0.048050466,7655.279908,-8526.077248,0.141485784,124,3.218101586,0.000305998,0.005256242,2082.825957,214618,1444,4.0,830526165.0
12.17045455,3.894886756,6.172404223,3,2.2099999999999997e+25,0.0,3.0,9631.819529,0.2,139.0332447,416.9255376,2561.25,0.024899763,6317.573439,-10188.76605,0.030269587,39,0.298346182,0.000323286,0.003942181,1067.560848,26182,144,3.0,22883094.0
423.1818182,19.26699971,37.12464928,13,5.98e+27,0.000107469,548.6950774,299549.5694,0.2,1056.643574,2853.86647,81867.5,0.138516024,8233.847663,-4571.125588,0.237554726,363,12.89394968,0.000585679,0.018396846,6425.942418,407472,9408,13.7,2343137517.0
118.3636364,4.775897035,10.44573659,4,4.49e+27,0.0,4.0,148515.5056,0.25,1012.075187,93368.62999,23305.0,0.051995628,8005.664377,-8471.983769,0.230969806,140,5.256451045,0.000290974,0.005256242,2244.530983,403707,2672,4.0,1932539334.0
