Extended Degree,Extended Improved Gravity Index Values,EIGSM Values,PE Values,Isolating Centrality,Local Gravity Model Centrality,Degree Centrality,HCC Value,Second order centrality,Gravity Model Centrality,Semi local centrality,Node H-Index,GGC Values,CLC Values,Volume Centrality,PageRank Centrality,Coreness Centrality,Subgraph centrality,Gravity Index Centrality,H-GSM_1,Leverage Centrality,Betweenness Centrality,Clustering Coefficient,Laplacian Centrality,I-GSM Values
7.6,439.0,358.0094888,0.026367468,0,32,0.002631579,0.324001614,-6216.374872,273.3642974,454,2,62.70125248,454.0,89,0.001035327,5,3.676264727,22.5,157.7898656,-0.583333333,0.009575715,0.0,38,137.0418383
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
16.8,2523.25,1124.681997,0.093942122,4,144,0.005263158,0.666700282,-4342.509461,920.8803748,2318,2,353.9311875,2318.0,285,0.00173507,11,17.81064276,56.5,199.5422387,-0.070494418,0.004559797,0.0,92,231.433372
15.4,1991.0,1160.780289,0.079581652,10,155,0.006578947,0.64124647,-4392.700194,1076.129075,1787,3,305.4121437,1616.944466,240,0.002231775,12,13.26453985,75.75,196.8667357,0.142512077,0.007916991,0.1,92,216.6445693
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
9.2,1393.5,625.2007306,0.04688418,0,40,0.002631579,0.565671642,-5819.979248,381.36754,1284,2,14.38944041,472.3572025,181,0.000942998,6,8.070601263,31.0,184.0823475,-0.4,0.0,1.0,46,191.1855691
9.2,1393.5,625.2007306,0.04688418,0,40,0.002631579,0.565671642,-5819.979248,381.36754,1284,2,14.38944041,472.3572025,181,0.000942998,6,8.070601263,31.0,184.0823475,-0.4,0.0,1.0,46,191.1855691
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
7.8,1273.0,434.0151615,0.042227723,0,18,0.001315789,0.549959661,-6939.534791,189.43377,1131,1,52.77685592,1131.0,182,0.000542176,4,5.740833715,14.25,182.8567742,-0.894736842,0.0,0.0,38,189.682861
3.4,52.5,290.1512292,0.012400436,6,12,0.003947368,0.054679306,-9559.454986,280.4973786,103,1,23.41475309,103.0,20,0.001937035,3,3.007984581,3.75,141.364975,0.4,0.005259691,0.0,20,93.86844419
1.8,8.0,93.86844419,0.002297361,0,3,0.001315789,0.038967326,-11581.25665,62.98556091,25,1,3.75,25.0,6,0.000747856,1,1.640333242,1.5,118.0907648,-0.5,0.0,0.0,8,63.06838215
1.8,8.0,93.86844419,0.002297361,0,3,0.001315789,0.038967326,-11581.25665,62.98556091,25,1,3.75,25.0,6,0.000747856,1,1.640333242,1.5,118.0907648,-0.5,0.0,0.0,8,63.06838215
5.4,593.25,555.5257592,0.040389613,3,27,0.003947368,0.184469544,-6003.76434,403.3883995,447,2,66.37271037,447.0,66,0.00152424,6,4.127894289,18.5,161.9982931,0.083333333,0.002786347,0.0,30,134.9939228
1.8,166.0,205.4505784,0.01650469,0,3,0.001315789,0.038967326,-8644.059642,106.6839809,153,1,12.88955356,153.0,43,0.000632141,2,1.785786002,3.5,147.357339,-0.5,0.0,0.0,8,106.8242622
1.8,46.5,134.9939228,0.004205254,0,3,0.001315789,0.038967326,-8876.232999,82.04444659,100,1,5.0,100.0,11,0.000629102,2,1.660041586,3.25,131.6043607,-0.5,0.0,0.0,8,82.15232882
5.4,42.25,322.1140582,0.014918599,20,30,0.006578947,0.100403388,-11391.68751,360.9509871,69,1,32.5,69.0,8,0.003263717,5,4.794497373,5.25,127.0042781,0.619047619,0.010505513,0.0,42,72.66607043
2.6,6.5,72.66607043,0.003275173,0,5,0.001315789,0.078721259,-13134.41549,52.68937786,27,1,6.25,27.0,10,0.000758137,1,1.748066335,2.0,107.09964,-0.666666667,0.0,0.0,12,52.7586604
4.0,88.75,277.3522201,0.019436596,0,14,0.002631579,0.101189996,-9353.006484,221.5757395,176,2,34.27910712,176.0,48,0.001219581,2,2.580902194,4.0,149.3067315,-0.214285714,0.013088551,0.0,20,111.0794166
2.6,6.5,72.66607043,0.003275173,0,5,0.001315789,0.078721259,-13134.41549,52.68937786,27,1,6.25,27.0,10,0.000758137,1,1.748066335,2.0,107.09964,-0.666666667,0.0,0.0,12,52.7586604
2.6,6.5,72.66607043,0.003275173,0,5,0.001315789,0.078721259,-13134.41549,52.68937786,27,1,6.25,27.0,10,0.000758137,1,1.748066335,2.0,107.09964,-0.666666667,0.0,0.0,12,52.7586604
2.6,6.5,72.66607043,0.003275173,0,5,0.001315789,0.078721259,-13134.41549,52.68937786,27,1,6.25,27.0,10,0.000758137,1,1.748066335,2.0,107.09964,-0.666666667,0.0,0.0,12,52.7586604
16.0,816.5,956.0720693,0.055095612,6,186,0.007894737,0.515853167,-4294.686815,1050.570165,987,3,264.6308021,923.3453942,133,0.002612198,12,9.996242067,42.5,179.3995853,0.24025974,0.023478743,0.066666667,104,176.4809968
12.6,966.5,931.5154547,0.056672598,0,120,0.006578947,0.444675272,-4352.241686,914.5546131,1024,3,211.8934307,926.5535161,165,0.002143692,10,9.100931965,38.5,182.7484202,0.096103896,0.009544131,0.1,78,184.1166594
3.0,113.0,176.4809968,0.011257877,0,6,0.001315789,0.135760387,-7822.190284,98.87600135,141,1,11.79942025,141.0,36,0.000566776,2,1.901289782,4.75,141.1441618,-0.714285714,0.0,0.0,14,99.0060158
4.4,162.5,319.5340283,0.01453305,0,16,0.002631579,0.219039935,-6381.237052,200.8075583,214,2,27.09884051,214.0,37,0.000968009,4,2.759028163,13.0,142.3733998,-0.25,6.88e-05,0.0,22,100.6679995
5.6,231.5,360.5976562,0.020126903,0,22,0.002631579,0.275292457,-5945.23225,235.3629954,297,2,5.001989432,109.260194,51,0.000931272,4,3.471840567,15.0,151.5198849,-0.464285714,0.0,1.0,28,117.9911857
11.8,958.75,947.3933551,0.055995691,5,110,0.006578947,0.438705123,-4220.991149,894.7722018,1029,3,194.5632986,931.0777032,154,0.002112034,10,9.318446234,38.5,181.138096,0.174603175,0.005904001,0.1,74,180.1340962
3.6,121.75,250.8302808,0.010115074,2,12,0.002631579,0.084691408,-7846.764027,206.9010705,162,1,18.80415742,162.0,28,0.001141503,3,2.481633515,5.25,144.8096205,-0.047619048,0.002631579,0.0,18,103.7227733
42.8,4974.5,2717.430825,0.198113827,20,920,0.013157895,1.196369504,-2758.654035,3225.375638,5884,4,1444.088537,5383.549494,520,0.003831204,25,95.85576437,185.25,230.6839991,0.269334369,0.026383214,0.088888889,294,326.8038719
2.6,110.0,180.1340962,0.008508997,0,5,0.001315789,0.078721259,-7781.972262,101.5404472,149,1,8.426419596,149.0,26,0.000556072,2,1.831189913,4.25,142.9931023,-0.666666667,0.0,0.0,12,101.6739652
4.0,148.0,310.0560507,0.01178417,0,14,0.002631579,0.17551432,-6222.08408,222.0706393,203,2,22.35283919,203.0,31,0.000964964,4,2.546262211,13.5,149.4691077,-0.214285714,0.0002872,0.0,20,111.3275177
1.4,11.5,103.7227733,0.003275173,0,2,0.001315789,0.015711981,-10213.42409,66.62601332,23,1,3.023413441,23.0,7,0.000682166,1,1.596813241,1.5,120.7491521,-0.333333333,0.0,0.0,6,66.71362148
4.2,690.0,353.1864026,0.031083247,0,9,0.001315789,0.266337233,-7094.760664,160.3218878,663,1,32.42625514,663.0,117,0.000534052,3,3.286876713,9.0,171.9640939,-0.8,0.0,0.0,20,160.5326989
5.6,695.25,447.5048898,0.032866884,0,22,0.002631579,0.275292457,-7078.868051,324.0743311,676,2,68.85251027,676.0,119,0.001083081,4,4.024144378,10.25,173.1107212,-0.318181818,0.005256224,0.0,28,162.4635789
7.8,1330.0,447.9173899,0.041285138,0,18,0.001315789,0.549959661,-6789.358014,192.0868426,1405,1,54.34260544,1405.0,199,0.000506199,4,6.508549601,17.75,183.1441926,-0.894736842,0.0,0.0,38,192.3394222
9.2,1360.0,572.7452127,0.044078476,0,40,0.002631579,0.558914885,-5826.231428,388.4964629,1449,2,113.6852109,1449.0,203,0.000935013,6,7.445532687,40.0,184.9268483,-0.4,0.001300031,0.0,46,194.7594107
7.8,1330.0,447.9173899,0.041285138,0,18,0.001315789,0.549959661,-6789.358014,192.0868426,1405,1,54.34260544,1405.0,199,0.000506199,4,6.508549601,17.75,183.1441926,-0.894736842,0.0,0.0,38,192.3394222
24.8,2974.75,1769.540314,0.117543781,8,400,0.010526316,0.869080274,-3360.789024,1955.877155,2996,4,659.5811804,2691.598375,332,0.003181756,20,35.47501462,123.75,205.2331206,0.255769231,0.019957883,0.107142857,172,247.068342
18.4,2077.0,1297.856823,0.085773774,18,222,0.007894737,0.736466317,-4134.052202,1361.075612,2292,3,503.8854775,2292.0,278,0.002652695,13,18.32877314,96.0,199.9958966,0.232142857,0.010212418,0.0,116,228.6415403
4.2,65.5,245.9474951,0.009533418,6,18,0.003947368,0.074162969,-8894.535506,245.6322976,84,1,22.63775533,84.0,19,0.001826364,4,3.128819427,5.5,131.18981,0.285714286,0.005259691,0.0,24,82.20084528
1.8,9.25,82.20084528,0.003275173,0,3,0.001315789,0.038967326,-11038.7992,55.8836649,20,1,3.966531311,20.0,8,0.000715365,1,1.643917055,1.75,110.6960375,-0.5,0.0,0.0,8,55.95714769
1.8,9.25,82.20084528,0.003275173,0,3,0.001315789,0.038967326,-11038.7992,55.8836649,20,1,3.966531311,20.0,8,0.000715365,1,1.643917055,1.75,110.6960375,-0.5,0.0,0.0,8,55.95714769
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
19.2,2050.25,1024.068363,0.075167588,4,168,0.005263158,0.995421541,-5080.152689,999.2509977,2809,3,427.1529984,2809.0,357,0.001900941,9,23.08742621,64.0,204.2169329,0.022710623,0.013217321,0.0,104,251.1292826
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
24.8,3024.0,1347.173085,0.113361836,4,224,0.005263158,1.057482856,-4033.751304,1099.073356,3757,3,372.7361074,3180.23184,433,0.001610453,11,39.2321657,119.25,210.897727,-0.263003663,0.004371476,0.166666667,132,276.2163901
15.6,1904.75,710.7343601,0.061145013,2,72,0.002631579,0.971540944,-6687.072701,479.439093,2626,1,193.6656095,2626.0,334,0.001071647,5,19.78722323,26.5,198.5476894,-0.279279279,0.002631579,0.0,78,240.350387
15.6,1904.75,710.7343601,0.061145013,2,72,0.002631579,0.971540944,-6687.072701,479.439093,2626,1,193.6656095,2626.0,334,0.001071647,5,19.78722323,26.5,198.5476894,-0.279279279,0.002631579,0.0,78,240.350387
30.4,4057.25,1500.924948,0.132866645,4,280,0.005263158,1.119544171,-3975.545034,1123.167075,4876,3,202.6972272,2957.443497,431,0.001577022,13,77.37037231,136.5,208.3369359,-0.357808858,0.002631579,0.5,160,282.2715638
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
14.6,1894.0,588.9606803,0.059898966,0,35,0.001315789,0.965570795,-6695.488729,239.0806576,2590,1,96.08280476,2590.0,334,0.000517004,4,18.73020698,25.5,197.6191953,-0.944444444,0.0,0.0,72,239.3950305
6.0,94.5,235.3903011,0.012166967,0,24,0.002631579,0.251250504,-7166.341787,180.7206049,153,2,3.806880687,56.2855545,27,0.001044756,4,3.409876824,13.5,133.9615009,-0.466666667,0.0,1.0,30,90.59809258
10.8,227.75,727.3556186,0.03796399,24,120,0.010526316,0.284872933,-5917.614503,802.3773402,243,2,116.221417,234.4745745,30,0.004068555,12,9.826718072,28.0,145.961223,0.633333333,0.014847866,0.035714286,102,101.3571014
15.4,755.75,1379.182273,0.086337907,77,242,0.014473684,0.39580476,-4793.407499,1704.972154,767,2,416.4787023,767.0,107,0.00566363,15,15.44202012,44.0,178.0934207,0.718803419,0.026505852,0.0,176,157.2541757
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
15.2,643.5,682.8417068,0.041922475,0,128,0.005263158,0.411516741,-4886.162376,662.0960437,810,4,93.05598653,580.3903616,116,0.001803979,9,8.601102983,37.0,171.9944167,-0.283333333,0.010513335,0.333333333,84,166.3963357
12.4,725.5,501.5266289,0.045584938,0,56,0.002631579,0.562525212,-5427.004125,356.6943112,945,2,116.855383,945.0,162,0.001019646,5,5.093313007,32.0,179.2575191,-0.740890688,0.005810604,0.0,62,178.81649
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
6.0,91.25,218.5994758,0.011247391,2,24,0.002631579,0.318818072,-8099.781074,194.00125,209,1,32.70888179,209.0,32,0.001260156,3,2.865806482,6.5,138.8929447,-0.179487179,0.002631579,0.0,30,97.25588966
5.0,86.5,157.2541757,0.010001344,0,11,0.001315789,0.312847923,-8106.730626,96.36173611,197,1,15.60444089,197.0,32,0.000636716,2,2.195931042,5.5,138.042789,-0.833333333,0.0,0.0,24,96.48844449
13.8,1896.75,917.0427596,0.066802413,0,90,0.003947368,0.64580476,-4264.074561,643.9491841,1769,3,116.5710071,1267.543888,275,0.00115283,10,13.58855064,78.75,190.1152629,-0.455176403,0.00112747,0.333333333,72,215.4975863
10.6,1016.0,711.6672943,0.044594639,0,66,0.003947368,0.466518758,-4788.146404,491.2963119,1038,2,30.47421108,532.9269696,127,0.001185421,8,8.83695481,34.5,170.4574555,-0.292307692,0.000183164,0.666666667,56,164.4123045
6.4,544.25,438.9580513,0.021629161,0,26,0.002631579,0.328559903,-5721.769527,279.4658519,586,2,5.248785974,215.5773525,67,0.000850413,5,4.619035083,20.5,160.7443525,-0.433333333,0.0,1.0,32,140.100644
10.6,1032.5,725.4107043,0.046901143,0,66,0.003947368,0.466518758,-4584.692647,499.8059207,1055,2,63.50915572,755.9405327,136,0.001182762,8,7.998925141,37.5,171.6258868,-0.292307692,0.00029406,0.333333333,56,167.260045
5.6,452.25,357.0325205,0.017951836,2,22,0.002631579,0.30907624,-7204.286765,276.7436297,467,1,38.73272218,467.0,68,0.001067811,4,3.354353009,10.0,160.4877902,-0.166666667,0.002631579,0.0,28,138.735951
5.6,452.25,357.0325205,0.017951836,2,22,0.002631579,0.30907624,-7204.286765,276.7436297,467,1,38.73272218,467.0,68,0.001067811,4,3.354353009,10.0,160.4877902,-0.166666667,0.002631579,0.0,28,138.735951
15.8,1169.0,1336.489222,0.073682696,45,234,0.011842105,0.489612747,-4357.058538,1467.409099,1104,3,319.7208976,1015.729034,130,0.004010315,17,17.50169153,74.25,177.7623014,0.579622132,0.013535574,0.083333333,142,164.9851671
12.0,839.25,727.3164606,0.044789725,4,96,0.005263158,0.461960468,-4820.309144,629.1480801,850,3,83.78252721,609.051614,122,0.001715597,10,8.810942329,55.5,169.4251436,-0.053296703,0.002912045,0.333333333,68,158.1159352
1.8,43.5,125.4806081,0.004656458,0,3,0.001315789,0.038967326,-8988.950791,77.27013332,57,1,4.773413441,57.0,11,0.000636922,2,1.652079905,3.0,128.1519535,-0.5,0.0,0.0,8,77.37173769
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
9.8,212.0,402.9080643,0.02513388,0,60,0.003947368,0.467305365,-6084.076757,375.4249017,460,2,92.69723419,460.0,69,0.001608406,5,4.377956939,22.5,155.197491,-0.094736842,0.008653704,0.0,52,125.6359386
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
10.4,170.0,382.0150406,0.022861684,8,80,0.005263158,0.47029044,-6793.130937,400.9053972,399,2,71.13428731,337.7462082,48,0.002226648,6,6.135143399,21.5,139.2920003,0.233333333,0.005259691,0.166666667,60,100.7545502
8.0,103.5,216.403466,0.014856552,2,34,0.002631579,0.44860831,-7776.191565,196.6749208,330,1,47.66500438,330.0,49,0.001236561,3,3.424759438,8.5,137.0288106,-0.222222222,0.002631579,0.0,40,98.59624306
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
7.0,97.5,156.2753199,0.013610505,0,16,0.001315789,0.442638161,-7783.430045,97.69857153,313,1,23.08250219,313.0,49,0.000621975,2,2.730221797,7.5,136.1811029,-0.882352941,0.0,0.0,34,97.82703775
8.8,105.5,218.363788,0.015907866,0,38,0.002631579,0.454578459,-7761.694355,200.9804764,338,2,52.66500438,338.0,53,0.001191227,3,3.528013373,9.0,137.5325469,-0.488888889,0.007873934,0.0,44,100.754686
9.2,151.5,257.0298701,0.02100893,0,40,0.002631579,0.46432029,-6798.655254,201.4526986,371,2,7.014273037,136.4832727,50,0.001094755,4,4.470884677,18.5,137.5605026,-0.555555556,0.0,1.0,46,100.9914185
8.0,103.5,216.403466,0.014856552,2,34,0.002631579,0.44860831,-7776.191565,196.6749208,330,1,47.66500438,330.0,49,0.001236561,3,3.424759438,8.5,137.0288106,-0.222222222,0.002631579,0.0,40,98.59624306
14.8,753.0,508.3928133,0.04325025,0,68,0.002631579,0.60070593,-5235.533504,381.532574,1160,2,123.5158057,1160.0,172,0.000963339,5,6.249518163,38.5,182.3462705,-0.788888889,0.0221721,0.0,74,191.2683033
4.0,545.0,398.6828886,0.026793603,0,14,0.002631579,0.216054861,-6224.43695,285.3551288,443,2,44.60232939,443.0,78,0.00094471,5,3.107076083,16.5,166.0744679,-0.214285714,0.001053609,0.0,20,143.0530315
2.6,159.75,148.9217763,0.010119462,0,5,0.001315789,0.078721259,-8853.804376,83.16673122,126,1,10.14978101,126.0,41,0.000597344,3,1.971767026,5.5,129.3535698,-0.666666667,0.0,0.0,12,83.27608917
2.6,159.75,148.9217763,0.010119462,0,5,0.001315789,0.078721259,-8853.804376,83.16673122,126,1,10.14978101,126.0,41,0.000597344,3,1.971767026,5.5,129.3535698,-0.666666667,0.0,0.0,12,83.27608917
2.2,160.5,148.9775301,0.008964514,0,4,0.001315789,0.06222267,-8855.394341,82.27784233,120,1,8.945375696,120.0,40,0.00058976,3,1.912177862,5.25,129.1844555,-0.6,0.0,0.0,10,82.38603146
1.4,63.5,193.4046659,0.008436613,0,2,0.001315789,0.015711981,-9452.860228,105.3634448,137,1,5.72313495,137.0,19,0.0006515,1,1.658755809,2.0,146.5574853,-0.333333333,0.0,0.0,6,105.5019898
8.4,1359.25,556.8947205,0.043244089,2,36,0.002631579,0.532674466,-6827.462229,385.7940848,1338,1,111.9790673,1338.0,200,0.001069098,5,7.263981096,16.25,183.9574197,-0.228070175,0.002631579,0.0,42,193.4046659
7.4,1353.0,451.3927307,0.041998042,0,17,0.001315789,0.526704316,-6835.705413,192.2581535,1320,1,55.23953367,1320.0,200,0.000515385,4,6.491818597,15.25,183.0480855,-0.888888889,0.0,0.0,36,192.5109584
8.4,1359.25,556.8947205,0.043244089,2,36,0.002631579,0.532674466,-6827.462229,385.7940848,1338,1,111.9790673,1338.0,200,0.001069098,5,7.263981096,16.25,183.9574197,-0.228070175,0.002631579,0.0,42,193.4046659
7.4,1353.0,451.3927307,0.041998042,0,17,0.001315789,0.526704316,-6835.705413,192.2581535,1320,1,55.23953367,1320.0,200,0.000515385,4,6.491818597,15.25,183.0480855,-0.888888889,0.0,0.0,36,192.5109584
9.8,1369.25,665.8512761,0.04607904,3,60,0.003947368,0.541629689,-6810.945932,583.8369605,1362,2,173.968601,1362.0,202,0.001622033,6,8.196130219,17.5,185.1210268,1.85e-17,0.007880868,0.0,52,195.3810314
17.0,2117.0,985.5517229,0.079167537,0,114,0.003947368,0.669685357,-4320.71884,671.7140864,2299,3,127.0575296,1647.305483,264,0.001211311,9,17.35322028,52.5,194.009062,-0.471428571,0.001000962,0.333333333,88,224.7891105
8.0,517.5,425.6527248,0.027457036,0,34,0.002631579,0.354013715,-5920.917732,284.9515908,560,2,7.448098803,206.0124871,86,0.000931578,5,4.862518658,22.5,162.2236468,-0.596153846,0.0,1.0,40,142.8507315
12.8,672.0,861.7160401,0.044662185,12,138,0.007894737,0.390621218,-5141.611956,897.661541,707,3,130.5346623,578.8426424,96,0.00275056,11,11.07882837,33.5,168.0665141,0.33907563,0.009563747,0.2,88,150.7945007
3.0,82.5,150.7945007,0.00687821,0,6,0.001315789,0.135760387,-8317.361331,88.72130947,120,1,7.862356872,120.0,28,0.000586878,2,1.941588123,4.5,133.9850008,-0.714285714,0.0,0.0,14,88.83797126
7.6,203.25,446.3850473,0.021292579,4,52,0.005263158,0.287232755,-6448.260174,397.6436117,248,2,42.80866708,209.9274678,40,0.002034795,6,5.447538305,17.0,141.1555133,0.183333333,0.007880868,0.166666667,46,99.93480635
3.0,82.5,150.7945007,0.00687821,0,6,0.001315789,0.135760387,-8317.361331,88.72130947,120,1,7.862356872,120.0,28,0.000586878,2,1.941588123,4.5,133.9850008,-0.714285714,0.0,0.0,14,88.83797126
2.2,39.5,99.93480635,0.004464094,0,4,0.001315789,0.06222267,-9182.722106,64.15023583,53,1,4.88502243,53.0,16,0.000629902,2,1.738522162,3.25,116.7924174,-0.6,0.0,0.0,10,64.23458853
3.2,42.5,145.2728246,0.005710141,2,10,0.002631579,0.06819282,-9176.587453,129.5782494,58,1,11.27004486,58.0,16,0.001248644,3,2.383208266,4.25,117.6146305,0.0,0.002631579,0.0,16,64.95962232
8.8,811.5,530.7478559,0.038648938,0,38,0.002631579,0.373497378,-5431.93825,313.4950885,784,2,9.207671603,288.4174819,106,0.0008999,6,5.880517522,26.0,169.2908621,-0.646153846,0.0,1.0,44,157.1600375
9.8,819.25,621.0904177,0.040432575,3,60,0.003947368,0.379467527,-5426.752173,472.1592994,800,2,53.44765519,573.2250485,106,0.001406053,7,6.780189528,28.0,170.4078581,-0.175324675,0.002631579,0.333333333,52,158.0081036
5.0,435.0,274.8582241,0.020578827,0,11,0.001315789,0.312847923,-7296.124985,137.2241287,440,1,23.10190607,440.0,81,0.00054181,3,2.723744364,9.0,160.3585494,-0.833333333,0.0,0.0,24,137.404568
5.0,435.0,274.8582241,0.020578827,0,11,0.001315789,0.312847923,-7296.124985,137.2241287,440,1,23.10190607,440.0,81,0.00054181,3,2.723744364,9.0,160.3585494,-0.833333333,0.0,0.0,24,137.404568
5.8,203.25,375.3053785,0.019347102,3,30,0.003947368,0.099616781,-7822.122823,361.75947,276,2,54.89892769,276.0,50,0.001714698,4,3.501283979,7.5,154.0356962,0.035714286,0.01310242,0.0,32,121.062802
1.8,20.0,121.062802,0.005099841,0,3,0.001315789,0.038967326,-10194.50496,74.99879892,46,1,5.023413441,46.0,12,0.000680595,1,1.652155176,1.75,126.5603739,-0.5,0.0,0.0,8,75.09741665
4.8,35.75,284.3348596,0.011991923,12,24,0.005263158,0.0839048,-10177.9196,307.6618623,64,1,29.09365377,64.0,12,0.002579285,4,3.886944725,4.75,129.0714785,0.485714286,0.007884335,0.0,32,77.32081625
7.0,1074.0,389.3882301,0.036301905,0,16,0.001315789,0.442638161,-6931.84736,171.027789,1016,1,48.04311218,1016.0,177,0.000513092,4,6.588762511,14.25,171.9329416,-0.882352941,0.0,0.0,34,171.2526775
10.2,1118.5,590.765311,0.039718726,0,63,0.003947368,0.463533683,-6161.795612,526.5467002,1069,2,77.34983865,765.971971,182,0.001344252,8,8.937618834,37.0,174.8041598,-0.161403509,0.005600425,0.333333333,54,176.2088465
