MCGM Values,Degree Centrality,Node H-Index,Clustered Local Degree,DNC Scores,Gravity Model Centrality,PageRank Centrality,Laplacian Centrality,Global Relative Change in Avg Clustering,Local Gravity Model Centrality,LGC Scores,Density Centrality,H Values,Centrality Values,K-Shell Value,Betweenness Centrality,Extended Degree,Extended Coreness,Gravity Index Centrality,EHCC Value,Societal Capital Scores,Eigenvector Centrality,Closeness Centrality,MDD Value,Subgraph centrality
0.802593217,0.003025719,2,6.0,2.0,82.88113582,0.001153975,18,0.001512859,12,2124,1.909090909,2.79e-05,14.77428571,2,0.010736703,3.6,12,12.0,1.719449447,8,6.98e-06,0.000154775,2.0,2.408329095
1.384431508,0.003025719,2,11.0,2.047619048,114.7117978,0.001046387,28,0.002136871,22,7266,2.704545455,0.000322799,24.75428571,2,0.014283714,5.6,22,17.0,2.572678158,13,8.07e-05,0.000168492,2.0,2.787589068
0.851894228,0.003025719,2,7.0,2.0,81.29511443,0.001172611,20,0.001512859,14,2360,2.068181818,1.11e-05,13.37,2,0.037001335,4.0,13,12.5,1.504502187,9,2.78e-06,0.000154775,2.0,2.461655624
0.358166171,0.001512859,1,5.0,1.2,41.62783479,0.000645013,12,0.005880942,5,1884,0.636363636,2.98e-05,12.81833333,1,0.0,2.6,9,4.0,1.520195524,6,1.49e-05,0.000160282,1.0,1.838286372
2.625586332,0.004538578,3,25.33333333,3.227777778,216.7694939,0.001465577,50,0.011409384,57,22850,6.204545455,0.000499343,40.16666667,2,0.028137236,9.4,34,24.0,5.515564703,22,8.32e-05,0.000187582,3.0,4.859238666
8.458068493,0.013615734,3,28.77777778,9.7,721.3943049,0.004263024,146,0.005949281,252,91031,35.07954545,0.00187851,103.095,2,0.041625616,16.6,53,43.5,12.54836635,37,0.000117407,0.000186741,6.3,13.96243179
0.253320514,0.001512859,1,4.0,1.0,35.94275473,0.000668107,10,0.001512859,4,800,0.556818182,4.82e-05,9.335,1,0.0,2.2,7,3.5,1.024569076,5,2.41e-05,0.000146994,1.0,1.706423632
2.024282151,0.004538578,2,13.0,3.047619048,180.559717,0.001527156,38,0.002136871,39,10925,5.25,0.000627939,30.52928571,2,0.017637431,7.0,25,21.5,3.602778492,16,0.000104657,0.00016787,2.7,3.598908362
1.945748749,0.004538578,2,14.0,3.0,178.4848379,0.00155054,40,0.001512859,42,12880,5.011363636,0.000358747,29.06666667,2,0.006190423,7.4,27,20.5,4.011319784,17,5.98e-05,0.000181455,2.7,4.025866949
2.130669959,0.004538578,3,14.0,3.066666667,187.4826941,0.001480787,40,0.00260488,42,14800,5.011363636,0.000310906,40.41833333,2,0.005181805,7.4,27,20.5,5.116670954,17,5.18e-05,0.000178891,2.7,4.202760083
9.312436908,0.013615734,3,30.0,9.233333333,818.0137885,0.004160744,150,0.008064983,270,102150,36.51136364,0.003747084,104.455,2,0.129062682,17.4,58,48.0,12.8505274,39,0.000220417,0.000205846,6.3,13.83252676
1.234653506,0.004538578,2,8.0,3.0,120.3917095,0.001768227,28,0.001512859,24,3332,4.056818182,2.77e-05,16.17,2,0.017860133,5.0,16,17.0,1.256238745,11,4.62e-06,0.000154512,2.4,3.203698625
0.703710213,0.003025719,2,6.0,2.0,54.57601245,0.001294175,18,0.001512859,12,1314,1.909090909,1.84e-06,9.1,2,0.000431962,3.6,12,12.0,0.717134037,8,4.6e-07,0.00012945,2.0,2.393023452
1.197862003,0.003025719,2,9.0,2.066666667,104.2608167,0.001132319,24,0.00260488,18,5544,2.386363636,7.44e-05,21.82,2,0.020559593,4.8,18,15.0,2.183817854,11,1.86e-05,0.000171204,2.0,2.644878082
0.555565832,0.003025719,2,4.0,2.0,54.61649133,0.001316717,14,0.001512859,8,840,1.590909091,3e-06,9.1,2,0.001266486,2.8,8,10.0,0.659763314,6,7.49e-07,0.000136203,2.0,2.288138979
0.228500293,0.001512859,1,3.0,1.0,36.85669082,0.000696486,8,0.001512859,3,700,0.477272727,2.52e-05,8.47,1,0.0,1.8,5,3.0,1.225752508,4,1.26e-05,0.000162022,1.0,1.666717437
0.407872297,0.001512859,1,7.0,1.0,38.90283498,0.000663608,16,0.001512859,7,2568,0.795454545,8.12e-05,12.64071429,1,0.0,3.4,12,4.75,1.784538204,8,4.06e-05,0.000145455,1.0,1.905261128
5.119443359,0.010590015,3,20.0,7.0,425.9929476,0.003600744,96,0.001512859,140,37824,21.71590909,0.002559178,63.47285714,2,0.015164933,12.2,37,33.5,7.85219964,27,0.000213265,0.000160901,4.9,8.564631924
0.676562767,0.003025719,1,8.0,2.0,79.08344773,0.001340347,22,0.001512859,16,3630,2.227272727,0.000126495,14.04071429,1,0.003025719,4.4,13,5.75,1.899151016,10,4.22e-05,0.000145497,1.7,2.559724152
1.860189749,0.004538578,2,12.0,3.0,172.476247,0.001553542,36,0.001512859,36,9540,5.011363636,0.002013336,27.52142857,2,0.019614221,6.6,22,20.0,4.146899923,15,0.000335556,0.000172533,2.7,3.533762218
2.241822634,0.004538578,2,16.0,3.035714286,171.9650004,0.001663904,44,0.001902867,48,15818,5.965909091,0.000785391,28.91214286,2,0.0043611,8.2,29,21.5,3.906869051,19,0.000157078,0.000158554,2.7,3.932296219
0.531162004,0.001512859,1,9.0,1.027777778,49.46943592,0.000628885,20,0.001772864,9,5140,0.954545455,5.18e-05,15.75,1,0.0,4.2,16,5.75,2.518780551,10,2.59e-05,0.000166251,1.0,2.103926765
1.975987681,0.004538578,2,14.0,3.027777778,171.0796086,0.001688341,40,0.001772864,42,12760,5.488636364,0.000156151,24.91666667,2,0.006742501,7.4,26,20.0,3.59480319,17,3.12e-05,0.000170126,2.7,3.723072465
0.531162004,0.001512859,1,9.0,1.027777778,49.46943592,0.000628885,20,0.001772864,9,5140,0.954545455,5.18e-05,15.75,1,0.0,4.2,16,5.75,2.518780551,10,2.59e-05,0.000166251,1.0,2.103926765
0.765496683,0.003025719,2,6.0,2.0,80.74211243,0.001195516,18,0.001512859,12,1863,1.909090909,1.77e-05,12.65833333,2,0.002745071,3.6,12,12.0,1.660149215,8,4.43e-06,0.000155958,2.0,2.402357489
1.963323663,0.006051437,2,10.0,4.0,205.4423545,0.002165828,40,0.001512859,40,8120,7.0,0.000131124,28.40833333,2,0.00721863,6.4,18,21.0,3.882428608,14,1.64e-05,0.00016818,2.8,4.156268649
0.327600279,0.001512859,1,5.0,1.0,48.17196144,0.00064485,12,0.001512859,5,1500,0.636363636,8.48e-05,11.59833333,1,0.0,2.6,9,4.0,1.45291999,6,4.24e-05,0.000178731,1.0,1.781510563
0.25926613,0.001512859,1,5.0,1.0,23.36616309,0.000766759,12,0.001512859,5,786,0.636363636,1.41e-06,5.6,1,0.0,2.6,8,3.75,0.525469514,6,7.07e-07,0.000119832,1.0,1.752071974
0.25926613,0.001512859,1,5.0,1.0,23.36616309,0.000766759,12,0.001512859,5,786,0.636363636,1.41e-06,5.6,1,0.0,2.6,8,3.75,0.525469514,6,7.07e-07,0.000119832,1.0,1.752071974
0.382929818,0.001512859,1,5.0,1.0,46.16578238,0.000637271,12,0.001512859,5,2220,0.636363636,4.31e-05,15.74833333,1,0.0,2.6,9,4.0,1.648572164,6,2.15e-05,0.000169664,1.0,1.814627363
0.339875747,0.001512859,1,5.0,1.1,38.10490917,0.000643975,12,0.0036969,5,1692,0.636363636,6.94e-05,11.31071429,1,0.0,2.6,9,4.0,1.407640854,6,3.47e-05,0.000146177,1.0,1.811258403
3.786576685,0.007564297,3,22.0,5.369047619,315.344294,0.002456113,70,0.01385343,100,29680,12.32954545,0.001637404,51.02357143,2,0.012346113,11.0,39,28.5,6.348726524,25,0.000181934,0.000161786,4.1,7.075048498
1.994452693,0.004538578,3,21.33333333,3.135714286,163.5422748,0.001494537,44,0.01385343,48,13618,5.011363636,0.000962512,29.11214286,2,0.001328435,8.2,30,20.0,4.703884744,19,0.000160419,0.000157257,2.7,4.826228125
3.851934973,0.006051437,3,22.0,4.071428571,302.8056702,0.001963109,64,0.002292874,88,31936,10.81818182,0.004393708,46.06428571,2,0.025726474,11.2,40,32.0,5.439027528,26,0.000549213,0.000175408,3.4,5.151827875
0.27188613,0.001512859,1,4.0,1.166666667,41.49253232,0.00064888,10,0.006972962,4,1010,0.556818182,5.78e-05,7.990714286,1,0.0,2.2,7,3.5,1.350141497,5,2.89e-05,0.000168691,1.0,1.748027391
0.549942659,0.001512859,1,9.0,1.0,55.07827928,0.00061904,20,0.001512859,9,5350,0.954545455,9.11e-05,17.05833333,1,0.0,4.2,17,6.0,2.568175971,10,4.55e-05,0.000181225,1.0,2.095158193
3.626618895,0.006051437,3,25.66666667,4.333333333,363.5161273,0.001800462,64,0.006131285,88,32544,9.863636364,0.004181424,46.76904762,2,0.137507181,11.2,42,30.0,6.725366607,26,0.000522678,0.000224065,3.7,6.015965051
1.296684698,0.003025719,2,10.0,2.066666667,110.1708397,0.001090821,26,0.00260488,20,6539,2.545454545,8.52e-05,23.25833333,2,0.005475026,5.2,20,16.0,3.057756625,12,2.13e-05,0.000173461,2.0,2.706822155
2.029323275,0.004538578,3,20.0,3.147619048,188.4062929,0.001481891,42,0.014243437,45,12579,5.011363636,0.001956481,34.20857143,2,0.004083855,7.8,29,20.5,3.926807306,18,0.00032608,0.000174307,2.7,4.532691901
0.185413624,0.001512859,1,3.0,1.0,31.84634717,0.000743178,8,0.001512859,3,348,0.477272727,5.11e-05,4.940714286,1,0.0,1.8,5,3.0,0.517365578,4,2.56e-05,0.000146092,1.0,1.645039404
1.267677137,0.003025719,2,11.0,2.035714286,112.0471466,0.001156216,28,0.001902867,22,6776,2.704545455,0.00163366,20.67142857,2,0.004249967,5.6,19,15.5,2.586184718,13,0.000408415,0.000171438,2.0,2.764022545
0.216699228,0.001512859,1,3.0,1.0,35.6216418,0.000703293,8,0.001512859,3,600,0.477272727,0.000139888,8.430714286,1,0.0,1.8,5,3.0,1.11126833,4,6.99e-05,0.000152858,1.0,1.655121927
0.308724646,0.001512859,1,5.0,1.1,39.90542023,0.000663158,12,0.0036969,5,1308,0.636363636,1.84e-05,9.309047619,1,0.0,2.6,9,4.0,1.227939285,6,9.19e-06,0.000160514,1.0,1.791946183
0.913875319,0.003025719,2,7.0,2.1,98.37258324,0.001129159,20,0.0036969,14,3290,2.068181818,7.04e-05,16.5097619,2,0.000238352,4.0,13,12.5,2.370594289,9,1.76e-05,0.000173913,2.0,2.52670267
0.938529311,0.003025719,2,7.0,2.0,99.30141866,0.001086431,20,0.001512859,14,3080,2.068181818,5.6e-05,18.57,2,0.062786223,4.0,14,13.0,1.924877798,9,1.4e-05,0.000176585,2.0,2.470302982
0.246934934,0.001512859,1,4.0,1.0,33.99379229,0.000697956,10,0.001512859,4,725,0.556818182,5.23e-06,7.07,1,0.0,2.2,7,3.5,0.789812194,5,2.61e-06,0.000152091,1.0,1.707866166
0.864686661,0.003025719,2,6.0,2.166666667,99.1971481,0.001139168,18,0.006972962,12,2871,1.909090909,0.000109846,17.12142857,2,0.000959747,3.6,12,12.0,1.55595575,8,2.75e-05,0.000181192,2.0,2.472901512
0.333392058,0.001512859,1,6.0,1.0,39.73139465,0.000693871,14,0.001512859,6,1561,0.715909091,1.14e-05,9.83,1,0.0,3.0,10,4.25,1.214175457,7,5.71e-06,0.000156201,1.0,1.821154312
0.333392058,0.001512859,1,6.0,1.0,39.73139465,0.000693871,14,0.001512859,6,1561,0.715909091,1.14e-05,9.83,1,0.0,3.0,10,4.25,1.214175457,7,5.71e-06,0.000156201,1.0,1.821154312
1.512581825,0.004538578,2,11.0,3.0,148.2113443,0.001740264,34,0.001512859,33,6409,4.772727273,5.26e-05,21.06,2,0.009429386,6.2,19,16.5,2.663107795,14,1.05e-05,0.000159439,2.7,3.422959775
0.197580212,0.001512859,1,3.0,1.0,35.13965477,0.000730971,8,0.001512859,3,432,0.477272727,1.11e-05,6.3,1,0.0,1.8,5,3.0,0.696938513,4,5.54e-06,0.000156006,1.0,1.648459848
0.253102413,0.001512859,1,4.0,1.0,31.72331304,0.000686521,10,0.001512859,4,760,0.556818182,3.79e-06,8.5,1,0.0,2.2,7,3.5,1.012734757,5,1.89e-06,0.000143205,1.0,1.705600552
1.450847321,0.004538578,2,9.0,3.166666667,142.8196801,0.001699802,30,0.006972962,27,6165,4.295454545,5.92e-05,24.19833333,2,0.005613596,5.4,17,15.5,3.008361204,12,1.18e-05,0.000161031,2.7,3.352368896
1.435277368,0.004538578,2,10.0,3.0,126.8232472,0.001580391,32,0.001512859,30,5152,4.295454545,2.81e-05,19.73,2,0.001924253,5.8,19,17.5,3.140339594,13,4.69e-06,0.000149499,2.7,3.460587162
0.197550837,0.001512859,1,3.0,1.0,31.22745862,0.000708036,8,0.001512859,3,452,0.477272727,5.3e-06,6.438333333,1,0.0,1.8,5,3.0,0.880370466,4,2.65e-06,0.00014556,1.0,1.649799323
0.740790672,0.003025719,2,6.0,2.0,68.77601653,0.001110537,18,0.001512859,12,1989,1.75,1.31e-05,14.0,2,8.89e-05,3.6,12,11.0,2.244147157,8,3.27e-06,0.000140667,2.0,2.527146007
2.315086173,0.006051437,3,12.0,4.0,203.8740549,0.001984926,44,0.001512859,48,10670,7.318181818,8.31e-05,33.06,2,0.004463013,7.2,24,23.0,4.638410085,16,1.04e-05,0.000156764,2.8,4.456077223
0.129695843,0.001512859,1,2.0,1.0,25.83055551,0.000796519,6,0.001512859,2,276,0.397727273,8.05e-06,5.6,1,0.0,1.4,3,1.5,0.619886802,3,8.05e-06,0.000132749,1.0,1.599590384
0.104941519,0.001512859,1,2.0,1.0,23.48995911,0.000833354,6,0.001512859,2,135,0.397727273,4.34e-07,2.8,1,0.0,1.4,3,1.5,0.219320813,3,4.34e-07,0.000131752,1.0,1.592391364
0.379656237,0.003025719,1,4.0,2.0,64.96559327,0.001429388,14,0.001512859,8,931,1.590909091,6.5e-06,9.1,1,0.003025719,2.8,6,4.0,0.926035503,6,2.17e-06,0.0001443,1.7,2.292502275
5.5715153,0.009077156,4,26.06666667,6.633333333,617.9629854,0.002534698,88,0.012683408,138,48708,17.65909091,0.020037014,73.53928571,2,0.304374533,12.8,45,36.5,9.237844096,29,0.001669751,0.000242954,4.2,8.935623728
0.592809839,0.003025719,2,4.0,2.0,79.97837052,0.001187138,14,0.001512859,8,1281,1.590909091,5.4e-05,11.48142857,2,4.58e-06,2.8,8,10.0,1.156933368,6,1.35e-05,0.000167673,2.0,2.323427541
1.240129823,0.003025719,2,9.0,2.066666667,122.6969014,0.001046393,24,0.00260488,18,5640,2.386363636,0.005925984,24.17142857,2,0.019256673,4.8,18,15.0,3.32981734,11,0.001481496,0.000187161,2.0,2.640093363
2.321036478,0.004538578,3,17.33333333,3.233333333,208.4382396,0.001407434,38,0.01705149,39,11153,4.772727273,0.090372986,34.42642857,2,0.024755663,7.0,27,20.5,4.810136352,16,0.015062164,0.00019216,2.7,4.188302138
2.31870029,0.004538578,2,11.0,3.066666667,235.2931528,0.001379637,34,0.00260488,33,10404,4.772727273,0.085216982,34.41142857,2,0.14332451,6.2,24,21.0,4.756624646,14,0.01420283,0.000217061,2.7,3.475949393
3.112133528,0.006051437,3,18.66666667,4.5,316.1144573,0.001809938,52,0.014867449,64,19682,8.272727273,0.041138236,45.36642857,2,0.081937986,8.8,32,26.0,5.897993311,20,0.00514228,0.000200763,3.4,5.262644558
0.473820531,0.001512859,1,8.0,1.035714286,51.50125314,0.000639624,18,0.001902867,8,3708,0.875,0.000765687,15.73071429,1,0.0,3.8,14,5.25,2.08657062,9,0.000382843,0.000170271,1.0,1.996669375
0.473820531,0.001512859,1,8.0,1.035714286,51.50125314,0.000639624,18,0.001902867,8,3708,0.875,0.000765687,15.73071429,1,0.0,3.8,14,5.25,2.08657062,9,0.000382843,0.000170271,1.0,1.996669375
4.23673954,0.004538578,2,11.0,3.571428571,177.6625617,0.001470762,34,0.026473329,33,11645,4.772727273,0.468684193,23.27214286,2,0.023989194,6.2,32,27.0,4.180730641,14,0.066954885,0.000174186,2.7,3.824993624
2.479048193,0.004538578,3,15.0,3.2,267.8260524,0.001355716,42,0.004788921,45,16002,5.727272727,0.018957277,34.68357143,2,0.21165329,7.8,30,24.0,5.189220479,18,0.003159546,0.000233481,2.7,3.801577059
3.394580798,0.003025719,2,10.0,2.238095238,129.4455036,0.000916111,26,0.004632918,20,8580,2.545454545,0.386366774,21.13071429,2,0.035097249,5.2,30,25.0,4.000900437,12,0.064394462,0.000193798,2.0,3.024121063
1.3803869,0.003025719,2,10.0,2.233333333,139.5820428,0.000967932,26,0.008064983,20,6760,2.545454545,0.013579624,24.57785714,2,0.05882443,5.2,20,16.0,3.677128891,12,0.003394906,0.00020475,2.0,2.724433428
1.8382867,0.004538578,3,12.0,3.0,160.7337909,0.001571201,36,0.001512859,36,8586,5.011363636,0.000454474,26.7,2,0.020008452,6.6,23,20.5,3.570877283,15,7.57e-05,0.000164123,2.7,3.503639324
1.175276267,0.003025719,2,11.0,2.035714286,95.56225233,0.001077148,28,0.001902867,22,6384,2.386363636,0.000502821,17.80142857,2,0.000844057,5.6,21,14.5,3.319912529,13,0.000125705,0.000155183,2.0,3.062713592
1.175276267,0.003025719,2,11.0,2.035714286,95.56225233,0.001077148,28,0.001902867,22,6384,2.386363636,0.000502821,17.80142857,2,0.000844057,5.6,21,14.5,3.319912529,13,0.000125705,0.000155183,2.0,3.062713592
0.476666467,0.001512859,1,8.0,1.035714286,45.3644595,0.000633612,18,0.001902867,8,3681,0.875,0.000221501,14.16071429,1,0.0,3.8,15,5.5,2.122073579,9,0.00011075,0.000155135,1.0,2.011657626
2.170674295,0.006051437,2,12.0,4.1,217.1260785,0.0019671,44,0.0036969,48,9944,7.318181818,0.001355262,29.49714286,2,0.032070798,7.2,23,22.5,3.762541806,16,0.000169408,0.000175901,3.1,4.538464506
3.124177779,0.007564297,3,17.6,5.466666667,315.3487318,0.002444578,62,0.013775429,80,18507,11.13636364,0.003971183,40.51714286,2,0.084603496,9.4,32,26.0,4.929379985,21,0.000441243,0.000188537,3.8,6.44909397
1.483701825,0.004538578,3,10.0,3.0,133.0098371,0.001540534,32,0.001512859,30,5360,4.295454545,0.000583236,20.08857143,2,0.007859847,5.8,20,18.0,2.599948546,13,9.72e-05,0.000159388,2.7,3.50436932
1.191336374,0.003025719,2,10.0,2.133333333,94.62490172,0.001034083,26,0.0036969,20,5629,2.386363636,0.001245153,20.89857143,2,0.008331056,5.2,20,15.0,2.836763571,12,0.000311288,0.000161394,2.0,2.902441258
1.162629478,0.003025719,2,8.0,2.333333333,127.8438695,0.001015778,22,0.012433065,16,5258,2.227272727,0.000436499,22.78833333,2,0.035138114,4.4,16,14.0,3.365320298,10,0.000109125,0.00020008,2.0,2.609162517
3.543126938,0.007564297,3,21.6,5.4,428.2218518,0.00229994,66,0.018143511,90,26532,11.53409091,0.006513967,53.35071429,2,0.099920477,10.2,36,27.0,6.589143298,23,0.000723774,0.000226449,4.1,7.353855422
1.061927396,0.003025719,2,9.0,2.0,88.86378439,0.001078821,24,0.001512859,18,4608,2.227272727,4.46e-05,20.51,2,0.000395852,4.8,17,13.5,3.041677386,11,1.12e-05,0.00015193,2.0,2.742519575
1.74408942,0.004538578,2,12.0,3.0,144.3400937,0.001539713,36,0.001512859,36,8190,4.772727273,6.8e-05,24.61,2,0.002611107,6.6,23,19.5,3.60830975,15,1.13e-05,0.000153941,2.7,3.632561141
0.629757179,0.003025719,1,7.0,2.0,79.80824525,0.001312612,20,0.001512859,14,2960,2.068181818,2.67e-05,14.78,1,0.003025719,4.0,12,5.5,1.666323643,9,8.9e-06,0.000149589,1.7,2.488438331
0.20373117,0.001512859,1,3.0,1.0,31.3220606,0.000716049,8,0.001512859,3,472,0.477272727,7.34e-06,7.12,1,0.0,1.8,5,3.0,0.902109596,4,3.67e-06,0.000147732,1.0,1.651003405
1.604617757,0.003025719,2,12.0,2.2,156.2510316,0.000942358,30,0.004788921,24,9690,2.863636364,0.010956347,28.19357143,2,0.054284181,6.0,24,18.0,4.099691279,14,0.002739087,0.000220022,2.0,2.928916174
5.797114472,0.009077156,3,23.46666667,6.761904762,531.14484,0.002518544,86,0.000576842,132,42183,17.65909091,0.153471166,62.01714286,2,0.134820178,12.4,46,38.0,8.984563931,28,0.012789264,0.000217581,4.5,8.107030755
4.668048991,0.007564297,4,25.3,5.733333333,466.9699402,0.002161584,76,0.008064983,115,38494,13.92045455,0.012437054,56.81928571,2,0.189365016,12.2,45,34.5,7.44404425,28,0.001243705,0.000228206,4.1,7.153807187
6.590030088,0.010590015,3,29.57142857,8.247619048,553.0961875,0.003247994,110,0.039203907,189,55275,24.5,0.047730694,70.23571429,2,0.06025184,15.0,52,43.0,9.028942629,34,0.003409335,0.000195198,5.2,10.6925047
3.007939551,0.006051437,3,22.66666667,5.5,316.9001353,0.00172055,54,0.053088169,68,20412,7.954545455,0.028724738,43.31285714,2,0.064039782,9.2,35,25.5,6.489837921,21,0.003590592,0.000213995,3.7,6.129524595
3.7018211,0.004538578,2,13.0,3.366666667,200.6542862,0.001258673,38,0.009157003,39,13034,5.011363636,0.356015294,28.54285714,2,0.022799493,7.0,33,26.0,5.007460767,16,0.050859328,0.000193648,2.7,3.950890683
3.213473159,0.006051437,3,22.66666667,5.7,291.1053631,0.001710802,54,0.048720087,68,21708,7.954545455,0.032055093,41.62285714,2,0.073697171,9.2,38,29.0,6.689220479,21,0.003561677,0.000198807,3.7,6.201264865
1.704345484,0.006051437,2,11.66666667,5.166666667,166.078262,0.002188713,40,0.042167963,40,5800,6.363636364,0.000202206,23.11071429,2,0.015367837,6.4,19,19.5,2.986750707,14,2.53e-05,0.000150716,3.1,4.698564202
0.913826075,0.003025719,2,8.0,2.0,81.99370097,0.001165649,22,0.001512859,16,2805,2.227272727,5.33e-05,12.66428571,2,0.010448587,4.4,16,14.0,1.770774376,10,1.33e-05,0.000152555,2.0,2.521958775
3.187282415,0.009077156,2,12.0,6.0,289.1809822,0.003169235,66,0.001512859,72,13926,14.31818182,0.000754373,40.44714286,2,0.026383031,8.4,24,30.0,4.252251093,18,6.29e-05,0.000160102,4.2,6.280296398
1.066773072,0.004538578,2,7.0,3.333333333,134.0913688,0.001670657,26,0.023353271,21,3757,3.579545455,0.000495697,19.24928571,2,0.003066902,4.6,14,13.0,2.469513764,10,9.91e-05,0.000158253,2.7,3.353439874
0.123470534,0.001512859,1,2.0,1.0,26.42942019,0.000784516,6,0.001512859,2,243,0.397727273,1.76e-06,4.9,1,0.0,1.4,3,1.5,0.462052997,3,1.76e-06,0.000136147,1.0,1.597724683
1.960433307,0.004538578,3,12.0,3.0,157.0638094,0.001552613,36,0.001512859,36,9864,5.011363636,0.000134783,30.97071429,2,0.004643009,6.6,23,20.5,3.928222279,15,2.25e-05,0.000153186,2.7,3.547453555
1.234792244,0.004538578,2,8.0,3.0,115.2541078,0.001760432,28,0.001512859,24,3290,4.056818182,6.18e-05,16.11428571,2,0.014561125,5.0,16,17.0,1.522510934,11,1.03e-05,0.000148743,2.4,3.203416822
0.370687449,0.003025719,1,4.0,2.0,70.58607149,0.001413861,14,0.001512859,8,917,1.590909091,7.43e-05,8.421428571,1,0.003025719,2.8,6,4.0,0.880627733,6,2.48e-05,0.000147145,1.7,2.290900946
4.027913557,0.009077156,2,18.13333333,7.066666667,394.2288546,0.002842987,76,0.03561584,102,25536,15.27272727,0.001182334,53.13,2,0.027228274,10.4,34,32.0,5.675713918,23,9.85e-05,0.000193536,4.5,7.642771983
1.066055041,0.004538578,2,7.0,3.333333333,107.9536223,0.001566039,26,0.023353271,21,3835,3.340909091,0.000470383,21.32214286,2,6.88e-06,4.6,14,14.0,4.018137381,10,7.84e-05,0.000142552,2.4,3.660312604
2.146839531,0.004538578,2,13.0,3.066666667,192.9744836,0.001480669,38,0.00260488,39,12236,5.25,0.000412085,34.91,2,0.083119067,7.0,26,22.0,3.494597376,16,6.87e-05,0.00019253,2.7,3.688580543
4.127605023,0.007564297,3,20.0,5.0,323.0751306,0.002438567,70,0.001512859,100,26915,13.92045455,0.000307453,47.65,2,0.053028986,11.0,39,34.5,4.878569591,25,3.07e-05,0.000178317,4.1,5.942868012
5.790426592,0.009077156,4,26.66666667,7.166666667,506.9354768,0.002670034,92,0.033431799,150,47104,19.09090909,0.003760823,66.29,2,0.130399632,13.6,50,40.0,7.196038076,31,0.000313402,0.000209996,4.5,8.354139003
0.228450225,0.001512859,1,3.0,1.0,35.06856152,0.000705087,8,0.001512859,3,692,0.477272727,1.4e-05,10.01833333,1,0.0,1.8,5,3.0,1.17841523,4,7.02e-06,0.000152952,1.0,1.659187476
0.353615846,0.001512859,1,3.0,1.0,37.32101926,0.000643277,8,0.001512859,3,596,0.477272727,0.025341758,8.58,1,0.0,1.8,7,3.5,1.190120916,4,0.012670879,0.000156226,1.0,1.658497021
27.41662758,0.010590015,5,42.0952381,9.128571429,552.190308,0.002460082,124,0.005039264,238,88412,21.15909091,7.825611767,70.49142857,4,0.055327929,17.8,120,121.0,13.0899151,41,0.326067157,0.000181291,5.2,23.52370715
1.14237526,0.004538578,2,7.0,3.0,121.8324293,0.001713181,26,0.001512859,21,2847,3.818181818,0.000112102,16.2,2,0.015298229,4.6,14,16.0,1.928736815,10,1.87e-05,0.000155015,2.4,3.146242157
0.241025802,0.001512859,1,3.0,1.0,34.09898625,0.000698209,8,0.001512859,3,784,0.477272727,5.98e-05,11.34071429,1,0.0,1.8,5,3.0,1.215976331,4,2.99e-05,0.000143534,1.0,1.664324128
0.328612188,0.001512859,1,5.0,1.2,53.17683757,0.000617453,12,0.005880942,5,1554,0.636363636,0.000276543,10.12,1,0.0,2.6,9,4.0,1.494340108,6,0.000138272,0.000197006,1.0,1.82569773
1.239082153,0.003025719,2,10.0,2.3,128.2420373,0.001032919,26,0.008064983,20,6084,2.545454545,0.000888185,19.54857143,2,0.07491726,5.2,18,15.0,3.093130949,12,0.000222046,0.000202799,2.0,2.742552783
1.289078038,0.003025719,2,10.0,2.1,126.3163984,0.001038957,26,0.0036969,20,6201,2.545454545,0.000993327,24.19,2,0.034906703,5.2,20,16.0,2.941342938,12,0.000248332,0.000200682,2.0,2.698069484
0.605001265,0.003025719,2,5.0,2.0,61.21522688,0.001266671,16,0.001512859,10,920,1.75,1.52e-05,7.7,2,0.003562178,3.2,10,11.0,0.76035503,7,3.79e-06,0.000140865,2.0,2.335621624
0.716369992,0.003025719,2,6.0,2.0,74.47024639,0.001181763,18,0.001512859,12,1431,1.909090909,7.38e-05,9.97,2,0.010077353,3.6,12,12.0,1.206328788,8,1.84e-05,0.000155039,2.0,2.392170426
0.185353081,0.001512859,1,3.0,1.0,30.78562255,0.000700205,8,0.001512859,3,368,0.477272727,3.76e-05,4.344285714,1,0.0,1.8,5,3.0,0.653460252,4,1.88e-05,0.000143287,1.0,1.649821473
0.104975848,0.001512859,1,2.0,1.0,25.26194923,0.000827478,6,0.001512859,2,132,0.397727273,4.71e-06,2.8,1,0.0,1.4,3,1.5,0.219320813,3,4.71e-06,0.00013412,1.0,1.59236416
0.7777779,0.003025719,2,7.0,2.0,42.71390378,0.001315838,20,0.001512859,14,1730,2.068181818,3.22e-08,10.5,2,0.005102172,4.0,12,12.0,0.886930795,9,8.04e-09,9.9e-05,2.0,2.447126741
1.44444453,0.006051437,2,8.0,4.0,92.08743909,0.002522805,36,0.001512859,32,3618,6.363636364,2.92e-08,18.9,2,0.016858669,5.6,15,17.5,1.276177,12,4.17e-09,0.000102585,2.8,3.997681135
0.987654908,0.004538578,2,7.0,3.0,62.06079621,0.001955893,26,0.001512859,21,2093,3.818181818,1.63e-07,11.9,2,0.009929591,4.6,13,13.5,1.009390275,10,3.27e-08,9.95e-05,2.4,3.139623799
