Gravity Index Centrality,Laplacian Centrality,Constraint Coefficients,Second order centrality,HVGc Index,K-Shell Value,PE Values,Global Relative Change in Avg Clustering,DIL Centrality,PageRank Centrality,Semi local centrality,Extended Coreness,P Value,Societal Capital Scores,Extended Degree,Coreness Centrality,I-GSM Values,MDD Value,LGC Scores,EIGSM Values,EHCC Value,HCC Value,Degree Centrality,Leverage Centrality,Clustered Local Degree
24400.25,1714,-0.152825563,-9133.466705,22496638.35,7,0.069057702,5.43e-05,73.95876322,0.000311765,565537,22923,244,836,335.8,203,1259.705015,7.0,3006522258.0,64481.70613,8.135236365,0.333040299,0.007284079,-0.780957831,1144.809524
52887.25,2702,-0.07885712,-6480.162899,71721631.13,13,0.129949074,0.000543132,556.2013594,0.000489744,880136,36600,315,1260,506.8,412,1730.471861,13.7,5393016370.0,105920.0373,15.91623311,0.440325461,0.014568158,-0.547212296,1547.230769
89180.0,3874,-0.064443201,-5347.736839,151683375.6,20,0.201397131,0.000280951,652.9182113,0.000574329,1223303,50806,383,1747,702.8,644,2243.695803,20.0,8191086813.0,146947.1088,23.95840366,0.54772269,0.020811655,-0.533511621,2554.142105
24480.0,1548,-0.145056907,-8561.101245,20454653.04,8,0.072080101,0.000631704,52.2628863,0.000335631,502557,20552,231,746,300.0,225,1125.095961,8.0,2414587428.0,58835.23534,8.390561815,0.312686611,0.008324662,-0.709277938,1186.071429
44443.75,2408,-0.093307916,-6685.709578,51030931.54,13,0.121208366,0.000220743,271.6493318,0.000443098,756121,31117,291,1126,453.0,379,1519.119502,13.0,3980617844.0,86986.04552,13.23032113,0.404595329,0.013527575,-0.607568148,1612.423077
60028.5,3106,-0.085552809,-6419.840785,96095641.18,14,0.136325647,0.000354801,303.4046609,0.000443729,1026788,42954,344,1462,587.6,437,1950.473746,14.0,6579960055.0,124224.1182,17.79830684,0.485800498,0.014568158,-0.649859518,2179.956044
15652.5,962,-0.331710901,-10727.52558,5465791.181,6,0.041809665,0.001914375,13.81967213,0.000409281,314062,12369,137,466,187.6,92,813.7436695,6.0,1342934684.0,37408.7889,4.36022212,0.186799126,0.006243496,-0.368077566,828.0
2116.5,628,-1.0,-24066.07949,961701.606,1,0.012790104,0.001042409,1.0,0.000178305,214196,8331,99,314,125.8,34,608.3054845,1.0,713570652.0,24115.55471,2.104474891,0.133680499,0.001040583,-0.993630573,313.0
4754.5,756,-0.33790889,-17049.4971,3111132.17,2,0.022853763,2.58e-05,5.586131203,0.000439914,254168,9954,113,375,150.6,66,696.648936,2.7,953058582.0,28746.29395,3.033628616,0.153537562,0.003121748,-0.460884001,496.0
100511.25,4516,-0.052580462,-4740.290174,185361093.0,21,0.233339674,0.001031436,2601.595578,0.000787102,1348702,56189,406,1933,778.4,730,2462.950674,24.5,10154971140.0,164598.7879,26.60059344,0.585269844,0.027055151,-0.278656358,2317.738462
22165.5,1456,-0.190063179,-8757.461647,15915311.52,7,0.068518152,0.00126405,28.07858116,0.000376826,477499,19114,217,700,281.6,190,1098.985659,7.7,2400451872.0,56629.23972,7.443581989,0.293690677,0.008324662,-0.548298587,1186.285714
82526.5,3384,-0.058091408,-4925.287798,86304532.78,19,0.200677378,0.000343076,1521.176585,0.000725533,936722,38642,321,1416,571.2,606,1902.36886,22.2,6719546196.0,109977.3272,18.99715801,0.456290545,0.024973985,-0.230940268,1745.043478
26062.0,1406,-0.144427815,-8682.56001,15643678.04,8,0.061793745,0.000351463,138.4670737,0.000423671,453806,18306,201,675,271.6,175,1087.571974,8.0,2339330217.0,52770.14084,7.245519314,0.273563873,0.008324662,-0.550606858,857.5714286
46426.25,2118,-0.089578413,-6494.047433,33396142.28,13,0.10852572,0.000397338,449.3553934,0.00056351,608696,24059,234,968,390.0,284,1403.227015,14.0,3732379842.0,71573.80961,10.05446243,0.328935988,0.014568158,-0.441180061,1237.054945
20025.0,1396,-0.170045824,-9886.952754,16230511.83,6,0.054950255,0.000552339,76.01689273,0.000299518,466445,18901,210,683,274.4,165,1105.860446,6.0,2393578808.0,54684.28704,7.065817324,0.284537161,0.006243496,-0.784105299,857.5333333
19810.5,1424,-0.177156359,-9887.596775,18173064.63,6,0.058229066,0.000270984,72.98130084,0.000309959,484094,19789,216,697,280.0,180,1109.123145,6.0,2411042040.0,57474.34632,7.887669724,0.292350227,0.006243496,-0.806392745,875.2666667
14460.0,880,-0.335960985,-10735.48227,4413128.499,6,0.040461626,0.002115714,13.9480057,0.000410825,283289,11107,127,425,171.2,92,745.193771,6.0,1113477640.0,33622.17823,4.116975341,0.172763131,0.006243496,-0.360110212,754.2
11292.0,1112,-0.208598216,-11188.90661,8991341.129,4,0.044066633,0.001632765,20.63875729,0.00032987,365982,14678,169,546,219.4,135,906.1406227,4.7,1601151008.0,41551.43395,5.298145609,0.228774989,0.005202914,-0.663887572,811.5
82108.5,3880,-0.057889231,-5017.59039,136265563.9,19,0.203531685,0.000390874,1314.80455,0.000675454,1162913,48873,360,1687,679.4,637,2173.689946,21.8,8062903840.0,141371.6765,22.34480134,0.517409017,0.023933403,-0.332628974,2170.434783
10336.0,906,-0.271425298,-12113.36477,5437234.542,4,0.038654232,0.001040185,10.55004669,0.000246508,303931,12052,136,447,179.6,119,785.7532375,4.0,1211103201.0,34409.47649,4.383998996,0.184540139,0.004162331,-0.860422686,738.3333333
29170.0,1402,-0.113423129,-7689.736376,16755196.07,10,0.081486942,0.000585645,218.2306392,0.000395665,436784,17693,208,656,264.4,244,1014.319913,10.0,2022502768.0,51906.40187,8.103582174,0.280650681,0.010405827,-0.538340364,832.6222222
203277.5,12506,-0.026607047,-3034.377248,1062251353.0,34,0.556704184,0.000218341,8295.870582,0.001387521,3220517,136670,695,4542,1828.6,1808,5274.541429,52.7,35072945687.0,396693.2508,65.59036137,1.072665644,0.061394381,-0.026105106,5667.287551
18901.5,1394,-0.196793359,-8587.964702,15389973.3,6,0.069008055,0.000716447,115.582987,0.000484184,451539,18157,207,661,266.2,189,1061.210522,7.8,2285771074.0,54176.68257,7.435772009,0.279769499,0.009365245,-0.368072453,923.6666667
29324.0,1894,-0.131704986,-8505.131788,33605936.34,8,0.084659992,1.17e-05,135.0791339,0.000319495,638515,26241,257,919,369.2,265,1360.682803,8.0,3479304516.0,74329.6108,10.81420083,0.352992127,0.008324662,-0.826145581,1236.357143
143507.0,6226,-0.041425205,-4130.207298,345008116.6,28,0.311070813,0.000371984,2801.278306,0.000838809,1820150,76715,501,2585,1040.6,1027,3147.091347,31.5,14793860092.0,219237.2365,36.94158302,0.733681545,0.03433923,-0.293303564,3354.333333
39768.0,2048,-0.099231042,-6960.297507,41964818.75,12,0.110839301,0.000224585,199.1634714,0.000411749,659296,27258,270,958,385.6,363,1351.282336,12.0,3357019136.0,79555.63883,12.6594646,0.370417977,0.012486993,-0.629141072,1404.666667
109231.25,5004,-0.0446756,-4418.845763,246083756.7,25,0.273621548,0.000507254,2115.939079,0.000765098,1473462,62691,437,2096,844.2,902,2586.070648,28.4,10228871556.0,180200.9352,32.86186638,0.630842396,0.030176899,-0.352642539,2698.300493
2224.5,312,-0.513157902,-17093.61025,878311.1434,2,0.020520075,0.002196177,2.0,0.000197665,107857,4581,49,155,62.4,68,345.4683254,2.0,204216168.0,12938.37003,2.421065353,0.06614132,0.002081165,-0.949042519,306.0
71703.0,2942,-0.062363762,-5373.722701,83905981.74,18,0.182123953,0.000408969,1339.95437,0.000597385,875034,37031,313,1281,516.4,574,1738.175711,19.4,5504296654.0,105152.9351,19.10511121,0.439194593,0.020811655,-0.416282592,1572.931579
5175.0,360,-0.223584749,-10197.45322,1146456.475,6,0.037351943,0.000210102,27.61035797,0.000339357,103190,4241,50,165,67.2,100,306.9896872,6.0,160875720.0,12805.70383,2.908341842,0.06788363,0.006243496,-0.473522662,243.8
108672.0,5420,-0.04714742,-4212.575452,263580897.7,24,0.290642693,0.000176307,1734.662271,0.000852811,1564271,66671,452,2214,892.0,930,2725.909466,29.3,11612466530.0,193839.7829,33.21846271,0.655139972,0.033298647,-0.245832842,3004.649194
171343.0,9160,-0.036501275,-3587.682194,762727860.8,34,0.413893473,0.000397804,2515.674299,0.001035745,2621806,111833,854,3677,1479.4,1387,4263.106055,41.5,22414437560.0,324241.2414,55.77703991,1.208754888,0.044745057,-0.260865281,5340.330011
67320.0,3232,-0.069060368,-5644.610965,123076407.2,18,0.172175455,0.000147127,535.569651,0.0005136,1044726,44819,357,1463,588.8,592,1894.708201,18.0,5997533520.0,133399.2028,22.13179708,0.501044823,0.018730489,-0.572173888,2115.555556
56910.0,3386,-0.083143539,-6181.373284,128560118.0,15,0.153681674,0.001388715,130.4832926,0.000448044,1132636,48234,376,1588,638.2,507,2027.850845,15.0,6534025148.0,138677.7227,21.80594526,0.530417156,0.015608741,-0.716713889,2816.419048
183950.25,9896,-0.030646213,-3386.169192,762588844.7,33,0.455316149,0.000416484,5362.977636,0.001155407,2712415,115651,688,3820,1537.6,1499,4469.648299,44.1,25950280800.0,335546.12,56.53679414,1.023039081,0.049947971,-0.143773687,4939.046099
27865.0,1840,-0.119219535,-7603.877831,42014740.25,10,0.098971515,0.001474294,50.6392338,0.000350369,626738,26818,253,875,352.0,340,1230.68642,10.0,2719468480.0,77691.39685,14.08144453,0.345793252,0.010405827,-0.77785163,1576.222222
143687.75,6780,-0.035405085,-3752.705509,351830647.0,29,0.36703574,0.000554662,4292.294662,0.001051292,1812304,77310,485,2610,1052.0,1165,3165.29172,36.4,15277797750.0,219494.4454,38.42262055,0.716425171,0.041623309,-0.114568066,3222.384615
17899.0,1128,-0.172657997,-9132.565214,15527616.02,7,0.068043558,0.001737408,13.12161894,0.000295979,388641,16575,177,543,218.6,223,889.9432018,7.0,1556168496.0,48639.22324,8.699640472,0.237948558,0.007284079,-0.791246468,1020.952381
59576.25,4932,-0.041951316,-3839.994293,109395272.9,15,0.264765517,0.000324125,4357.515438,0.00143516,1004329,40276,276,1686,682.4,702,2165.706166,31.9,9114318738.0,124578.5663,21.40538242,0.419220767,0.041623309,0.135721726,1954.097436
66372.0,4328,-0.042926048,-3994.941695,96285091.83,16,0.246800958,0.000731547,6793.364545,0.001301787,915265,37761,283,1498,606.6,752,1982.410011,30.4,8006845444.0,110792.8855,21.44184974,0.416605525,0.038501561,0.102567634,1675.981982
26156.0,1490,-0.114603819,-6184.549052,13005922.99,13,0.100009104,0.00129239,212.2562359,0.000696398,322686,12732,151,625,253.2,259,902.7557278,15.1,1539204270.0,37203.92534,6.986489133,0.21228223,0.016649324,-0.267115522,933.8
34671.0,1590,-0.087113969,-6609.150753,27133200.53,12,0.113280025,0.002032739,616.0279314,0.00054997,485236,20541,223,704,284.4,348,1065.943982,13.4,2282296335.0,60714.19793,11.50703409,0.300929657,0.014568158,-0.358257909,834.0659341
12062.5,758,-0.175208794,-7546.675897,3221431.148,10,0.057073285,0.001584245,98.38283503,0.000544021,164683,6609,98,324,131.8,166,503.1444756,10.7,437199998.0,18820.6641,3.763961954,0.13308636,0.01144641,-0.314841036,546.3272727
27374.75,1300,-0.115276839,-6241.767555,10846001.51,13,0.098720542,0.00071939,501.1860337,0.000695799,297510,12069,138,530,215.2,286,814.2777079,15.1,1366263600.0,35809.87894,7.365889876,0.191641499,0.016649324,-0.17663385,736.7333333
16922.5,870,-0.164300945,-7825.067069,5785270.368,10,0.062162126,0.001129259,77.71287625,0.00047857,223554,9168,109,390,158.0,192,632.9658347,10.0,756897825.0,25928.39604,5.055830378,0.149725794,0.010405827,-0.450997648,641.7777778
26630.5,1622,-0.104053508,-5849.099357,14254360.29,13,0.107790149,0.0011719,310.0584523,0.000780581,337110,13248,152,658,266.8,281,937.5970921,16.2,1685381272.0,38862.13249,7.35869583,0.215344937,0.018730489,-0.17669657,936.9934641
30420.0,1856,-0.080703911,-5386.018705,18697589.92,13,0.133265413,0.00059823,879.5328316,0.001008971,379136,15009,157,697,283.2,360,999.668239,18.7,2081955008.0,45146.26746,9.191933706,0.223424993,0.02289282,-0.031571227,885.3896104
20530.25,1206,-0.111545563,-6229.899705,7023938.383,13,0.085709536,0.000442998,409.5477105,0.000721305,241625,9520,123,483,196.4,244,699.4133885,15.1,904484322.0,27509.08547,5.598926111,0.171419931,0.016649324,-0.160673824,661.5833333
137375.0,5480,-0.037238887,-4133.161172,288550204.5,28,0.31045949,0.00137453,3921.262938,0.000855377,1554530,66351,461,2212,891.4,1037,2749.643188,31.8,12011584600.0,191279.7604,35.32904604,0.665539174,0.03433923,-0.270715509,2649.465909
27121.25,1456,-0.110576361,-6070.911137,12224967.78,13,0.096568894,0.001020309,312.4970068,0.000760969,315067,12679,144,592,240.2,277,874.4244902,15.2,1520128064.0,37013.46676,7.104011465,0.202210177,0.017689906,-0.155333275,845.5882353
84672.0,4048,-0.052942017,-4685.988206,150525315.2,21,0.235169395,0.000135245,1360.10077,0.000743678,1161779,48967,361,1699,684.8,736,2160.126217,25.1,7604119424.0,138969.3872,25.3011155,0.519266144,0.027055151,-0.336125891,2280.427692
154026.25,7170,-0.034356097,-3669.599838,406279800.7,29,0.376361105,0.000917492,5611.32438,0.001110959,1921909,81526,511,2724,1098.0,1211,3315.702109,37.8,17013649980.0,237852.5957,43.36488368,0.75334358,0.043704475,-0.086591037,3255.156794
98509.0,4204,-0.052918422,-4605.500359,164997127.2,23,0.24553359,3.79e-05,1876.872354,0.000738307,1228526,52309,386,1751,705.8,809,2232.591848,25.8,8343458090.0,148834.1632,27.60751781,0.551456997,0.028095734,-0.315252654,2313.401709
60222.5,2616,-0.074085424,-5820.279537,80854380.62,17,0.164023389,0.000130653,595.1443203,0.000509455,829772,35265,307,1172,472.2,532,1594.895885,17.0,4575251892.0,103873.5129,19.47858479,0.425927712,0.017689906,-0.548357748,1664.558824
86530.5,3626,-0.054606257,-4800.550769,122793010.2,21,0.226325824,0.000145722,1753.484407,0.000704855,1053350,44852,351,1513,610.2,697,1981.097484,24.1,7002812215.0,129912.2792,23.1530451,0.496905906,0.026014568,-0.285445136,1904.64
108468.0,4808,-0.054057265,-4590.785884,228335602.5,24,0.259238431,0.000368569,1069.208768,0.000717436,1448773,61425,432,2053,826.6,839,2557.351098,26.1,10185798484.0,177287.6216,30.50854228,0.622532705,0.028095734,-0.383987928,2961.076923
21548.0,1166,-0.149414554,-8300.256457,12313637.05,8,0.060198953,0.000430571,147.5689967,0.000465886,367939,15436,156,547,220.6,178,910.2020976,8.4,1661051535.0,44723.93895,6.496701488,0.213645482,0.009365245,-0.420520596,717.3333333
96922.0,3962,-0.055377155,-4872.269027,164602751.1,23,0.226304373,1.34e-06,1236.929031,0.000659341,1203139,51131,389,1705,686.8,759,2181.701515,24.0,7831099024.0,148279.4466,26.63619689,0.552320876,0.024973985,-0.421810569,2405.778986
19964.0,1074,-0.15885838,-8599.121933,11964535.77,8,0.069346619,0.000781705,50.25720258,0.000332893,353272,14722,157,509,205.2,217,838.8845147,8.0,1397949546.0,43594.63701,7.383900744,0.212632181,0.008324662,-0.643018616,823.0714286
121556.5,5272,-0.043353658,-4342.690489,273762348.6,26,0.286921724,0.000467659,2215.647769,0.000784669,1563604,66626,457,2201,886.4,923,2720.512879,28.8,11550474884.0,195490.2912,33.69271228,0.660234782,0.031217482,-0.315221346,2834.777011
85674.75,3594,-0.054537192,-4893.164796,117163937.0,21,0.216853728,0.000328634,1561.227607,0.000693374,1048073,44341,345,1521,613.2,682,1986.866068,23.1,6892905645.0,124531.4567,22.50781548,0.490355829,0.024973985,-0.326163232,1941.76087
35792.25,1790,-0.08835072,-6110.416238,22520969.66,13,0.115802926,1.15e-05,564.0248604,0.000659266,451929,17706,194,775,313.2,280,1129.749625,15.4,2464915025.0,53720.114,8.984626707,0.271127161,0.016649324,-0.314359094,1005.675
3482.5,540,-0.511383574,-17076.83087,1871052.954,2,0.022052472,0.00220104,2.0,0.000196997,186911,7669,86,269,108.0,66,528.7140808,2.0,525456720.0,22014.41853,2.800435782,0.115910197,0.002081165,-0.95612757,534.0
47337.5,2280,-0.079256506,-5880.672194,38429344.72,14,0.133916877,0.000129471,649.3495404,0.000667498,591424,23662,225,1004,405.0,349,1420.558487,16.4,3720244080.0,69288.98064,11.51742176,0.320488678,0.017689906,-0.410436244,1313.580882
46328.75,2354,-0.081522454,-6248.9553,49572742.32,13,0.124581961,0.000391893,555.7763043,0.00057119,694324,28360,252,1072,431.8,332,1509.193265,14.7,4173378352.0,84300.4195,12.62727435,0.355934518,0.015608741,-0.471818635,1369.066667
137983.5,6836,-0.032841052,-3662.177884,322587922.0,27,0.358879481,0.001635884,5473.413353,0.001129091,1761999,74610,465,2557,1031.2,1140,3129.198843,36.9,15611595370.0,214519.247,37.89859761,0.69001803,0.043704475,-0.032443814,3046.626016
34489.0,2236,-0.063774685,-4997.857135,21992618.28,14,0.148024829,0.001299605,1222.530684,0.001182535,423487,16484,184,818,332.2,354,1137.406183,21.1,2660024978.0,50571.97594,9.574629004,0.261913487,0.026014568,0.049800453,967.46
12454.0,890,-0.112214833,-7246.625643,4014299.205,8,0.053348365,0.002761203,475.3178474,0.000793486,190602,7477,100,367,149.4,156,597.8768009,11.5,713779110.0,21955.99757,3.779533561,0.137891378,0.013527575,-0.06432997,413.0
35334.0,1850,-0.076536009,-5916.238928,24228731.92,13,0.121901334,0.000220162,802.6163063,0.000867162,444441,17826,185,772,312.4,312,1132.359025,16.2,2571293725.0,53639.28445,9.702997801,0.260440917,0.018730489,-0.209724893,946.1960784
72394.75,2878,-0.071351258,-5512.705784,81934782.84,19,0.173742068,0.000182194,784.705269,0.000561266,879993,37604,319,1268,511.0,569,1712.646664,19.0,5280207601.0,105030.9279,18.7213269,0.445457627,0.019771072,-0.458984825,1782.19883
28680.0,1658,-0.08367491,-5933.696627,18693796.89,12,0.117838075,0.000149016,599.5895368,0.000712132,392367,15627,173,693,280.6,307,1004.467699,15.8,1921514230.0,46227.10838,8.931831071,0.241886947,0.017689906,-0.259363,899.6764706
5324.25,500,-0.33955083,-14067.62768,2112973.561,3,0.024521488,0.000195431,9.113407777,0.000234753,171595,7316,78,247,99.4,78,519.6537083,3.0,510450500.0,21573.17138,2.933104924,0.105301414,0.003121748,-0.847522523,325.3333333
62747.5,2652,-0.062028424,-5127.85579,61043026.76,19,0.191848479,0.000275994,1438.522588,0.000677675,728865,30851,286,1095,442.4,608,1482.83653,21.4,4060018404.0,86056.41925,17.73454703,0.396974541,0.02289282,-0.310013234,1453.891775
43413.75,3084,-0.048060947,-4399.35252,41931299.2,15,0.195508513,0.00104073,3260.481036,0.0012035,605118,24401,220,1077,437.0,546,1419.649278,25.9,3880896348.0,70672.21231,14.62557985,0.318838383,0.032258065,0.076250423,1234.954839
40967.5,1938,-0.099521186,-6450.703098,42517888.5,14,0.126414553,0.00087437,155.7070342,0.000451279,618755,26322,254,878,354.0,411,1240.417529,14.0,2861874639.0,76296.0776,14.19092919,0.347133702,0.014568158,-0.548901819,1424.175824
54228.75,5962,-0.037635724,-3453.609296,101455727.0,15,0.313695198,0.001048271,5408.642814,0.001756866,992320,38949,254,1805,731.8,824,2241.753496,37.6,9437896677.0,116744.7252,22.55316658,0.400351453,0.050988554,0.245431975,2090.47619
16678.0,882,-0.157783254,-8581.030173,8179813.611,8,0.071700161,0.001081442,40.25667389,0.000331584,280420,11850,124,413,166.8,221,699.9260145,8.0,962254062.0,33357.64707,6.651267643,0.168569555,0.008324662,-0.670702163,679.8214286
19089.0,1484,-0.094292735,-5961.269928,10477023.46,12,0.102311398,0.000880194,336.3816232,0.000744991,284243,10909,145,606,245.8,265,816.4222008,15.8,1051373190.0,31198.70619,6.41439677,0.204182121,0.017689906,-0.249001217,840.1911765
4833.0,334,-0.198480353,-10140.48887,1118151.91,6,0.037499031,0.000841707,53.17801149,0.00033662,94712,3838,46,152,62.0,110,298.8738564,6.0,156773755.0,12424.65819,2.939852041,0.062464421,0.006243496,-0.510681402,194.6666667
87596.25,3472,-0.048730634,-4716.82828,100171576.4,21,0.224108637,0.000942624,2283.088178,0.000768881,953189,40108,323,1411,569.6,679,1885.111107,24.5,6639220896.0,115409.2625,21.3440549,0.458339951,0.027055151,-0.205577983,1653.476923
26743.75,1214,-0.123259443,-7066.297541,13553081.76,11,0.097209032,0.000543774,251.6339188,0.000455439,353131,14627,159,541,218.8,272,863.7026715,11.7,1532177867.0,43457.33637,8.270309692,0.216805704,0.012486993,-0.4429538,793.5
9575.0,696,-0.202016366,-11010.59174,5360408.8,5,0.043982603,0.000803681,57.87163983,0.000290353,236666,9925,101,338,136.2,134,620.6432334,5.0,753188232.0,29451.83332,4.812355841,0.137394753,0.005202914,-0.688015394,366.3
57468.75,3392,-0.056617521,-5142.004123,95379264.91,15,0.180451287,0.000963629,1251.51297,0.000782352,943117,38905,293,1465,590.4,473,1924.187418,20.2,6354292960.0,115649.8986,17.67669092,0.426393285,0.02289282,-0.30194482,1824.051948
18408.0,1220,-0.093772417,-6164.96722,7490954.096,12,0.095402888,0.000198805,506.886936,0.00070518,240599,9284,124,490,199.2,234,697.710714,14.5,849091940.0,27700.54853,5.812536182,0.172990016,0.016649324,-0.1932211,632.0
52065.0,2420,-0.07693651,-5687.625273,56604210.74,15,0.152904002,0.000119897,570.9730639,0.000606293,696437,29155,258,1057,426.4,477,1473.716055,17.7,4000060350.0,84323.54638,15.4140045,0.362082735,0.018730489,-0.432437544,1453.24183
8584.0,568,-0.148308965,-8336.356435,1875008.19,8,0.043095226,0.001092858,105.7426718,0.000496012,126506,4983,72,248,101.0,124,418.2623985,8.7,306565220.0,14472.38218,2.90647888,0.098349477,0.009365245,-0.311264195,318.6666667
4371.75,464,-0.339666474,-13953.20784,2009330.033,3,0.030996343,1.54e-06,9.445649054,0.000219302,156277,6528,68,229,92.2,99,453.5003803,3.0,366328928.0,17838.81904,3.304650081,0.092585816,0.003121748,-0.919242732,301.3333333
38550.0,2546,-0.05952368,-4961.697179,35007649.58,15,0.166432099,0.00043154,1478.891758,0.0009278,534867,21044,203,997,403.6,427,1324.216186,22.2,3180565040.0,62126.62049,12.29866195,0.294385884,0.024973985,-0.148818989,1219.775362
36206.25,2818,-0.054170127,-4624.472787,36166289.04,15,0.168885253,0.000795471,1793.401906,0.001141888,543553,21472,199,1031,418.0,450,1335.189075,23.5,3228829175.0,63640.31504,12.65028533,0.291664878,0.029136316,0.009557559,1241.809524
31125.0,2474,-0.061284632,-4805.026744,23905545.84,15,0.148879892,0.000371374,1361.599103,0.001066731,443147,17272,180,912,370.0,390,1168.831028,22.7,2259725623.0,49361.70596,9.861505698,0.262636996,0.027055151,-0.035090403,1134.08
26859.25,1240,-0.104141648,-7308.527951,17909589.72,11,0.091707598,0.000636707,311.1092384,0.000411596,393724,16808,175,565,228.2,295,891.4643799,11.0,1595142200.0,50058.94413,9.872368997,0.236875098,0.01144641,-0.543639066,695.0181818
34848.0,1518,-0.101001289,-6987.214881,24648958.34,12,0.104911867,0.000296594,279.2810387,0.000418894,480361,20481,228,693,279.6,327,1057.811267,12.0,2180893143.0,58190.76558,10.71490753,0.306139284,0.012486993,-0.545694442,908.0
28897.5,1486,-0.084695897,-6898.214303,21401430.42,10,0.102678664,0.002843919,603.6892886,0.000920415,438457,18474,209,638,258.2,317,998.3842166,13.5,2108456423.0,53464.39916,10.50020495,0.280785551,0.015608741,-0.132286877,717.9333333
7706.25,534,-0.209144507,-10882.92381,3567309.399,5,0.045618465,0.00033431,38.86214987,0.000268042,181653,7714,82,257,103.8,137,501.4562294,5.0,487738779.0,23575.2715,4.653545141,0.110548397,0.005202914,-0.755117346,327.6
24612.25,1728,-0.09977967,-5467.774918,15001815.83,13,0.109429187,0.00117052,389.971771,0.000890917,336364,13240,149,654,265.8,310,912.8847777,18.3,1669689504.0,40865.57903,8.084169089,0.21161063,0.021852237,-0.043578034,925.3857143
17888.0,1236,-0.103175227,-6359.667841,9213576.341,13,0.10210929,0.000399309,328.5537843,0.000641401,262470,9926,142,513,208.2,240,706.2986493,14.4,814501134.0,30691.69992,6.565363085,0.19533845,0.015608741,-0.289781551,711.4285714
39529.75,1910,-0.073233668,-5765.140343,28137199.3,13,0.119650876,0.000969108,775.3503002,0.000728773,489206,19859,196,802,324.4,348,1185.663386,16.2,2837519875.0,59874.27422,10.9502444,0.275013641,0.018730489,-0.213362105,963.3464052
37257.5,2938,-0.072604705,-4680.688979,41275915.09,14,0.164484107,0.001199123,1227.477578,0.001089148,593917,23586,211,1091,442.0,459,1431.957615,23.5,3888209429.0,71340.32816,13.14232116,0.309128084,0.029136316,0.002320833,1439.830688
295.0,76,-0.5,-17540.96898,23096.68752,2,0.009921864,0.001255043,3.883333333,0.000235211,15342,566,13,37,15.2,26,84.53594422,2.0,3454276.0,1773.722353,0.439561846,0.017311033,0.002081165,-0.79144385,35.0
1643.75,246,-0.261013972,-11107.85649,306052.9822,5,0.022548479,0.000800925,14.08888889,0.000334621,50702,1772,37,113,46.2,68,186.191648,5.0,30781365.0,5591.281872,1.336316277,0.049711468,0.005202914,-0.587723388,183.6
15119.5,900,-0.128696231,-7370.098919,5606997.3,11,0.076791938,0.000495426,168.7304741,0.000491461,203094,8035,115,395,160.2,201,594.6281831,11.0,603004050.0,24044.91923,5.259002617,0.157022182,0.01144641,-0.473929405,586.4727273
32733.75,2986,-0.054184712,-4288.598626,26272055.0,15,0.184364935,0.001588906,2127.798877,0.001339528,458518,18019,178,965,392.6,490,1236.0025,26.7,2886395998.0,53112.30622,11.45019451,0.263343202,0.03433923,0.144788436,1157.939394
20437.5,898,-0.138698175,-7764.970032,8801724.965,10,0.078100026,0.00021128,227.3526739,0.00040378,269163,11248,121,404,163.6,217,689.9331962,10.0,986544596.0,35498.05175,7.309968087,0.164548205,0.010405827,-0.463301194,542.8444444
30873.0,1544,-0.106178498,-6338.022971,16910647.33,12,0.101623944,0.000667893,277.840671,0.00064331,391921,15758,174,667,269.8,270,997.8074029,14.1,1938116808.0,45600.26351,8.272936403,0.241562549,0.015608741,-0.299492163,943.847619
30648.0,1512,-0.127135011,-6783.515093,16932879.12,12,0.097948463,0.001630101,94.24662082,0.000548171,398329,16080,176,678,273.8,249,1006.119401,12.7,1878712920.0,45926.04121,8.130061143,0.244530492,0.013527575,-0.440704541,1108.333333
37373.0,2702,-0.054876584,-4634.813843,28993126.12,14,0.161426777,0.000816088,1919.035805,0.00115324,499156,19679,181,973,394.8,429,1301.989621,23.5,3299097417.0,57441.75199,11.18330793,0.267307143,0.029136316,0.044645884,1152.5
82881.75,3694,-0.055431396,-4932.108711,126257759.6,21,0.21639587,0.003011622,1320.429141,0.000749917,1077579,45603,352,1571,633.2,689,2021.628842,23.4,6872382245.0,127842.4224,22.95232124,0.501403827,0.024973985,-0.333348092,2045.851449
110004.0,4846,-0.050217239,-4674.219412,239905672.3,24,0.25239536,9.98e-05,1873.688535,0.000691276,1480051,62943,436,2098,844.4,812,2609.016593,25.4,10568905507.0,183964.1731,30.48594201,0.629788989,0.027055151,-0.412131308,2837.046154
26913.0,1400,-0.119722029,-6808.096831,13228492.27,12,0.090195526,0.00070653,176.3841615,0.000570092,352904,14127,168,622,251.4,225,911.6497871,12.7,1492859200.0,40193.70946,7.10073931,0.231969817,0.013527575,-0.38505938,936.9230769
10470.0,778,-0.146322164,-10797.71017,6478671.808,5,0.046106636,0.000772031,93.95152996,0.000666344,253068,10748,110,368,148.6,157,661.8776239,6.4,875280731.0,30876.16726,5.55253314,0.149631029,0.007284079,-0.336881097,412.5714286
27681.75,1730,-0.123022601,-8025.830374,32248649.88,9,0.089037007,0.000542463,100.1849294,0.000343783,575204,24407,245,829,333.4,289,1213.000165,9.0,2704829915.0,69129.85855,11.31566938,0.333806663,0.009365245,-0.775190317,1252.777778
