Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality
0.0006755,0.001861042,111,198961,0.0,111.9391512,264.4785305,127.0051968,26.90874455,3.0,16.6,2232.25,228.75,2.449586185,-10563.20123,3.704761905,8.78e-05,0.312830067,1.154541936,3,1521,0.000138628,3,3.0,-0.577777778
0.00064231,0.001240695,40,61295,0.0,88.71414235,258.4487851,71.55913024,7.263505577,2.0,9.2,973.75,92.5,1.10367597,-12296.15061,2.404761905,8.71e-05,0.145419369,0.753821899,2,798,4.06e-05,2,2.0,-0.596638655
0.000209931,0.005583127,774,1721209,0.001681115,203.9432236,297.9686826,420.4312626,170.3669653,50.36174385,39.8,7898.75,704.0,7.144401849,-7960.251486,13.82603344,9.1e-05,0.70735194,3.856828512,4,4941,0.001774703,5,7.5,0.096282511
3.51e-05,0.00248139,248,576072,0.000212523,151.9923517,270.6168824,197.9515616,52.89726646,12.17561646,27.2,3557.75,503.0,3.70175558,-9327.923528,4.748448773,8.52e-05,0.554842177,1.571526664,4,2899,0.000337034,4,4.0,-0.563967611
1.68e-05,0.00248139,140,208575,0.000461863,111.7709743,261.0381865,107.1657077,19.95352608,13.01341306,16.4,1992.0,312.0,2.312242485,-9806.929309,5.580519481,8.42e-05,0.270097811,1.511154495,4,1470,0.000187387,4,4.0,-0.289181287
0.000765741,0.004342432,742,2382252,0.0,226.2958842,298.7066329,460.0977353,795.0128687,7.0,46.6,15009.75,1459.5,10.50839812,-8286.280069,11.40469755,9.1e-05,1.179187417,3.001036334,7,7674,0.005720449,7,7.0,-0.239231602
0.000765741,0.004342432,742,2382252,0.0,226.2958842,298.7066329,460.0977353,795.0128687,7.0,46.6,15009.75,1459.5,10.50839812,-8286.280069,11.40469755,9.1e-05,1.179187417,3.001036334,7,7674,0.005720449,7,7.0,-0.239231602
0.001101653,0.009305211,2175,5285955,0.001488994,265.2845748,316.5139588,766.0819347,1612.414723,94.83930193,67.0,21466.75,1709.75,17.69902189,-7213.35696,24.51104676,9.13e-05,1.274329118,6.565343819,7,10271,0.014377245,7,11.1,0.316110701
0.002079209,0.015508685,6200,19706043,0.010566551,418.1495974,365.2786253,1506.414183,3220.879211,521.2707908,114.2,35487.5,3031.0,27.77290316,-6567.783484,38.3327352,9.4e-05,1.503074057,12.14676253,7,18611,0.033876967,9,18.1,0.491530976
0.000378614,0.004962779,1016,3396594,0.000446822,257.8912654,306.0530128,497.5590952,858.4111192,47.65372593,55.6,15881.25,1786.75,11.52103472,-7955.353119,12.74560665,9.14e-05,1.22372183,3.501659639,7,8667,0.006651336,7,6.8,-0.207992973
0.000765741,0.004342432,742,2382252,0.0,226.2958842,298.7066329,460.0977353,795.0128687,7.0,46.6,15009.75,1459.5,10.50839812,-8286.280069,11.40469755,9.1e-05,1.179187417,3.001036334,7,7674,0.005720449,7,7.0,-0.239231602
0.000765741,0.004342432,742,2382252,0.0,226.2958842,298.7066329,460.0977353,795.0128687,7.0,46.6,15009.75,1459.5,10.50839812,-8286.280069,11.40469755,9.1e-05,1.179187417,3.001036334,7,7674,0.005720449,7,7.0,-0.239231602
0.000550724,0.022952854,13986,47459143,0.038052784,568.4973454,425.7400646,2306.945887,7057.382946,1399.328123,173.4,53221.5,4103.75,45.40139013,-6129.714163,56.19116161,0.000105585,1.79052345,20.0073146,7,27006,0.076856136,11,25.9,0.588470055
0.001131182,0.001861042,69,132414,8.83e-06,90.00663679,243.7269453,94.36530417,32.65949895,7.566666667,11.0,2275.25,177.75,2.17512092,-11446.84419,4.695238095,7.96e-05,0.222543083,1.064637103,3,1275,0.000266883,3,3.0,-0.317460317
0.000183182,0.001861042,207,1096875,6.09e-05,194.3813799,288.222172,288.6708974,183.8433843,5.283333333,29.4,8162.25,528.0,5.261710437,-10030.90089,3.602463054,8.9e-05,0.903271112,1.269151864,3,4897,0.001257251,3,3.0,-0.754960317
0.000153998,0.005583127,846,2123642,0.000423186,208.292225,297.0497603,414.0741996,522.9356911,25.75881262,43.0,11575.25,1125.0,10.15785533,-8103.809931,14.83723724,9.05e-05,1.151864856,3.81371143,6,6164,0.00447024,6,7.2,0.079589372
0.000507301,0.005583127,846,2157975,0.001733737,213.0671544,299.8004152,403.6319313,471.8318038,46.63500309,43.0,10958.25,1171.5,9.389681488,-7946.711719,14.02374517,9.08e-05,1.151864856,3.847129867,6,6000,0.00397297,6,7.2,0.087387946
0.000225909,0.004342432,609,1689120,0.00016848,200.5026619,293.548404,368.1036099,452.7556167,21.91428571,39.0,10670.5,1071.0,9.036344094,-8337.452534,10.40866581,9.05e-05,1.133646233,2.95423174,6,5746,0.003477901,6,6.4,-0.135114885
0.000626857,0.004342432,756,2367080,4.18e-05,227.8327988,297.9469615,438.2589178,651.6003685,16.67755102,47.4,13262.0,1261.5,10.3087779,-8249.756916,10.31342771,9.1e-05,1.177926266,3.004814397,6,7259,0.004731692,6,6.4,-0.254433067
0.000882491,0.003722084,504,1528800,0.0,197.3393348,291.6047396,350.858836,434.7698631,6.0,37.2,10442.5,1050.0,8.805703844,-8623.375389,8.956284856,9.05e-05,1.125549067,2.526661249,6,5574,0.00315485,6,6.0,-0.283891302
0.001121022,0.00248139,140,354285,6.15e-05,126.8462115,261.3009709,156.3199423,60.57670593,6.022222222,16.4,3770.5,282.75,2.736917344,-10858.98342,6.166666667,8.16e-05,0.33912436,1.523011529,3,2250,0.000504916,3,3.4,-0.109605911
0.001121022,0.00248139,140,354285,6.15e-05,126.8462115,261.3009709,156.3199423,60.57670593,6.022222222,16.4,3770.5,282.75,2.736917344,-10858.98342,6.166666667,8.16e-05,0.33912436,1.523011529,3,2250,0.000504916,3,3.4,-0.109605911
0.000683301,0.001861042,99,304590,0.0,125.1395708,260.3117035,140.2580568,52.45418792,3.0,15.0,3596.5,279.0,2.514374261,-11454.57842,4.5,8.16e-05,0.333051485,1.140984767,3,2157,0.000388043,3,3.0,-0.357142857
0.002513581,0.008684864,1778,4478992,0.005963538,271.1236646,331.7821567,715.3726348,600.8993694,193.9381814,59.2,14707.75,1296.25,13.37603096,-7197.924114,20.86602287,9.93e-05,1.16684103,6.558595719,5,8602,0.006551174,7,10.4,0.304563044
0.001816799,0.017990074,8700,32035710,0.038535706,511.6949558,398.9891486,1803.415438,2577.307884,1759.657624,137.4,37487.0,3421.5,26.62408369,-6288.884426,38.115861,0.000102807,1.581036151,15.43297062,6,22373,0.032345022,11,20.6,0.531369773
0.000193228,0.004342432,518,1403928,0.002628495,202.5126852,310.8512085,371.0313292,225.0013038,33.3037594,33.8,8782.5,883.75,7.531639855,-8391.561216,10.38580309,9.82e-05,1.043613629,3.141053658,5,4957,0.002295094,5,6.4,-0.081150794
0.001103613,0.005583127,1089,3276674,0.006921625,269.6770043,330.5739187,555.402061,424.3558107,89.66261999,53.8,12294.0,1321.25,10.24800975,-7561.097115,11.8235015,0.000102166,1.142803912,4.276009142,5,7779,0.004066004,7,8.1,-0.08022228
7.25e-05,0.004342432,840,3701776,0.001232614,288.6957654,329.3228762,615.8662292,562.2639201,37.98467909,52.2,16064.75,1495.0,10.51752714,-7871.966156,9.071533763,0.000100291,1.154430153,3.349700844,5,9346,0.004832459,5,6.4,-0.286990988
0.000473159,0.003101737,385,1453416,2.59e-05,206.881508,293.7441971,461.7205731,278.3307894,9.018461538,33.8,11493.0,945.0,7.644674143,-8629.79906,6.258053221,8.92e-05,1.049177744,2.137250158,5,6124,0.002420933,5,5.0,-0.455467721
0.00070778,0.006203474,1300,4404480,0.00322717,293.4369172,323.4616345,709.3328679,481.6052459,187.9210442,58.0,16342.5,1532.5,11.37934864,-7301.266689,13.11496836,9.33e-05,1.16658665,4.635010205,5,9531,0.005643097,7,8.5,-0.025353568
4.56e-05,0.011166253,4050,14968008,0.011243838,423.2151782,367.8085757,1151.814773,1560.963938,310.8619317,100.8,27654.25,2800.5,19.12211315,-6854.372546,27.33516545,0.000101916,1.399867436,9.209899211,6,16772,0.018754009,8,13.8,0.299610634
0.003008333,0.010545906,3723,13181820,0.008373,403.4267834,358.0808091,1141.453648,1736.184749,374.3526961,97.8,27532.5,2634.0,19.52822901,-6783.16316,24.71668281,9.99e-05,1.371538103,8.487588845,6,16926,0.017748217,9,13.7,0.270869562
0.0006573,0.001240695,84,528705,0.0,159.7881631,280.2467305,205.469065,76.60527645,2.0,18.0,5665.0,268.5,3.390229659,-11576.0755,2.350490196,8.84e-05,0.515617498,0.825288091,2,3159,0.000569564,2,2.0,-0.820662768
0.000639379,0.001240695,52,218457,0.001240695,118.8784246,258.6780295,97.40841572,32.43851195,2.96,11.6,3039.25,87.5,1.737508509,-15335.88073,2.166666667,8.16e-05,0.226591666,0.758831609,1,1815,0.000194641,1,1.7,-0.259259259
0.000675174,0.00248139,320,1429290,0.0,201.5967667,289.9289484,317.6679003,258.6437773,4.0,34.4,8290.0,768.0,6.541073412,-9234.514027,4.938763489,9.07e-05,1.070925442,1.696930842,4,5417,0.001487531,4,4.0,-0.5997263
7.3e-05,0.004342432,686,2296224,0.000270846,239.5733463,317.3378588,458.1792458,372.6287696,49.28308271,43.4,11107.0,1140.0,9.285077568,-7944.823255,8.894407844,9.89e-05,1.111665652,3.215578619,5,6878,0.00310495,6,6.7,-0.231529582
0.000261503,0.008064516,1547,4031160,0.004660066,256.2625294,325.337904,655.6416422,649.0648804,109.8470431,55.4,13864.5,1202.5,12.92639819,-7281.19498,18.12829063,9.88e-05,1.169861345,5.995003438,5,8364,0.005962184,6,9.7,0.312012585
9.28e-05,0.003101737,350,1281120,0.000672727,199.1292331,301.7032415,270.9585345,149.0794189,17.79818182,31.0,6555.75,754.0,5.097861058,-8889.710963,6.79022869,9.56e-05,0.727043101,2.201662787,4,4388,0.001236433,5,4.7,-0.320757021
0.000569219,0.008064516,1859,4912128,0.006088743,281.4943864,320.6342057,598.0064642,501.1797218,205.7450543,65.0,12627.75,1131.0,11.04454874,-7269.980607,17.73793931,9.64e-05,1.19366558,5.963120289,4,8362,0.005029067,7,10.3,0.192446687
0.000157768,0.006823821,1595,5678432,0.030501186,332.7477814,361.9343892,783.4060384,700.4742191,168.6605555,64.6,18873.5,1685.0,14.56203647,-7087.052212,14.11104033,0.000111445,1.214904518,5.719136099,5,10794,0.009079271,8,9.2,-0.006338572
7.4e-05,0.005583127,999,2961816,0.003375428,250.508585,319.4851428,521.7473328,480.7580066,47.91733663,49.8,11972.75,1200.0,10.18723801,-7683.778815,12.78854704,9.87e-05,1.143799936,4.137137676,5,7475,0.003953008,7,7.5,-0.010786102
0.000224894,0.003101737,455,1871748,0.000126015,226.0295362,307.2409305,374.9785772,277.1014705,11.95935829,39.4,9312.5,1092.5,7.087958153,-8643.639941,6.307011907,9.61e-05,0.994331984,2.238164072,5,5865,0.001862902,5,5.0,-0.491348564
0.000428355,0.008064516,2223,7783758,0.005102538,349.0153317,346.2561668,815.1388303,958.4119356,185.4280322,76.2,19338.5,1851.25,15.56997958,-7093.221651,18.49832944,0.000101071,1.285743972,6.411960211,5,12500,0.009529062,8,10.3,0.138221936
4.35e-05,0.008684864,2352,6935292,0.010442046,323.3965632,335.9261407,714.9586099,725.0685407,214.0488325,75.6,15986.0,1688.75,13.25213357,-6981.139672,19.37042503,9.77e-05,1.184350256,6.64920836,5,10458,0.007065804,7,11.0,0.202140739
0.000341137,0.006823821,1452,4535784,0.000586813,280.1778159,317.2724434,699.5175126,732.1694988,86.00910118,59.4,16314.0,1382.5,13.09326072,-7313.669208,15.2955611,9.26e-05,1.20274802,4.991766258,5,9872,0.006577479,7,8.6,0.095050125
0.000516244,0.00248139,260,1069125,0.0,184.5795587,288.5049148,290.5814498,219.891873,4.0,28.4,7906.25,660.0,6.335326574,-9452.954815,5.681986932,9.07e-05,1.049410627,1.688389425,4,4779,0.001416483,4,4.0,-0.485087605
0.000436564,0.004342432,595,1839414,8.86e-05,210.2488953,297.3449299,402.955931,374.6077375,14.11904762,38.2,10181.5,965.0,8.867991115,-8306.075309,10.72188592,9.12e-05,1.097739243,3.008923379,5,6350,0.002843565,5,6.4,-0.103282828
0.000539741,0.004962779,728,2115439,0.000105879,215.5297638,298.7886192,475.2244126,444.4956479,17.06410515,41.2,11592.75,986.25,10.0181183,-8039.739047,12.20998116,9.12e-05,1.111909283,3.444683739,5,6874,0.003570609,6,6.8,-0.022255728
0.000170936,0.00248139,360,1941800,0.000212336,233.2566164,301.677798,378.5429003,290.1850617,9.114474773,38.4,10110.25,919.0,6.840647057,-9094.536318,4.789062041,9.21e-05,1.096478091,1.769361109,4,6574,0.001835951,4,4.0,-0.639633059
0.000207498,0.013027295,4347,11401140,0.008304937,350.9628228,341.4203912,1049.454264,1405.636771,467.0783598,95.4,21371.0,1783.75,20.29712658,-6590.375337,29.33879401,9.7e-05,1.36596324,9.935737518,5,13238,0.014613007,9,15.3,0.42566752
3.8e-05,0.005583127,1188,3568320,0.000764286,269.3253563,317.1608809,524.3861027,501.7687116,69.21981124,58.2,12203.5,1321.25,9.839830174,-7522.914472,11.55661508,9.66e-05,1.085425101,4.108853315,5,7958,0.003979225,8,7.8,-0.158846263
9.19e-05,0.004342432,819,3404455,0.001109745,277.6781712,326.2871004,506.2626988,402.3326948,43.66890428,51.0,13163.25,1432.5,9.800687901,-7934.220759,9.24093899,9.98e-05,1.15012719,3.311575364,5,8229,0.003635654,6,6.7,-0.269228774
0.000691723,0.001861042,90,228528,0.0,122.4563033,269.9167663,168.8483619,32.66363479,3.0,13.8,3240.75,252.0,2.942671348,-10693.67806,4.327838828,8.7e-05,0.272111354,1.181794045,3,1936,0.000297454,3,3.0,-0.424019608
0.000691723,0.001861042,90,228528,0.0,122.4563033,269.9167663,168.8483619,32.66363479,3.0,13.8,3240.75,252.0,2.942671348,-10693.67806,4.327838828,8.7e-05,0.272111354,1.181794045,3,1936,0.000297454,3,3.0,-0.424019608
0.000502816,0.00248139,104,228060,0.000574226,121.6850324,272.3985801,161.7099367,28.21181717,18.53333333,12.8,3165.25,249.0,2.97220809,-10358.08175,6.188644689,8.72e-05,0.230640249,1.586484909,3,1618,0.000348049,3,3.7,-0.117201426
0.000225584,0.008684864,2044,5478326,0.006554743,298.3684106,336.986685,666.7184825,561.4241598,254.0110887,66.8,15238.5,1779.0,13.40328186,-7140.752005,18.74016865,9.84e-05,1.141585755,6.61731074,6,8915,0.006638294,8,10.4,0.235441249
0.000294651,0.005583127,810,1837890,0.000280893,206.8552001,295.4112051,474.5864944,284.2295119,97.02239348,41.4,11202.0,1107.0,10.49742395,-7717.327822,13.19221334,8.85e-05,1.005714593,3.791788615,6,5475,0.003017967,7,7.8,-0.026709551
0.0018267,0.007444169,1608,4730144,0.01534761,298.9362182,355.472938,642.9147619,559.3269151,208.170219,60.8,15067.25,1726.5,12.06962488,-7248.50284,16.69097896,0.000109433,1.138024435,6.035740875,6,8826,0.007284997,8,9.9,0.171134051
0.000733867,0.003722084,390,822590,0.000336987,162.1672483,280.6383652,277.3039138,124.7217755,38.44181373,29.6,5498.5,541.0,5.926781556,-8467.763494,7.966117216,8.92e-05,0.669388413,2.4371212,4,3673,0.001111381,5,5.4,-0.195987443
0.001981929,0.001240695,32,63403,0.0,89.08987761,257.1125352,74.85187491,10.60327204,2.0,7.6,1389.75,93.5,1.377768622,-13413.6246,3.186813187,8.56e-05,0.105463796,0.750924147,2,939,7.58e-05,2,2.0,-0.375
0.001981929,0.001240695,32,63403,0.0,89.08987761,257.1125352,74.85187491,10.60327204,2.0,7.6,1389.75,93.5,1.377768622,-13413.6246,3.186813187,8.56e-05,0.105463796,0.750924147,2,939,7.58e-05,2,2.0,-0.375
7.48e-05,0.003101737,330,1018332,0.000153408,193.0720061,307.264849,368.4087018,177.3072924,18.32689076,29.4,7756.25,807.5,7.122471427,-8650.327343,6.304362304,9.82e-05,0.977353015,2.234035835,5,4585,0.001485339,5,5.0,-0.415035987
0.001656845,0.004342432,266,188430,0.000881066,106.1179602,264.1167699,134.7298435,23.4924976,24.65567766,19.4,1361.25,184.5,1.522109563,-9683.861926,10.68650794,8.58e-05,0.18843825,2.655523021,3,1075,9.98e-05,4,5.8,0.177525253
0.00054274,0.001240695,30,21042,0.0,57.12964812,223.7806744,38.37218888,4.809443153,2.0,7.2,363.0,60.0,0.479563613,-13188.48193,2.619047619,7.57e-05,0.099899681,0.648637056,2,320,5.19e-06,2,2.0,-0.577777778
9.36e-05,0.00248139,100,80115,0.001240695,92.06411824,259.5201899,89.34632126,11.22084345,6.234848485,12.4,936.25,138.0,0.955820286,-11256.53023,4.734126984,8.57e-05,0.156049586,1.501841564,3,752,4.07e-05,3,3.7,-0.097668998
0.000922099,0.001861042,60,48594,0.0,79.84901037,252.8940761,72.76903287,9.090705186,3.0,9.8,759.75,112.5,0.872580703,-11751.26391,4.055555556,8.49e-05,0.142133926,1.099330031,3,591,2.59e-05,3,3.0,-0.347619048
0.000129982,0.005583127,630,1064670,0.011084698,188.9176804,310.7420165,268.5354601,57.12921234,84.72077922,33.4,4171.5,444.75,3.613421232,-8604.707884,12.78857143,9.83e-05,0.391777435,4.02825074,3,3111,0.000719973,5,6.9,0.172654959
0.002218587,0.004962779,344,486482,0.001866289,138.9396995,279.1211881,205.7793167,31.18212015,61.21794872,22.0,2931.75,297.0,2.97540038,-8701.957494,12.03333333,8.75e-05,0.202353911,3.215451039,3,1723,0.00041496,4,6.2,0.244817927
0.000149833,0.003101737,150,105570,0.00108863,90.93094109,256.1253345,101.5806228,15.78672644,12.24848485,15.0,1004.25,151.5,1.163218803,-10592.57454,7.407936508,8.5e-05,0.155805955,1.846721645,3,761,4.92e-05,4,4.4,-0.053296703
0.001218082,0.003101737,110,48692,0.000434378,66.20657775,232.4296715,62.62869654,11.03366581,10.1038961,11.8,576.75,104.25,0.770169467,-11013.0643,8.119047619,7.77e-05,0.130762065,1.67039649,3,449,1.74e-05,3,4.1,0.111782662
0.00078036,0.001861042,54,25944,0.0,57.31110651,222.867361,45.39896377,7.869399804,3.0,9.0,434.25,86.25,0.594640106,-12257.08745,4.185714286,7.54e-05,0.116846405,0.965489985,3,353,7.4e-06,3,3.0,-0.318181818
0.000518929,0.00248139,176,397980,3.21e-07,131.1321023,270.9262773,196.607905,75.34841145,4.8125,20.0,3942.25,395.0,4.442531618,-9626.978769,5.395970696,8.84e-05,0.615750063,1.576330419,4,2617,0.000551796,4,4.0,-0.352352941
0.000587125,0.004962779,512,910400,0.003254647,169.6395515,297.007796,306.3242957,94.00801773,60.56810207,30.4,5385.0,549.0,5.93158253,-7929.703206,10.43525641,9.44e-05,0.667872882,3.41618817,4,3377,0.001179857,6,6.5,0.058123249
0.00065474,0.003101737,155,175904,0.000107541,101.7523383,256.3096338,136.7543006,24.37557464,26.90707071,15.4,2218.5,272.0,2.70973093,-9313.185415,7.345238095,8.33e-05,0.271104582,1.851480331,4,1381,0.000239227,4,4.7,-0.081002331
0.000104782,0.003101737,315,681018,0.000123361,160.1855516,281.7159485,256.0222076,81.29945533,9.962041467,28.2,4598.75,509.0,4.789416359,-8845.330532,6.596645022,8.97e-05,0.638536778,2.043276812,4,3310,0.00055944,5,5.0,-0.370023495
0.000632285,0.000620347,22,88205,0.0,88.47179344,243.2226285,53.89903297,8.815493403,1.0,9.4,1198.75,56.5,1.17777937,-15456.23847,1.090909091,7.97e-05,0.165142775,0.355367199,1,1038,3.5e-05,1,1.0,-0.913043478
9.03e-05,0.004962779,632,1129070,0.000423807,174.1673575,277.9025591,310.0034122,123.2391522,41.35978101,36.4,5518.75,586.0,6.216731755,-8025.942444,11.31810689,8.56e-05,0.678768228,3.199611932,4,3936,0.001036951,5,6.5,-0.013736264
0.000632285,0.000620347,22,88205,0.0,88.47179344,243.2226285,53.89903297,8.815493403,1.0,9.4,1198.75,56.5,1.17777937,-15456.23847,1.090909091,7.97e-05,0.165142775,0.355367199,1,1038,3.5e-05,1,1.0,-0.913043478
0.000651697,0.001861042,102,199400,0.0,106.4319329,249.9544079,117.9604324,26.01315297,3.0,15.4,2125.5,222.75,2.386600265,-10887.59921,4.452020202,8.02e-05,0.333305865,1.090690357,3,1685,0.000149519,3,3.0,-0.42
0.000205201,0.003722084,414,1069200,6.94e-05,182.383996,286.527386,339.4760871,127.3109684,13.49417249,31.2,6883.25,613.0,5.938071011,-8569.515222,8.615715983,8.84e-05,0.66686611,2.494998393,4,4253,0.001171521,5,5.4,-0.212439521
0.000632285,0.000620347,22,88205,0.0,88.47179344,243.2226285,53.89903297,8.815493403,1.0,9.4,1198.75,56.5,1.17777937,-15456.23847,1.090909091,7.97e-05,0.165142775,0.355367199,1,1038,3.5e-05,1,1.0,-0.913043478
0.000137915,0.006823821,1474,4615200,0.00947222,295.9667786,332.0823349,588.9012489,361.2019106,183.4262605,60.2,12683.5,1213.0,10.44185447,-7337.733704,15.42977464,0.0001,0.989097488,5.259390059,4,8447,0.004318767,7,8.9,0.077072559
0.001831077,0.009925558,2080,4525458,0.013616969,268.9719011,328.1487772,649.8268721,313.5714567,277.0023688,61.6,10589.0,988.0,11.07416789,-7088.982825,22.96987457,9.71e-05,0.80351116,7.42501675,4,6685,0.003601846,8,11.5,0.368562401
0.000651697,0.001861042,102,199400,0.0,106.4319329,249.9544079,117.9604324,26.01315297,3.0,15.4,2125.5,222.75,2.386600265,-10887.59921,4.452020202,8.02e-05,0.333305865,1.090690357,3,1685,0.000149519,3,3.0,-0.42
0.000231077,0.003101737,320,736280,0.000874816,166.4283146,292.8929808,225.0382342,102.7197232,15.55515152,28.6,5758.75,670.0,6.001053348,-8880.086596,7.078354978,9.49e-05,0.815782308,2.119749439,5,3314,0.00090673,5,5.0,-0.387766047
0.000850275,0.004962779,704,1312788,0.000108414,184.9989635,285.5394658,353.7240365,249.6769168,19.15920746,40.0,9035.75,913.5,9.064522948,-8082.985185,11.68437673,8.76e-05,0.996101895,3.258863236,6,4776,0.002004913,7,7.1,-0.099660783
0.000350369,0.005583127,1242,3841170,0.003887535,282.7488831,325.0704928,523.6379738,455.6384841,73.66303713,60.6,13645.75,1662.0,11.21986314,-7677.144386,12.47956814,9.79e-05,1.104650496,4.184171155,6,8290,0.004477977,7,7.8,-0.174314634
0.000568321,0.00248139,148,261132,0.000181967,122.5116364,268.3230062,119.818148,25.43457833,19.875,17.2,2423.0,257.25,2.770438178,-10080.74931,5.938528139,8.66e-05,0.329013651,1.559989096,3,1794,0.000216782,3,3.7,-0.207925408
0.000682879,0.000620347,8,10584,0.0,65.43683117,251.6612473,31.43937486,2.424665706,1.0,3.8,356.25,20.5,0.411988105,-16620.51061,1.142857143,8.66e-05,0.039457562,0.366637829,1,281,6.92e-06,1,1.0,-0.777777778
0.003442657,0.004962779,408,722274,0.006465321,166.6192325,311.1302335,229.5471409,44.68368805,50.70752688,25.2,3581.5,356.25,3.207144137,-9162.379111,11.94333333,0.000100664,0.372530544,3.586912314,3,2739,0.000571789,4,6.2,0.309999151
0.00200598,0.001240695,20,15743,0.0,67.10442828,252.631297,37.965232,3.80807892,2.0,5.2,399.75,43.5,0.470671062,-14562.43126,3.142857143,8.66e-05,0.049070259,0.734034954,2,328,1.27e-05,2,2.0,-0.3
0.004534239,0.015508685,5625,17014800,0.064016547,421.5787978,396.3716173,1337.373506,1333.794737,854.2553277,105.0,25191.25,2155.0,19.49240801,-6413.276818,33.83196383,0.00011279,1.339701193,13.55622141,5,15635,0.017482895,9,17.8,0.510762877
0.001632503,0.005583127,513,915960,0.003819417,171.6410138,307.0969997,289.9824474,66.35992436,55.54102564,28.2,4228.5,384.75,4.095048547,-8458.125713,11.51952381,9.79e-05,0.390240407,3.974808636,3,3236,0.000736075,5,6.6,0.334479246
0.00200598,0.001240695,20,15743,0.0,67.10442828,252.631297,37.965232,3.80807892,2.0,5.2,399.75,43.5,0.470671062,-14562.43126,3.142857143,8.66e-05,0.049070259,0.734034954,2,328,1.27e-05,2,2.0,-0.3
0.000157696,0.003722084,426,964988,0.001398658,182.3872673,297.6554968,305.0562303,83.8035733,38.96602564,32.0,5230.75,625.0,5.192820035,-8235.625809,7.036904762,9.47e-05,0.674454516,2.585288188,4,3650,0.000893225,6,6.0,-0.282635883
0.000692816,0.001240695,24,24870,0.0,79.3070216,267.1056422,54.42042265,4.318780149,2.0,6.0,607.5,58.0,0.665149941,-12846.70548,2.476190476,9.17e-05,0.054888754,0.77768376,2,448,2.98e-05,2,2.0,-0.466666667
0.00065005,0.000620347,16,61149,0.0,91.1636335,262.6961881,68.07163583,7.653423308,1.0,7.0,1345.0,52.75,1.111529504,-15346.74526,1.158333333,8.85e-05,0.099899681,0.384368502,1,885,5.18e-05,1,1.0,-0.882352941
0.000656861,0.001861042,81,140019,0.0,102.7152397,265.8663922,111.4281517,19.28209797,3.0,12.6,2008.0,198.0,1.886159579,-10776.73274,4.51547619,8.86e-05,0.234180072,1.160504121,3,1350,0.000188288,3,3.0,-0.379585327
0.000656861,0.001861042,81,140019,0.0,102.7152397,265.8663922,111.4281517,19.28209797,3.0,12.6,2008.0,198.0,1.886159579,-10776.73274,4.51547619,8.86e-05,0.234180072,1.160504121,3,1350,0.000188288,3,3.0,-0.379585327
0.000986597,0.005583127,747,1809920,0.010580635,225.6364106,326.5069282,401.3941128,106.6332266,120.6527632,38.6,6867.25,812.0,6.586274229,-7604.650079,11.36912698,0.000102135,0.710128623,4.227521246,4,4644,0.001591514,6,6.9,0.092581699
0.000385389,0.006823821,1056,1802250,0.002659925,195.782096,297.639981,502.6070153,299.8903601,77.21430214,45.0,9650.5,805.0,8.86307549,-7474.621396,15.70790598,9.14e-05,0.894475296,4.642596421,5,5335,0.003006889,6,8.6,0.189484291
0.000338627,0.00248139,132,233963,0.000266379,117.3604742,272.0108453,158.0976236,30.85774783,11.55952381,15.6,2531.0,323.0,3.104517932,-9660.941468,5.352197802,8.93e-05,0.299677546,1.580563236,4,1598,0.000266751,4,4.0,-0.31164587
0.00088298,0.000620347,5,3540,0.0,46.96561674,234.4704233,18.99134615,2.024759024,1.0,2.6,262.0,12.75,0.301203826,-16903.43584,1.3,8.28e-05,0.020995307,0.34132772,1,154,9.29e-06,1,1.0,-0.666666667
4.48e-05,0.004342432,462,885950,0.000749762,163.4828999,283.7089216,295.4231855,117.6890628,36.73846154,30.6,5209.75,552.0,5.788294937,-8238.154619,9.373626374,9.02e-05,0.652198058,2.869551057,4,3490,0.001063786,5,6.4,-0.070562771
0.000213596,0.004342432,469,854335,6.43e-05,159.3766881,281.3615201,317.6817585,128.1001832,25.23623932,31.0,5609.75,523.0,5.996424349,-8230.061155,9.59029304,9e-05,0.655992261,2.845815965,4,3607,0.001229895,5,6.4,-0.085714286
0.000476364,0.001861042,93,211455,0.000101896,117.6005883,265.8401473,129.9627464,23.00554967,8.116666667,14.2,2736.75,248.25,2.939342911,-10462.51958,4.044444444,8.64e-05,0.274135645,1.163760704,3,1425,0.000227114,3,3.0,-0.522222222
0.000795436,0.000620347,7,10592,0.0,53.11821813,227.0766711,34.90081335,2.792719717,1.0,3.4,345.75,22.25,0.460295224,-16463.39308,1.333333333,7.75e-05,0.033893447,0.330292836,1,262,5.23e-06,1,1.0,-0.75
0.000674221,0.000620347,15,47392,0.0,79.38769757,249.4616814,48.42555626,7.632916638,1.0,6.6,1219.5,46.0,1.168886819,-15670.14035,1.266666667,8.45e-05,0.081946186,0.364361349,1,685,3.34e-05,1,1.0,-0.875
