Clustering Coefficient,K-Shell Value,Eigenvector Centrality,Centrality Values,Constraint Coefficients,MDD Value,Leverage Centrality,Local Gravity Model Centrality,Density Centrality,Extended Coreness,LGC Scores,Betweenness Centrality,EIGSM Values,Degree Centrality,CLC Values,Second order centrality,DNC Scores,H-GSM_1,Coreness Centrality,PE Values,Societal Capital Scores,DIL Centrality,PageRank Centrality,Global Relative Change in Avg Clustering,Node H-Index
0.466666667,5,0.014114464,1665.648213,-0.227929065,5.4,-0.440926596,894,65.86363636,988,26299000,0.000190138,5327.795455,0.013274336,23679.51095,-4208.087696,7.827550264,335.3615347,43,0.138787484,155,28.25213343,0.001522292,0.001280954,6
1.0,2,0.002864434,323.9448916,-0.598742332,2.0,-0.697777778,60,5.090909091,199,1628748,0.0,1154.385903,0.004424779,2526.596002,-7370.397208,2.606437041,245.9599436,13,0.030121255,32,2.0,0.000735126,0.000808225,2
0.833333333,4,0.020563941,1071.374121,-0.354665439,4.0,-0.56573345,956,44.22727273,1515,49422516,3.85e-06,5919.261535,0.008849558,26640.87018,-5160.264942,5.335748986,334.9202723,30,0.092355629,243,5.125,0.001120864,5e-05,4
0.6,5,0.026765896,1495.222841,-0.251294697,5.7,-0.470351332,1896,82.09090909,2000,71177433,0.000242598,7864.702432,0.013274336,43776.50896,-4247.79898,8.077940487,352.755607,46,0.130980795,322,18.41858759,0.001553831,0.00041379,5
1.0,3,0.019087739,872.5714691,-0.422176966,3.0,-0.743213173,699,31.97727273,1462,45654736,0.0,5278.252384,0.006637168,21711.50886,-5877.615438,3.735748986,327.2053442,25,0.077523439,236,3.0,0.000912154,0.000861487,3
0.428571429,5,0.021689735,1550.416796,-0.258540397,6.1,-0.21982192,1827,84.07954545,1627,56616545,0.001572452,6851.007386,0.015486726,43034.71558,-4179.344467,10.47687453,349.8338384,44,0.127245468,268,38.44374158,0.001837796,0.001474861,5
0.476190476,5,0.025549371,1948.818652,-0.209739067,6.1,-0.32147778,1925,90.20454545,1759,65510418,0.000287739,8265.446856,0.015486726,44042.2974,-3945.07635,9.524220164,356.7815665,49,0.15855397,282,32.7993154,0.001748281,0.001742302,6
0.6,4,0.026383807,1520.169954,-0.275676928,4.7,-0.633983032,1630,75.96590909,2039,75062284,0.000124587,7755.980586,0.011061947,44601.37285,-4585.423282,6.37334092,348.1064945,41,0.134297239,331,15.7453979,0.001325896,0.000188529,4
0.833333333,3,0.019545242,956.2856865,-0.446365818,3.7,-0.430019164,936,43.27272727,1467,46680860,3.27e-06,5560.040954,0.008849558,25818.17577,-5364.179157,5.96908232,329.6934448,26,0.082207288,238,4.25,0.001207623,6.41e-05,3
0.833333333,3,0.019988431,997.7018223,-0.375081629,3.7,-0.533915268,952,43.90909091,1490,47666096,6.63e-06,5712.161258,0.008849558,26158.46617,-5231.54372,5.445272796,330.0921293,28,0.087332482,242,4.916666667,0.001162104,0.000131494,4
1.0,3,0.018813277,846.2453866,-0.467258672,3.0,-0.67972111,693,31.73863636,1442,45171963,0.0,5187.76081,0.006637168,21488.20604,-5986.635511,3.96908232,327.0004477,23,0.074771644,234,3.0,0.000948626,0.000633333,3
1.0,3,0.019514158,1008.472523,-0.422176966,3.0,-0.743213173,699,31.97727273,1464,45830401,0.0,5503.959959,0.006637168,21837.32363,-5875.668975,3.735748986,327.2013342,25,0.085606567,236,3.0,0.000910472,0.000861487,3
0.6,4,0.025272701,1490.338444,-0.262862591,5.0,-0.588129763,1515,68.40909091,1899,67078284,8.97e-05,7453.090043,0.011061947,41996.16402,-4582.785903,6.196988106,344.043238,39,0.128872071,308,15.3453979,0.001346428,0.000530328,5
0.833333333,3,0.019500448,954.5471151,-0.480404833,3.4,-0.394304879,932,43.27272727,1462,46481769,3.27e-06,5552.012612,0.008849558,25742.99028,-5425.572308,6.135748986,329.6899649,26,0.081534584,237,4.0,0.00123243,0.000634449,3
1.0,3,0.018811574,846.2453866,-0.467258672,3.0,-0.67972111,693,31.73863636,1442,45171252,0.0,5186.814995,0.006637168,21487.47028,-5993.449697,3.96908232,327.0004477,23,0.074771644,234,3.0,0.000953915,0.000633333,3
1.0,3,0.018811574,846.2453866,-0.467258672,3.0,-0.67972111,693,31.73863636,1442,45171252,0.0,5186.814995,0.006637168,21487.47028,-5993.449697,3.96908232,327.0004477,23,0.074771644,234,3.0,0.000953915,0.000633333,3
1.0,3,0.019521812,1010.170325,-0.400793521,3.0,-0.783617214,705,32.21590909,1473,46316585,0.0,5514.851555,0.006637168,22019.42395,-5836.230901,3.707177558,327.4245161,26,0.085990405,238,3.0,0.000904302,0.000877783,3
0.833333333,3,0.019500448,954.5471151,-0.480404833,3.4,-0.394304879,932,43.27272727,1462,46481769,3.27e-06,5552.012612,0.008849558,25742.99028,-5425.572308,6.135748986,329.6899649,26,0.081534584,237,4.0,0.00123243,0.000634449,3
1.0,3,0.018811574,846.2453866,-0.467258672,3.0,-0.67972111,693,31.73863636,1442,45171252,0.0,5186.814995,0.006637168,21487.47028,-5993.449697,3.96908232,327.0004477,23,0.074771644,234,3.0,0.000953915,0.000633333,3
1.0,3,0.018811574,846.2453866,-0.467258672,3.0,-0.67972111,693,31.73863636,1442,45171252,0.0,5186.814995,0.006637168,21487.47028,-5993.449697,3.96908232,327.0004477,23,0.074771644,234,3.0,0.000953915,0.000633333,3
0.833333333,3,0.019754676,961.4317754,-0.40515239,3.7,-0.498200982,948,43.59090909,1488,47404981,3.92e-06,5602.154343,0.008849558,26178.45769,-5276.958485,5.707177558,329.9206424,28,0.083693778,241,4.666666667,0.001167326,0.000308515,3
0.571428571,5,0.025490584,1733.827866,-0.231046358,6.4,-0.307900714,1897,85.19318182,1752,61318322,0.000110743,7924.394472,0.015486726,39799.07437,-3953.525141,9.916989968,352.2041942,49,0.142420897,278,24.18864085,0.001721667,0.001405835,6
1.0,3,0.018821238,847.0787199,-0.467258672,3.0,-0.67972111,693,31.73863636,1444,45174096,0.0,5191.104245,0.006637168,21490.41331,-5976.610533,3.96908232,327.0004477,23,0.074825823,234,3.0,0.000940053,0.000633333,3
1.0,3,0.014591365,863.56368,-0.396998551,3.0,-0.77868177,456,32.69318182,1009,27599914,0.0,4243.67011,0.006637168,14944.36654,-5827.865036,3.602707188,322.8088196,26,0.075422412,155,3.0,0.000886819,0.001113467,3
1.0,3,0.018919974,867.8136292,-0.422176966,3.0,-0.743213173,699,32.45454545,1456,45960656,0.0,5241.923092,0.006637168,21667.73121,-5886.053368,3.535748986,327.7445255,24,0.078398679,236,3.0,0.000924274,0.001203716,3
0.4,4,0.02235218,1390.683617,-0.270553267,5.4,-0.357783174,1644,79.22727273,1711,61718720,0.001192694,6755.494548,0.013274336,46498.09063,-4373.453856,8.653860505,346.4823359,40,0.120896665,280,30.37164277,0.001639241,0.000987114,4
1.0,3,0.019073218,891.3353541,-0.439839278,3.0,-0.715435395,696,31.73863636,1457,45431582,0.0,5294.514364,0.006637168,21719.97009,-5906.393665,3.735748986,327.0097789,24,0.078790113,235,3.0,0.0009174,0.000975563,3
0.6,4,0.02223742,1429.410726,-0.272494729,5.4,-0.363158524,1440,83.04545455,1580,51295896,0.000276894,6843.316374,0.013274336,34634.95354,-4351.728126,8.414894388,343.5336925,43,0.122037677,246,15.22943774,0.001605975,0.000171136,5
0.619047619,6,0.027522304,2025.459372,-0.203375829,6.7,-0.456174292,1932,103.0113636,1890,63178192,0.000275825,8630.385351,0.015486726,40412.27549,-3880.175471,9.226592111,360.7512718,59,0.167841478,283,27.32212855,0.001663582,0.00088275,6
0.4,4,0.016408274,1107.636821,-0.302537312,4.7,-0.270330905,870,58.46590909,1148,34005636,0.001304308,5102.011578,0.011061947,31069.33413,-5069.334869,7.308417174,333.7153753,30,0.092684915,179,16.55749129,0.001544287,0.001855639,4
0.371794872,8,0.041969324,3475.481982,-0.127916439,11.5,-0.187388383,5993,294.7159091,3057,150808608,0.001939586,14357.43523,0.028761062,80499.99765,-2887.414539,17.44052069,444.8082816,101,0.294119046,474,164.0957488,0.002866252,0.000905067,9
0.348484848,7,0.027688392,2745.175759,-0.146623763,10.5,-0.065325074,2868,147.9545455,1759,56658678,0.000463234,10085.9146,0.026548673,45687.15403,-3024.828558,16.92092248,383.2669672,88,0.225186854,251,141.8100875,0.002628853,0.001428494,7
0.666666667,6,0.019022882,1882.526665,-0.225345765,6.0,-0.564710175,978,49.15909091,1190,27289224,6.28e-05,6841.597066,0.013274336,22240.71618,-4140.854474,7.858638692,332.8446003,54,0.151702387,169,19.03564375,0.001403099,0.000314056,6
1.0,3,0.007970006,648.1845978,-0.439825532,3.0,-0.664433812,258,18.85227273,559,10628760,0.0,2678.288045,0.006637168,7891.381893,-5965.075816,3.9421915,304.9864124,23,0.056723155,89,3.0,0.000934509,0.000892746,3
0.4,4,0.012913414,1118.643626,-0.319497307,4.7,-0.324936061,710,52.89772727,919,25623656,0.000495718,4642.87545,0.011061947,23601.2985,-4868.536946,7.325723246,329.8815954,33,0.093312794,147,21.03934871,0.0014375,0.001383113,4
0.4,4,0.011089709,989.7544697,-0.31756674,4.7,-0.330112045,585,44.54545455,766,18000048,0.000273761,3883.667703,0.011061947,19338.73333,-4865.109177,7.122457481,320.9261851,32,0.086226939,122,21.3030303,0.001429029,0.000964706,4
0.25,6,0.016635337,1833.752295,-0.185954877,7.1,-0.160249555,1144,75.09090909,1008,25661261,0.000363031,6196.24304,0.017699115,29810.93637,-3749.723565,11.65594605,342.3986814,56,0.148799253,151,84.87916302,0.001935931,0.002496773,6
1.0,3,0.008062227,738.1051805,-0.428666895,3.0,-0.687878788,264,18.61363636,580,10067400,0.0,2733.736705,0.006637168,8151.104778,-5924.363811,3.68021671,302.1173328,24,0.064188935,91,3.0,0.000909207,0.001149178,3
0.476190476,5,0.013611734,1471.852258,-0.249730051,6.1,-0.156999522,840,57.35227273,812,20622172,0.000177139,5241.858565,0.015486726,19654.27508,-4080.635514,10.2544722,332.039412,44,0.121482505,127,25.38579068,0.001824722,0.001296805,6
1.0,3,0.010207991,903.8499361,-0.394234319,3.0,-0.773524721,294,21.0,653,14021176,0.0,3564.287114,0.006637168,9315.811089,-5831.560673,3.711615059,310.8596113,26,0.076818819,101,3.0,0.000902102,0.001034152,3
0.5,4,0.00942535,1037.180176,-0.303625128,4.0,-0.458244492,368,26.09090909,620,11755908,7.69e-05,3404.535362,0.008849558,14439.67542,-5249.4833,5.537359567,310.1192706,28,0.084513155,96,11.73987854,0.001149455,0.002680536,4
1.0,3,0.006089439,536.2261973,-0.546299376,3.0,-0.46969697,219,18.13636364,464,8519597,0.0,2145.447967,0.006637168,6603.435969,-6287.27819,3.899334357,303.3759225,18,0.049123343,76,3.0,0.001005751,0.001658689,3
1.0,3,0.00765226,678.727457,-0.485377124,3.0,-0.565656566,231,17.89772727,506,9211921,0.0,2644.49408,0.006637168,7237.292246,-6078.671012,4.306477215,302.606915,20,0.056346509,80,3.0,0.000948644,0.000493478,3
0.607142857,6,0.030901414,2247.441895,-0.186461952,7.7,-0.447486002,2248,116.4545455,1985,65646579,0.000436551,9888.327955,0.017699115,42148.98688,-3621.431515,10.28204017,363.7501157,67,0.188047572,289,34.67700964,0.001847922,0.000365197,7
1.0,3,0.006988928,613.6486046,-0.568886089,3.0,-0.482517483,228,18.375,482,9328156,0.0,2453.387947,0.006637168,6873.091599,-6354.487522,4.454889913,304.5269691,18,0.05308737,79,3.0,0.001070384,0.001088306,3
0.0,1,0.005177072,352.9152482,-1.0,1.0,-0.96875,63,5.25,399,6448640,0.0,1596.749091,0.002212389,15569.0,-9929.093579,1.099334357,294.1173558,10,0.031554088,64,1.0,0.000518505,0.002223535,1
1.0,3,0.006988928,613.6486046,-0.568886089,3.0,-0.482517483,228,18.375,482,9328156,0.0,2453.387947,0.006637168,6873.091599,-6354.487522,4.454889913,304.5269691,18,0.05308737,79,3.0,0.001070384,0.001088306,3
0.4,5,0.015117788,1295.999257,-0.252850441,5.0,-0.526018312,795,54.48863636,1044,28936200,0.0002126,5302.930444,0.011061947,26616.39807,-4591.664897,6.303430996,334.4663899,38,0.112248376,164,24.83934871,0.001314096,0.001186435,5
0.833333333,3,0.000181227,69.85085598,-0.571973498,3.7,-0.130952381,104,8.272727273,91,107604,3.27e-06,341.4047764,0.008849558,452.4167351,-7737.055002,6.764102564,213.7645265,13,0.007551476,30,4.25,0.001704149,0.000183219,3
0.833333333,3,0.000182002,69.97085598,-0.516894133,3.7,-0.194444444,112,8.272727273,97,115558,3.27e-06,350.0354264,0.008849558,465.8892795,-7600.629081,6.364102564,213.7715094,13,0.00779052,32,4.678571429,0.001671645,4.49e-05,4
0.230769231,4,0.004223033,709.960445,-0.193423346,10.1,0.440078137,1148,89.09090909,388,15212637,0.038650757,2457.968574,0.030973451,7359.663038,-5011.725912,23.39047619,330.8076867,52,0.060476576,96,93.7797619,0.004743382,0.00398243,5
0.7,3,0.000188395,82.3172296,-0.50719093,4.1,-0.000292398,150,11.53409091,104,139500,1.14e-05,398.1884978,0.011061947,558.1618815,-7343.835668,8.497435897,215.7120647,16,0.008799952,35,6.0,0.002055708,0.001139708,4
1.0,3,0.000174562,57.46448235,-0.607244898,3.0,-0.346638655,69,5.488636364,81,84187,0.0,289.4061692,0.006637168,358.6824551,-8197.717159,4.764102564,211.8367341,10,0.00646033,26,3.0,0.001332744,0.000139344,3
0.6,3,0.000195739,84.9829853,-0.399179592,4.1,-0.083625731,170,11.53409091,117,157584,1.96e-05,420.1691728,0.011061947,662.9644564,-7031.373351,8.121245421,215.726217,16,0.009288341,39,8.742857143,0.001989376,0.001972954,4
0.833333333,3,0.000189099,72.57661167,-0.487557398,4.0,-0.234848485,120,8.272727273,104,124800,3.27e-06,368.131247,0.008849558,491.5305738,-7334.876471,6.187912088,213.7785854,13,0.008179102,34,4.678571429,0.0016231,0.000191604,4
0.523809524,3,0.000367244,130.5892741,-0.378804202,5.2,0.143023643,287,21.15909091,149,353004,0.000326613,630.9777495,0.015486726,1170.898052,-6299.524962,11.56410256,224.0704121,23,0.013965419,48,12.67272727,0.002613002,0.001765249,4
0.4,4,0.00432395,636.578166,-0.278073253,5.4,-0.146153846,372,27.20454545,341,6878957,0.00586966,2104.166318,0.013274336,6371.392038,-5194.452992,9.097573924,305.3133244,28,0.053343231,68,24.27214452,0.002004276,0.002468519,4
0.833333333,3,0.000346228,93.3030104,-0.474720096,4.0,-0.257070707,124,9.227272727,116,198604,6.21e-05,467.4884505,0.008849558,763.1544541,-6917.787975,5.987912088,218.098655,14,0.01052631,35,4.8125,0.001566422,3.65e-05,4
0.833333333,3,0.000194819,75.05951022,-0.507334184,4.0,-0.207070707,116,8.272727273,102,120783,3.27e-06,369.8531386,0.008849558,496.3111541,-7273.887701,6.421245421,213.7750824,13,0.008249269,33,4.5,0.001617674,0.000533834,4
0.833333333,3,0.000189065,72.50661167,-0.507334184,4.0,-0.207070707,116,8.272727273,101,120666,3.27e-06,364.2773503,0.008849558,486.7499935,-7355.27699,6.421245421,213.7750824,13,0.00802777,33,4.5,0.001627656,0.000533834,4
0.4,4,0.005312869,759.6995816,-0.261318607,5.4,-0.187121212,354,27.68181818,345,6852080,0.000777414,2524.42407,0.013274336,7333.301304,-4572.128298,8.758547009,306.813767,31,0.063800434,65,26.00320513,0.001752888,0.002174782,5
0.833333333,4,0.004379729,607.9100112,-0.444914641,4.0,-0.324725275,172,12.72727273,285,4305667,1.48e-05,1954.984677,0.008849558,4118.252624,-5691.789399,5.909661836,296.4013099,22,0.050069257,47,4.8125,0.001315474,2.52e-05,4
0.833333333,4,0.004302759,594.5007688,-0.476888021,4.0,-0.274725275,164,11.77272727,274,4086528,3.27e-06,1924.886969,0.008849558,3964.404858,-5832.353815,6.342995169,295.4723523,22,0.048241285,45,4.5,0.00134423,0.000545149,4
0.833333333,4,0.004299863,594.4914281,-0.476888021,4.0,-0.274725275,164,11.77272727,274,4086528,3.27e-06,1924.802419,0.008849558,3962.666465,-5840.440545,6.342995169,295.4723523,22,0.048241285,45,4.5,0.001350129,0.000545149,4
0.833333333,4,0.004300638,604.6114281,-0.444914641,4.0,-0.324725275,172,12.72727273,280,4267189,3.98e-05,1946.640521,0.008849558,3978.312001,-5750.737159,5.909661836,296.836228,22,0.049743913,47,4.8125,0.001348864,2.52e-05,4
0.466666667,4,0.01801465,1288.131754,-0.24996427,5.1,-0.308218069,1056,62.52272727,1215,32943128,0.00021129,6119.492247,0.013274336,28599.65191,-4338.527881,8.656174136,331.5955783,41,0.110539323,182,23.04386626,0.001575861,0.002250933,5
0.833333333,4,0.018013097,1287.357921,-0.301276049,4.0,-0.736048265,688,39.45454545,1198,30506840,1.78e-05,5967.411037,0.008849558,19463.48077,-5038.894302,5.122840803,324.6730404,38,0.106529004,176,6.204545455,0.001056958,0.000190061,4
1.0,3,0.00426034,407.0692427,-0.614819854,3.0,-0.391812865,132,10.73863636,296,3755550,0.0,1630.794061,0.006637168,3714.110838,-6557.101646,4.726610644,285.9704114,17,0.035498127,47,3.0,0.001052065,0.000953868,3
0.5,5,0.017726677,1506.306688,-0.243794506,5.0,-0.606728778,790,44.54545455,1135,27640902,4.54e-05,6045.768272,0.011061947,25449.41995,-4542.695723,6.589416307,327.3235888,42,0.122952366,163,20.57903465,0.001250555,0.001234012,5
0.6,5,0.016772915,1388.464826,-0.248262666,5.7,-0.416540496,954,52.02272727,1120,27100980,0.000103794,5712.464653,0.013274336,22423.89464,-4251.470788,8.004567822,328.3628961,46,0.117546163,165,18.49091114,0.001488268,0.000655017,5
1.0,3,0.011021917,747.2856257,-0.435194875,3.0,-0.695295453,315,19.32954545,744,15030510,0.0,3521.556296,0.006637168,10132.50345,-5932.519126,3.810737628,307.4330877,24,0.064955774,108,3.0,0.00090844,0.001054802,3
1.0,3,0.01153846,805.016072,-0.406528526,3.0,-0.750851008,324,19.56818182,771,15612072,0.0,3719.414891,0.006637168,10507.74048,-5859.988485,3.844070962,307.9909535,26,0.068892432,111,3.0,0.000887957,0.000924429,3
0.9,5,0.017144788,1358.475375,-0.27372953,5.0,-0.650485228,810,43.75,1145,27674127,1.22e-05,5693.040674,0.011061947,17106.825,-4537.028887,6.233871852,326.5242062,43,0.116069584,167,7.625263158,0.001239382,0.000796639,5
1.0,3,0.00426034,407.0692427,-0.614819854,3.0,-0.391812865,132,10.73863636,296,3755550,0.0,1630.794061,0.006637168,3714.110838,-6557.101646,4.726610644,285.9704114,17,0.035498127,47,3.0,0.001052065,0.000953868,3
0.466666667,5,0.016366168,1295.331141,-0.217921255,6.0,-0.481378242,1092,65.86363636,1208,33199229,0.00041348,5800.745398,0.013274336,26724.65555,-4211.413099,7.646232616,337.1958538,45,0.115158087,188,29.20674468,0.001484607,0.001107565,6
0.416666667,5,0.017900929,1724.996186,-0.18745825,7.5,-0.130046745,1620,93.78409091,1222,34095600,0.000252533,6799.353862,0.019911504,28887.92442,-3546.065094,12.31336319,344.0488409,61,0.149655679,189,57.75391275,0.002121663,0.001307436,6
0.5,4,0.012042495,1044.112111,-0.290750996,4.0,-0.567961594,464,32.13636364,781,17420508,0.000132789,4307.337467,0.008849558,17784.08547,-5140.941707,5.190781853,316.197372,30,0.088179383,120,13.13723776,0.001103547,0.001463099,4
0.4,3,0.007678542,664.358616,-0.358863071,4.1,-0.179347826,435,34.60227273,532,12635352,0.017581383,2857.006677,0.011061947,12961.30841,-7109.665006,8.030284993,312.0847716,26,0.055264523,92,19.26012793,0.00195587,0.002807223,4
1.0,2,0.006028083,418.4883242,-0.820373535,2.0,-0.46969697,132,11.13636364,424,8290695,0.0,2142.750758,0.004424779,5931.32023,-8129.159169,3.112103175,301.4504429,12,0.036233896,68,2.0,0.000894533,0.004621583,2
0.466666667,5,0.012824183,996.7232387,-0.241508704,5.7,-0.33968254,906,59.18181818,989,26461340,0.000313726,4737.807198,0.013274336,21809.5313,-4313.100366,7.922002924,333.8124796,40,0.090821104,157,24.42789852,0.001524868,0.001104123,6
0.466666667,5,0.019209577,1508.812842,-0.205325558,6.0,-0.578885197,1272,66.34090909,1401,39208075,0.000273176,6694.973966,0.013274336,31011.43653,-4160.66411,7.314967317,338.0379734,49,0.133936247,218,32.33491072,0.001452946,0.000918262,6
0.533333333,5,0.014218265,1203.800595,-0.235284551,5.7,-0.406349206,954,59.65909091,1053,28075320,0.000227395,5256.678726,0.013274336,22016.24597,-4262.244354,7.751306953,334.0991959,42,0.10611628,165,22.34547594,0.001496268,0.00072081,6
0.666666667,3,0.009372402,837.5818032,-0.351564353,3.7,-0.468527796,416,31.5,669,15506052,0.00034709,3472.267098,0.008849558,13247.18851,-5325.400866,5.11739418,314.0157243,26,0.073703702,108,7.004545455,0.001215677,0.00094057,3
0.533333333,5,0.012542819,1048.408239,-0.249658573,5.7,-0.347139166,804,50.11363636,895,21184935,0.000159399,4573.58321,0.013274336,18983.87166,-4293.325202,8.122600035,326.8947551,41,0.09339957,140,21.08743631,0.001510164,0.001018621,6
1.0,2,0.006028083,418.4883242,-0.820373535,2.0,-0.46969697,132,11.13636364,424,8290695,0.0,2142.750758,0.004424779,5931.32023,-8129.159169,3.112103175,301.4504429,12,0.036233896,68,2.0,0.000894533,0.004621583,2
1.0,3,0.01384955,790.6245969,-0.522945891,3.0,-0.60556592,384,25.53409091,906,20943396,0.0,4198.757095,0.006637168,13444.52206,-6089.547959,4.291777257,313.4442217,23,0.066904081,131,3.0,0.000953346,0.001184278,3
1.0,3,0.01384955,790.6245969,-0.522945891,3.0,-0.60556592,384,25.53409091,906,20943396,0.0,4198.757095,0.006637168,13444.52206,-6089.547959,4.291777257,313.4442217,23,0.066904081,131,3.0,0.000953346,0.001184278,3
1.0,2,0.007304486,569.7325475,-0.648888908,2.0,-0.634920635,130,10.81818182,443,8486740,0.0,2402.235465,0.004424779,7032.383397,-7553.516261,2.640983607,300.0430383,12,0.047062595,67,2.0,0.000805999,0.000625104,2
1.0,4,0.011552801,962.6613282,-0.429367434,4.0,-0.502299552,392,27.04545455,693,14537664,0.0,3920.560667,0.008849558,10364.63538,-5295.086208,5.901633585,311.872177,30,0.078063505,102,4.0,0.001125102,0.001045673,4
1.0,4,0.011552801,962.6613282,-0.429367434,4.0,-0.502299552,392,27.04545455,693,14537664,0.0,3920.560667,0.008849558,10364.63538,-5295.086208,5.901633585,311.872177,30,0.078063505,102,4.0,0.001125102,0.001045673,4
1.0,2,0.004431792,561.1200104,-0.576876417,2.0,-0.746376812,62,5.25,236,2993564,0.0,1773.97973,0.004424779,3370.143561,-7269.49599,2.668253968,287.7663588,15,0.044982181,33,2.0,0.0007147,0.000895126,2
0.4,5,0.014201129,1582.311698,-0.2246619,5.7,-0.465312465,1002,45.34090909,1087,24238652,0.00010065,5475.552722,0.013274336,25755.03681,-4234.216172,7.688305108,322.430601,45,0.13717575,173,34.78047436,0.001493408,0.001364006,5
0.4,5,0.014201129,1582.311698,-0.2246619,5.7,-0.465312465,1002,45.34090909,1087,24238652,0.00010065,5475.552722,0.013274336,25755.03681,-4234.216181,7.688305108,322.430601,45,0.13717575,173,34.78047436,0.001493408,0.001364006,5
0.4,5,0.014488745,1607.842477,-0.217022238,5.7,-0.493284493,1014,45.34090909,1104,24545720,8.32e-05,5556.290781,0.013274336,26196.77772,-4207.612998,7.65973368,322.4432019,45,0.13895902,175,35.84108042,0.001472368,0.001461786,6
0.4,5,0.01420113,1582.311698,-0.2246619,5.7,-0.465312465,1002,45.34090909,1087,24238652,0.00010065,5475.552722,0.013274336,25755.03681,-4234.208952,7.688305108,322.430601,45,0.13717575,173,34.78047436,0.001493395,0.001364006,5
0.4,5,0.010945893,1303.303892,-0.23541699,5.7,-0.37959818,840,45.81818182,887,20035967,0.000144173,4468.393735,0.013274336,20692.1095,-4293.608134,7.807352727,322.1318532,40,0.114277057,146,32.05451282,0.001530128,0.001313199,5
1.0,3,0.007014238,627.4369743,-0.460747544,3.0,-0.619444444,228,16.70454545,522,9117826,0.0,2602.427457,0.006637168,6744.333795,-6016.251481,4.031694621,302.1137698,23,0.054770291,79,3.0,0.000910981,0.000842811,3
0.333333333,5,0.012526869,1333.596323,-0.190699795,7.2,-0.007605466,1233,66.57954545,941,22136296,0.000144608,5079.771139,0.019911504,22974.14341,-3615.69097,12.47180451,333.2577803,55,0.119997628,146,68.64937388,0.002167665,0.001861901,6
0.4,5,0.010989793,1303.351035,-0.23541699,5.7,-0.37959818,840,44.86363636,888,19947900,0.000135347,4475.046501,0.013274336,20844.27215,-4294.644259,7.874019394,321.6520688,39,0.113978717,146,32.05451282,0.001529496,0.001427275,5
0.4,5,0.014201129,1582.311698,-0.2246619,5.7,-0.465312465,1002,45.34090909,1087,24238652,0.00010065,5475.552722,0.013274336,25755.03681,-4234.216015,7.688305108,322.430601,45,0.13717575,173,34.78047436,0.001493408,0.001364006,5
0.4,5,0.014201187,1582.311698,-0.2246619,5.7,-0.465312465,1002,45.34090909,1087,24238652,0.000100472,5475.552722,0.013274336,25755.03681,-4234.084432,7.688305108,322.430601,45,0.13717575,173,34.78047436,0.001493298,0.001364006,5
0.533333333,5,0.011657817,1275.218424,-0.265894091,5.7,-0.367264315,852,45.34090909,927,21167669,0.000131566,4578.590153,0.013274336,19359.91189,-4334.797114,8.179147599,323.3808562,41,0.113140036,148,21.86761665,0.001535873,0.000441782,5
1.0,2,0.001607296,211.2940674,-0.865,2.0,-0.333333333,24,2.545454545,72,513480,0.0,738.8292663,0.004424779,978.927193,-8864.792568,3.355555556,238.7176217,7,0.017970518,14,2.0,0.001008671,0.004423066,2
1.0,2,0.001607296,211.2940674,-0.865,2.0,-0.333333333,24,2.545454545,72,513480,0.0,738.8292663,0.004424779,978.927193,-8864.792568,3.355555556,238.7176217,7,0.017970518,14,2.0,0.001008671,0.004423066,2
0.833333333,3,0.005048188,613.3036608,-0.540994225,3.7,-0.215505226,200,16.22727273,316,5356500,1.19e-05,2092.965542,0.008849558,5005.702166,-5987.67789,6.478678679,295.0484053,18,0.050734153,54,4.5625,0.001387465,0.001077186,3
0.833333333,3,0.005048188,613.3036608,-0.540994225,3.7,-0.215505226,200,16.22727273,316,5356500,1.19e-05,2092.965542,0.008849558,5005.702166,-5987.67789,6.478678679,295.0484053,18,0.050734153,54,4.5625,0.001387465,0.001077186,3
0.0,1,0.000653516,216.5468503,-0.5,1.7,0.0,10,1.75,22,263616,0.004424779,456.7480801,0.004424779,1016.0,-11516.72084,2.5,261.9669909,4,0.016755613,7,2.75,0.001515215,0.003923538,1
0.0,1,2.48e-05,3.939332761,-1.0,1.0,-0.333333333,2,0.397727273,4,891,0.0,58.26539927,0.002212389,244.0,-15148.41513,1.0,191.013622,1,0.000808463,3,1.0,0.000983295,0.002212389,1
0.0,2,0.00217276,294.9268364,-0.5,2.0,-0.55,28,3.022727273,109,600916,6.89e-06,933.9493756,0.004424779,3966.0,-7555.23563,3.130952381,238.1694054,10,0.023551998,16,3.708333333,0.000761321,0.003882797,2
1.0,3,0.004269762,388.644646,-0.612399562,3.0,-0.378571429,135,10.97727273,284,4458063,0.0,1614.169245,0.006637168,3803.137663,-6723.030426,4.845345345,292.0676116,15,0.033618849,48,3.0,0.001103672,4.51e-05,3
0.833333333,3,0.000317366,75.43995777,-0.678784722,3.7,0.007936508,64,5.727272727,59,128362,0.001468386,337.0522703,0.008849558,407.6531196,-9765.601635,7.066666667,219.6502797,12,0.007705486,20,4.428571429,0.001934683,0.002008445,3
1.0,3,3.62e-05,15.83725649,-0.75,3.0,-0.142857143,36,3.102272727,36,7452,0.0,148.0093715,0.006637168,97.12017247,-10708.76466,5.5,169.458869,9,0.001659437,15,3.0,0.001568139,0.00050124,3
