CLC Values,Local Gravity Model Centrality,Constraint Coefficients,Closeness Centrality,Centrality Values,Laplacian Centrality,I-GSM Values,Eigenvector Centrality,Local-Global Centrality,Subgraph centrality,Global Relative Change in Avg Clustering,Improved Gravity Index Values,Gravity Model Centrality,Clustering Coefficient,HVGc Index,Volume Centrality,EHCC Value,HCC Value,MDD Value,Global Relative Change in Avg Degree,GGC Values,Degree Centrality,Density Centrality,MCGM Values,Betweenness Centrality
92.0,8,-1.0,0.000179211,13.75,18,27.94007673,0.000317065,0.181590769,1.988728639,0.002603703,13.0,27.88357508,0.0,44.14553294,28,2.419435216,0.971207087,1.0,0.000318451,11.73270119,0.002028398,0.875,0.447357614,0.0
92.0,8,-1.0,0.000179211,13.75,18,27.94007673,0.000317065,0.181590769,1.988728639,0.002603703,13.0,27.88357508,0.0,44.14553294,28,2.419435216,0.971207087,1.0,0.000318451,11.73270119,0.002028398,0.875,0.447357614,0.0
109.0,20,-0.5,0.00017934,16.56071429,26,29.90718982,0.000370191,0.368328016,2.70272842,0.002603703,30.5,59.57270571,0.0,115.2408253,31,2.795404208,1.040974529,2.0,0.001391495,27.96540238,0.004056795,2.545454545,1.116429064,0.002374592
138.8230029,60,-0.344726563,0.000202224,30.63214286,50,38.38572653,0.001179638,0.842775944,5.173338759,0.056077437,40.0,152.3046636,0.166666667,414.4222099,35,4.789036545,1.215669989,3.1,0.004811387,50.78536845,0.00811359,7.954545455,2.263300337,0.032777122
180.0,68,-0.25,0.000195733,30.33214286,54,41.39139094,0.000887258,0.84094446,4.834214015,0.010657977,49.0,164.2303649,0.0,478.9624816,47,4.976190476,1.250276855,3.4,0.004811387,85.53210154,0.00811359,8.909090909,2.79701258,0.019343921
44.0,5,-1.0,0.000181554,7.060714286,12,23.08248807,0.000410651,0.178670394,1.760908411,0.002028398,7.5,23.03580965,0.0,18.39397206,15,1.059246955,0.30620155,1.0,0.000318451,7.5,0.002028398,0.636363636,0.28698947,0.0
84.0,18,-0.5,0.000182582,13.72142857,24,28.24371464,0.000552281,0.370521418,2.726402952,0.010082672,25.5,56.25919755,0.0,120.0930706,24,2.30952381,0.648671096,2.0,0.001391495,21.80064839,0.004056795,2.227272727,0.970187438,0.002924329
73.0,14,-0.5,0.000212585,11.275,20,33.00021171,0.004091256,0.431204382,2.462366451,0.002028398,20.5,65.73375541,0.0,67.93143389,20,1.76744186,0.483111849,2.0,0.001391495,20.5,0.004056795,2.068181818,0.86751204,0.037226841
61.0,14,-0.5,0.000181686,9.871428571,20,25.03975803,0.000463777,0.362487267,2.462635532,0.002028398,19.5,49.87717485,0.0,59.44000465,18,1.482834994,0.42358804,2.0,0.001391495,19.5,0.004056795,2.068181818,0.795956482,0.002803771
96.49891664,48,-0.36328125,0.000181225,26.82142857,44,31.95988939,0.000479742,0.756999195,4.998116436,0.062405795,33.5,126.808599,0.166666667,342.132287,31,4.484496124,0.907807309,3.4,0.004811387,39.40613059,0.00811359,6.681818182,2.027143138,0.006393356
27.95883753,16,-0.78125,0.000171468,13.32142857,22,24.80794486,0.000262714,0.344454011,3.052691358,0.062405795,22.0,49.41542175,1.0,87.90400546,20,2.560077519,0.744462901,2.0,0.001391495,2.363563185,0.004056795,1.909090909,0.842593003,0.0
15.0,3,-1.0,0.000134264,4.9,8,11.6118219,8e-07,0.125604478,1.644651939,0.002028398,4.5,11.58833996,0.0,6.621829941,9,0.516057586,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.148152842,0.0
36.0,21,-0.333333333,0.000143761,10.5,26,16.4095056,3.17e-06,0.419172389,3.134033588,0.002028398,8.5,48.93046412,0.0,55.88944222,13,1.148947951,0.339700997,2.1,0.003101441,25.5,0.006085193,3.818181818,0.617319836,0.020152047
29.0,18,-0.333333333,0.000134372,9.8,24,14.02743534,9.22e-07,0.388070925,3.078361987,0.002028398,7.25,41.82751988,0.0,46.57453519,11,1.043466224,0.304540421,2.4,0.003101441,21.75,0.006085193,3.579545455,0.543219927,0.012137403
21.0,8,-0.5,0.000175994,5.6,14,19.04819435,0.000157182,0.340872984,2.279731409,0.002028398,10.0,37.94246411,0.0,19.40898111,8,0.918604651,0.30620155,2.0,0.001391495,10.0,0.004056795,1.590909091,0.495541879,0.004250244
23.0,8,-0.5,0.000187371,7.0,14,21.59324005,0.000570862,0.364913901,2.283050095,0.002028398,11.0,43.01198952,0.0,24.26122639,10,1.012735327,0.30620155,2.0,0.001391495,11.0,0.004056795,1.590909091,0.524835658,0.007019822
78.0,24,-0.333333333,0.000219491,17.94071429,28,34.80179224,0.002485477,0.662479613,3.241195405,0.010082672,25.0,103.7732573,0.0,135.4244177,26,2.819767442,0.708194906,2.7,0.003101441,32.38775533,0.006085193,4.056818182,1.257397708,0.038271386
47.0,10,-0.5,0.000183993,10.86071429,16,23.7959272,0.000317941,0.362529841,2.378828923,0.010082672,8.25,47.39956434,0.0,51.55510608,18,1.614894795,0.317552602,1.7,0.001391495,13.09183689,0.004056795,1.75,0.475287056,0.004056795
51.0,6,-1.0,0.000146028,8.24,14,19.26627148,0.000105714,0.146418968,1.844748695,0.003639252,9.0,19.22731038,0.0,22.07276647,18,1.640365449,0.436600221,1.0,0.000318451,7.467600063,0.002028398,0.715909091,0.321812049,0.0
51.0,6,-1.0,0.000146028,8.24,14,19.26627148,0.000105714,0.146418968,1.844748695,0.003639252,9.0,19.22731038,0.0,22.07276647,18,1.640365449,0.436600221,1.0,0.000318451,7.467600063,0.002028398,0.715909091,0.321812049,0.0
51.0,6,-1.0,0.000146028,8.24,14,19.26627148,0.000105714,0.146418968,1.844748695,0.003639252,9.0,19.22731038,0.0,22.07276647,18,1.640365449,0.436600221,1.0,0.000318451,7.467600063,0.002028398,0.715909091,0.321812049,0.0
76.0,18,-0.5,0.000157953,13.16,24,25.69317092,0.000174147,0.330910037,2.607753615,0.003639252,26.0,51.17872054,0.0,87.340415,25,2.465946844,0.636766334,2.0,0.001391495,22.93520013,0.004056795,2.386363636,0.965318853,0.000623911
72.0,21,-0.333333333,0.000170707,17.95833333,26,27.23784157,0.000271153,0.540930551,3.162295537,0.002028398,22.0,81.21879246,0.0,107.4796966,23,2.619601329,0.625415282,2.4,0.003101441,32.43827994,0.006085193,3.818181818,1.11512761,0.008520369
57.0,12,-0.5,0.000166445,10.22142857,18,21.66164062,0.000189684,0.33078906,2.543392203,0.010082672,17.0,43.14823791,0.0,65.50531125,16,2.244186047,0.67414175,2.0,0.001391495,13.30064839,0.004056795,1.75,0.693391937,1.65e-05
56.0,12,-0.5,0.000178603,15.86071429,18,25.27344996,0.000271802,0.360119431,2.53168831,0.002028398,19.5,50.3426703,0.0,76.42286312,21,2.586655592,0.662236988,2.0,0.001391495,18.65731374,0.004056795,1.75,0.756314058,0.001506034
23.0,15,-0.333333333,0.000174368,9.1,22,18.74307982,8.23e-05,0.502901867,3.02260784,0.002028398,6.0,55.88880112,0.0,37.25962815,9,0.973698782,0.281284607,2.1,0.003101441,18.0,0.006085193,3.340909091,0.469999832,0.012137403
91.0,18,-0.5,0.00022686,12.61428571,24,35.54387118,0.007493113,0.448157074,2.588422191,0.002028398,25.0,70.80051955,0.0,87.340415,23,2.169435216,0.767718715,2.0,0.001391495,25.0,0.004056795,2.386363636,1.066835849,0.002217377
75.0,7,-1.0,0.000220702,9.814285714,16,32.4517755,0.006804908,0.216575494,1.882988588,0.002028398,10.25,32.38615009,0.0,30.90187306,20,1.793466224,0.697951274,1.0,0.000318451,10.25,0.002028398,0.795454545,0.429341121,0.0
75.0,7,-1.0,0.000220702,9.814285714,16,32.4517755,0.006804908,0.216575494,1.882988588,0.002028398,10.25,32.38615009,0.0,30.90187306,20,1.793466224,0.697951274,1.0,0.000318451,10.25,0.002028398,0.795454545,0.429341121,0.0
8.0,2,-1.0,0.000118708,2.8,6,8.228633856,6.27e-08,0.108659279,1.592237945,0.002028398,2.75,8.21199355,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.098765765,0.0
18.0,8,-0.5,0.000126072,5.6,14,11.06564938,2.49e-07,0.237065654,2.282899825,0.002028398,5.0,22.04187949,0.0,16.98285847,8,0.609080842,0.222868217,1.7,0.001391495,10.0,0.004056795,1.590909091,0.27777981,0.004056795
14.0,3,-1.0,0.00012604,4.2,8,10.40308844,2.33e-07,0.117240722,1.643023445,0.002028398,4.25,10.38205086,0.0,5.518191618,8,0.48089701,0.176356589,1.0,0.000318451,4.25,0.002028398,0.477272727,0.141976657,0.0
22.0,8,-0.5,0.000192456,6.3,14,20.8898478,0.002292547,0.363697425,2.284738829,0.002028398,5.25,41.61088899,0.0,19.40898111,9,0.691860465,0.222868217,1.7,0.001391495,10.5,0.004056795,1.590909091,0.306184705,0.004056795
9.0,2,-1.0,0.000175809,2.8,6,15.28927795,0.000578479,0.161405564,1.592267551,0.002028398,2.75,15.2583593,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.101855672,0.0
53.0,21,-0.333333333,0.000212495,12.62,26,29.22631955,0.008506992,0.622950551,3.143574913,0.002028398,9.25,87.14810885,0.0,73.08619368,16,1.302048726,0.387320044,2.4,0.003101441,27.75,0.006085193,3.818181818,0.76848069,0.012137403
18.0,3,-1.0,0.000192382,4.9,8,20.20741994,0.00214658,0.180556608,1.644803548,0.002028398,4.5,20.1665556,0.0,6.621829941,9,0.563676633,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.160956972,0.0
37.0,4,-1.0,0.000212224,7.72,10,26.74929656,0.007386866,0.203897687,1.702803043,0.002028398,6.5,26.69520295,0.0,14.71517765,14,0.78654485,0.271040975,1.0,0.000318451,6.5,0.002028398,0.556818182,0.260865803,0.0
41.0,5,-1.0,0.000189179,5.6,12,22.95620084,0.007664157,0.18267931,1.757597989,0.002028398,7.0,22.9097778,0.0,11.03638324,13,0.857973422,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.316476496,0.0
98.0,45,-0.2,0.000208594,28.78571429,48,31.98933733,0.030366608,1.056420604,5.161004877,0.002028398,23.0,158.3359583,0.0,201.4077653,19,3.784883721,0.551771872,3.5,0.006521333,57.5,0.010141988,9.147727273,2.195565133,0.01216214
41.0,5,-1.0,0.000189179,5.6,12,22.95620084,0.007664157,0.18267931,1.757597989,0.002028398,7.0,22.9097778,0.0,11.03638324,13,0.857973422,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.316476496,0.0
41.0,5,-1.0,0.000189179,5.6,12,22.95620084,0.007664157,0.18267931,1.757597989,0.002028398,7.0,22.9097778,0.0,11.03638324,13,0.857973422,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.316476496,0.0
44.0,3,-1.0,0.000227739,9.292857143,8,31.45405605,0.014074823,0.222653704,1.657052285,0.002028398,6.0,31.39044827,0.0,13.24365988,15,1.34606866,0.176356589,1.0,0.000318451,5.716531311,0.002028398,0.477272727,0.325726392,0.0
184.533016,72,-0.300069444,0.000267023,41.52714286,56,58.88059405,0.056742433,1.107803164,5.602322279,0.006025876,54.0,233.6230125,0.166666667,800.0281189,54,6.59606866,1.34496124,3.4,0.004811387,66.86099908,0.00811359,8.590909091,4.244354476,0.070728947
37.0,3,-1.0,0.00020816,9.142857143,8,27.20136612,0.012281768,0.204315166,1.661649876,0.002028398,6.25,27.14635832,0.0,14.34729821,16,1.333610188,0.176356589,1.0,0.000318451,6.25,0.002028398,0.477272727,0.318520454,0.0
37.0,3,-1.0,0.00020816,9.142857143,8,27.20136612,0.012281768,0.204315166,1.661649876,0.002028398,6.25,27.14635832,0.0,14.34729821,16,1.333610188,0.176356589,1.0,0.000318451,6.25,0.002028398,0.477272727,0.318520454,0.0
35.0,10,-0.5,0.000226963,7.744285714,16,29.22898398,0.008205157,0.433107075,2.335817013,0.002028398,6.75,58.22177447,0.0,33.35918628,12,0.915836102,0.246124031,1.7,0.001391495,13.5,0.004056795,1.75,0.485496637,0.008097099
14.0,6,-0.5,0.000204248,4.9,12,20.92872489,0.002211186,0.379137943,2.230574522,0.002028398,3.75,41.68832899,0.0,12.73714385,6,0.467884828,0.140088594,1.7,0.001391495,7.5,0.004056795,1.431818182,0.249027231,0.004056795
7.0,2,-1.0,0.000185598,2.1,6,15.96784829,0.000557945,0.16829309,1.590665196,0.002028398,2.5,15.93555741,0.0,2.207276647,4,0.221760797,0.081672204,1.0,0.000318451,2.5,0.002028398,0.397727273,0.095534174,0.0
198.0,60,-0.25,0.000274952,38.68428571,50,59.89179251,0.100041259,1.148531988,4.542369893,0.002948886,50.5,237.6351873,0.0,485.9716886,56,4.318660022,0.953765227,3.1,0.004811387,95.50856876,0.00811359,8.590909091,5.351066639,0.161607722
116.0,20,-0.5,0.000212993,18.98571429,26,35.78914666,0.029490757,0.43404685,2.80805304,0.002028398,28.5,71.28908849,0.0,151.6326649,27,3.245570321,0.814784053,2.0,0.001391495,28.5,0.004056795,2.386363636,1.424946256,0.000242006
76.0,7,-1.0,0.000212675,11.24285714,16,32.73184714,0.017204608,0.213472449,1.893381282,0.002028398,11.0,32.66565536,0.0,33.47702915,23,2.01799557,0.697951274,1.0,0.000318451,11.0,0.002028398,0.795454545,0.535231309,0.0
76.0,7,-1.0,0.000212675,11.24285714,16,32.73184714,0.017204608,0.213472449,1.893381282,0.002028398,11.0,32.66565536,0.0,33.47702915,23,2.01799557,0.697951274,1.0,0.000318451,11.0,0.002028398,0.795454545,0.535231309,0.0
76.0,7,-1.0,0.000212675,11.24285714,16,32.73184714,0.017204608,0.213472449,1.893381282,0.002028398,11.0,32.66565536,0.0,33.47702915,23,2.01799557,0.697951274,1.0,0.000318451,11.0,0.002028398,0.795454545,0.535231309,0.0
76.0,7,-1.0,0.000212675,11.24285714,16,32.73184714,0.017204608,0.213472449,1.893381282,0.002028398,11.0,32.66565536,0.0,33.47702915,23,2.01799557,0.697951274,1.0,0.000318451,11.0,0.002028398,0.795454545,0.535231309,0.0
49.0,10,-0.5,0.000210349,10.54285714,16,29.44035999,0.013226292,0.418401273,2.349511238,0.002028398,16.0,58.64281841,0.0,48.52245278,17,1.758305648,0.341362126,2.0,0.001391495,16.0,0.004056795,1.75,0.831583274,0.005049968
179.6173411,90,-0.194513889,0.000258198,45.36428571,72,50.33401731,0.052677088,1.579631382,7.441902751,0.014080151,40.5,298.3582236,0.066666667,671.7595514,36,6.619878184,1.321705426,4.2,0.008231279,93.14856617,0.012170385,14.31818182,4.395404184,0.018971237
131.2046674,64,-0.31265625,0.000236911,32.1,52,45.69740918,0.026644911,0.962285815,5.573012477,0.007636731,43.0,181.3155348,0.166666667,620.3131218,38,6.211517165,1.28654485,3.4,0.004811387,46.73320221,0.00811359,7.636363636,2.980344923,0.025105183
72.0,27,-0.333333333,0.00018005,14.89,30,26.91023911,0.001851598,0.545520533,3.29049327,0.005250107,25.0,80.24193546,0.0,135.4244177,23,2.0589701,0.552879291,2.4,0.003101441,33.00639014,0.006085193,4.295454545,1.247590412,0.008814843
114.9143521,65,-0.248711111,0.000197006,32.17,56,34.43141262,0.005250835,1.020296497,5.93484225,0.023745279,34.0,170.4233713,0.1,403.1592977,29,3.69379845,0.823366556,3.8,0.006521333,59.90614081,0.010141988,10.34090909,2.454791203,0.01792302
42.0,12,-0.5,0.00018474,11.36,18,24.69172413,0.001588443,0.366015846,2.395589077,0.002028398,18.0,49.18391944,0.0,58.22694333,18,1.542912514,0.459856035,2.0,0.001391495,17.54682688,0.004056795,1.909090909,0.747912795,0.002983876
25.0,8,-0.5,0.000165453,7.86,14,18.08338927,0.000498962,0.320198621,2.288793497,0.002028398,5.75,36.02065034,0.0,26.68734903,11,0.857419712,0.222868217,1.7,0.001391495,11.04682688,0.004056795,1.590909091,0.365513114,0.004056795
159.2513856,85,-0.248711111,0.00021725,37.78428571,64,44.3074448,0.011695992,1.148572895,6.222025687,0.023745279,46.0,219.3062538,0.1,643.3393048,41,4.494462901,0.928294574,3.8,0.006521333,84.4680634,0.010141988,11.93181818,3.377703239,0.048763356
45.0,5,-1.0,0.000179598,7.83,12,22.5417857,0.001324899,0.175408168,1.784541118,0.005250107,8.0,22.49620071,0.0,20.23336926,17,1.129568106,0.30620155,1.0,0.000318451,6.502130046,0.002028398,0.636363636,0.300078537,0.0
45.0,5,-1.0,0.000179598,7.83,12,22.5417857,0.001324899,0.175408168,1.784541118,0.005250107,8.0,22.49620071,0.0,20.23336926,17,1.129568106,0.30620155,1.0,0.000318451,6.502130046,0.002028398,0.636363636,0.300078537,0.0
82.40110072,39,-0.431111111,0.000196812,22.12,38,34.27496886,0.004612595,0.604852888,4.132034791,0.023745279,34.0,102.2023561,0.333333333,261.8640434,29,2.857419712,0.776854928,2.7,0.003101441,23.39227103,0.006085193,4.772727273,1.59961943,0.012120912
59.0,21,-0.333333333,0.000200803,14.74428571,26,28.93373111,0.004443654,0.603099949,3.145606773,0.002028398,20.0,86.27565796,0.0,105.3301027,19,2.086101883,0.530177187,2.4,0.003101441,30.0,0.006085193,3.818181818,1.177760521,0.008157821
11.0,2,-1.0,0.000152999,2.83,6,13.00776028,0.000125898,0.143081178,1.592331843,0.002028398,2.75,12.98145541,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.105616851,0.0
41.0,12,-0.5,0.000163881,9.1,18,20.92808855,0.000154307,0.329543955,2.393150085,0.002028398,16.5,41.68706146,0.0,47.30939146,15,1.175526024,0.36461794,2.0,0.001391495,16.5,0.004056795,1.909090909,0.693211703,0.002660543
86.0,24,-0.333333333,0.000250815,19.64428571,28,40.76586665,0.022360363,0.741176794,3.224392733,0.002028398,25.0,121.5571526,0.0,125.3929794,26,2.438815061,0.48200443,2.4,0.003101441,36.25852026,0.006085193,4.056818182,1.599880072,0.013431491
48.0,12,-0.5,0.000169033,11.3,18,22.02160343,0.000274624,0.337899604,2.640976702,0.002028398,16.0,43.86525475,0.0,72.78367917,14,2.612126246,0.697951274,2.0,0.001391495,16.0,0.004056795,1.590909091,0.644681084,2.75e-06
156.0,39,-0.333333333,0.000238209,32.08285714,38,48.60998899,0.025340366,0.750328774,3.617554492,0.005250107,45.0,144.9470435,0.0,419.1708167,51,3.672203765,0.848283499,2.7,0.003101441,62.52946146,0.006085193,5.25,2.562347434,0.0514832
59.0,12,-0.5,0.000196348,12.06,18,27.54708657,0.003151849,0.39024251,2.440172036,0.005250107,9.75,54.87157073,0.0,61.86612729,21,1.362679956,0.352713178,1.7,0.001391495,16.50426009,0.004056795,1.909090909,0.578827314,0.004056795
122.0,48,-0.25,0.000211909,26.83428571,44,38.04946008,0.007997195,0.87631285,4.321996501,0.005250107,36.0,150.9704451,0.0,355.1331571,36,3.259966777,0.764950166,3.1,0.004811387,66.00852018,0.00811359,7.636363636,2.363141423,0.014492508
41.0,15,-0.333333333,0.000179565,12.16,22,21.9172313,0.001333677,0.528639267,3.061901716,0.034245494,7.5,65.35360213,0.0,68.0704745,15,1.458471761,0.328903654,2.4,0.003101441,16.76123472,0.006085193,3.340909091,0.632458339,0.008105345
17.0,2,-1.0,0.000179051,4.36,6,18.06077957,0.000795284,0.170133349,1.596334002,0.002028398,3.25,18.02425627,0.0,4.414553294,7,0.434385382,0.081672204,1.0,0.000318451,3.023413441,0.002028398,0.397727273,0.121705053,0.0
49.0,12,-0.5,0.000198531,11.36,18,27.34246479,0.002182427,0.393513633,2.399876927,0.002028398,18.0,54.46398067,0.0,58.22694333,18,1.471483942,0.400332226,2.0,0.001391495,17.54682688,0.004056795,1.909090909,0.767766298,0.009511431
117.0,33,-0.333333333,0.000225225,25.75428571,34,41.05691875,0.01472048,0.695704384,3.435841064,0.002028398,35.5,122.4250224,0.0,283.746399,38,2.978128461,0.706533776,2.7,0.003101441,52.09331165,0.006085193,4.772727273,1.979966459,0.014201807
54.0,12,-0.5,0.00019216,12.06,18,26.31506443,0.003095088,0.380482692,2.405763714,0.002028398,18.5,52.41748217,0.0,61.86612729,19,1.661406423,0.459856035,2.0,0.001391495,18.04682688,0.004056795,1.909090909,0.791755446,0.000559596
100.0,30,-0.333333333,0.000221729,22.09428571,32,38.50598499,0.013823842,0.681183206,3.343871011,0.002028398,31.0,114.8185548,0.0,222.1247063,32,2.696290144,0.659468439,2.4,0.003101441,46.02307133,0.006085193,4.534090909,1.782924792,0.016725025
6.0,2,-1.0,0.000117123,2.1,6,7.828897382,1.99e-07,0.107668306,1.590636855,0.002028398,2.5,7.813065441,0.0,2.207276647,4,0.221760797,0.081672204,1.0,0.000318451,2.5,0.002028398,0.397727273,0.092593637,0.0
47.0,12,-0.5,0.000203169,10.5,18,28.20791446,0.002104628,0.40475567,2.396768839,0.002028398,17.5,56.18788649,0.0,54.58775937,17,1.436323367,0.400332226,2.0,0.001391495,17.5,0.004056795,1.909090909,0.754297738,0.010359257
47.0,12,-0.5,0.000201979,10.5,18,27.96880478,0.002347363,0.402137636,2.396782556,0.002028398,17.5,55.71159932,0.0,54.58775937,17,1.436323367,0.400332226,2.0,0.001391495,17.5,0.004056795,1.909090909,0.757311061,0.003422302
24.0,8,-0.5,0.000189825,7.0,14,22.24686425,0.001532599,0.370309981,2.283093629,0.002028398,11.0,44.3139561,0.0,24.26122639,10,1.012735327,0.30620155,2.0,0.001391495,11.0,0.004056795,1.590909091,0.535545304,0.0009661
12.0,3,-1.0,0.000149209,2.8,8,12.53968702,4.7e-06,0.138182894,1.639821286,0.002028398,3.75,12.51432871,0.0,4.414553294,6,0.434385382,0.176356589,1.0,0.000318451,3.75,0.002028398,0.477272727,0.129656216,0.0
19.0,12,-0.333333333,0.000161031,8.4,20,15.38421807,1.86e-05,0.459429619,2.970278636,0.002028398,4.75,45.87322425,0.0,34.39350291,7,0.90393134,0.258028793,2.1,0.003101441,14.25,0.006085193,3.102272727,0.395249369,0.008105345
12.0,3,-1.0,0.000149209,2.8,8,12.53968702,4.7e-06,0.138182894,1.639821286,0.002028398,3.75,12.51432871,0.0,4.414553294,6,0.434385382,0.176356589,1.0,0.000318451,3.75,0.002028398,0.477272727,0.129656216,0.0
27.0,8,-0.5,0.000194704,7.73,14,22.92659724,0.000652098,0.376657072,2.284781174,0.002028398,11.5,45.6679293,0.0,26.68734903,11,1.047895903,0.30620155,2.0,0.001391495,11.5,0.004056795,1.590909091,0.538129825,0.008507808
12.0,2,-1.0,0.000179404,2.83,6,15.9305418,0.000342364,0.164664755,1.592359504,0.002028398,2.75,15.89832635,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.106787047,0.0
14.0,6,-0.5,0.000179019,4.22,12,18.11399546,0.002480555,0.343746033,2.228983611,0.002028398,3.5,36.0816154,0.0,10.91755187,5,0.397009967,0.140088594,1.7,0.001391495,7.0,0.004056795,1.431818182,0.232329491,0.004056795
6.0,2,-1.0,0.000164528,2.1,6,13.97047529,0.000626055,0.15366058,1.590638169,0.002028398,2.5,13.94222358,0.0,2.207276647,4,0.221760797,0.081672204,1.0,0.000318451,2.5,0.002028398,0.397727273,0.095894363,0.0
25.0,3,-1.0,0.000164799,7.360714286,8,18.26000702,9.17e-05,0.160176025,1.651341474,0.002028398,5.25,18.22308083,0.0,11.03638324,12,1.240586932,0.176356589,1.0,0.000318451,5.112125559,0.002028398,0.477272727,0.173403016,0.0
25.0,3,-1.0,0.000164799,7.360714286,8,18.26000702,9.17e-05,0.160176025,1.651341474,0.002028398,5.25,18.22308083,0.0,11.03638324,12,1.240586932,0.176356589,1.0,0.000318451,5.112125559,0.002028398,0.477272727,0.173403016,0.0
37.0,8,-0.5,0.000177085,12.26071429,14,22.20878025,0.000210487,0.351087663,2.300378425,0.002028398,14.5,44.23809586,0.0,41.24408486,17,1.77076412,0.30620155,2.0,0.001391495,14.22425112,0.004056795,1.590909091,0.607365607,0.001138058
12.0,2,-1.0,0.000160333,2.8,6,14.14755617,1.31e-05,0.151142018,1.592353192,0.002028398,2.75,14.11894636,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.105008668,0.0
31.0,3,-1.0,0.000215146,7.364285714,8,26.9367501,0.008678558,0.207639327,1.651144394,0.002028398,5.25,26.88227742,0.0,9.932744912,12,0.990586932,0.176356589,1.0,0.000318451,5.091023775,0.002028398,0.477272727,0.263539241,0.0
66.0,14,-0.5,0.000238834,13.78428571,20,37.50557461,0.016426863,0.472971899,2.456686124,0.002028398,21.5,74.70807429,0.0,67.93143389,22,1.718715393,0.375968992,2.0,0.001391495,20.72887443,0.004056795,2.068181818,1.035664884,0.008950469
105.0,36,-0.25,0.000256148,25.07857143,38,44.21485935,0.030706707,1.024252228,4.124248721,0.005250107,28.5,175.4331594,0.0,190.8061919,30,2.919712071,0.528516058,3.1,0.004811387,50.74282013,0.00811359,6.681818182,2.267674491,0.018297726
23.0,2,-1.0,0.000207512,5.964285714,6,23.87126326,0.007561543,0.198390835,1.600044124,0.002028398,3.75,23.82298974,0.0,5.886071059,9,0.826135105,0.081672204,1.0,0.000318451,3.591023775,0.002028398,0.397727273,0.175112891,0.0
63.0,21,-0.333333333,0.000214961,15.06428571,26,31.28839174,0.014037091,0.639088019,3.161518749,0.002028398,10.0,93.29687115,0.0,95.29866431,19,1.728959025,0.399224806,2.4,0.003101441,29.52307133,0.006085193,3.818181818,0.944586759,0.008105345
49.0,5,-1.0,0.000214777,10.86428571,12,29.88160717,0.01224966,0.210377616,1.765883759,0.002028398,8.5,29.82117927,0.0,23.91216368,19,1.283222591,0.30620155,1.0,0.000318451,8.341023775,0.002028398,0.636363636,0.395474337,0.0
49.0,5,-1.0,0.000214777,10.86428571,12,29.88160717,0.01224966,0.210377616,1.765883759,0.002028398,8.5,29.82117927,0.0,23.91216368,19,1.283222591,0.30620155,1.0,0.000318451,8.341023775,0.002028398,0.636363636,0.395474337,0.0
35.0,4,-1.0,0.00022748,6.42,10,29.12948946,0.007748305,0.21648501,1.700108236,0.002028398,6.0,29.07058253,0.0,10.30062435,12,0.799557032,0.271040975,1.0,0.000318451,5.773413441,0.002028398,0.556818182,0.283612853,0.0
35.0,4,-1.0,0.00022748,6.42,10,29.12948946,0.007748305,0.21648501,1.700108236,0.002028398,6.0,29.07058253,0.0,10.30062435,12,0.799557032,0.271040975,1.0,0.000318451,5.773413441,0.002028398,0.556818182,0.283612853,0.0
25.0,3,-1.0,0.00013776,8.758333333,8,15.97051165,1.56e-05,0.138921962,1.660862428,0.002028398,6.0,15.93821538,0.0,13.24365988,15,1.477021041,0.176356589,1.0,0.000318451,5.878408805,0.002028398,0.477272727,0.222326471,0.0
24.0,8,-0.5,0.000185563,5.62,14,22.02240019,0.002589289,0.368771417,2.279830963,0.002028398,10.0,43.86684184,0.0,19.40898111,8,0.918604651,0.30620155,2.0,0.001391495,10.0,0.004056795,1.590909091,0.522362114,0.002579413
27.0,3,-1.0,0.000223264,5.65,8,26.57103984,0.005642127,0.21006954,1.646822143,0.002028398,4.75,26.51730671,0.0,7.725468265,10,0.658361019,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.228675156,0.0
38.0,10,-0.5,0.000223864,9.15,16,29.0986353,0.006155303,0.428066582,2.339307459,0.002028398,14.5,57.96213043,0.0,36.39183958,14,1.140919158,0.329457364,2.0,0.001391495,14.5,0.004056795,1.75,0.690376062,0.005473192
31.0,10,-0.5,0.000202675,7.73,16,24.02847541,0.002033797,0.384604637,2.335573319,0.002028398,13.5,47.86278159,0.0,30.32653299,12,1.034883721,0.329457364,2.0,0.001391495,13.5,0.004056795,1.75,0.616081778,0.002248409
