H Values,Clustering Coefficient,P Value,Local Gravity Model Centrality,Global Relative Change in Avg Degree,PE Values,Local-Global Centrality,Centrality Values,Extended Coreness,H-GSM_1,Leverage Centrality,Density Centrality,Eccentricity Centrality,HCC Value,Global Relative Change in Avg Clustering,DNC Scores,Closeness Centrality,Extended Improved Gravity Index Values,GIN Values,EHCC Value,DIL Centrality,MCGM Values,Laplacian Centrality,Second order centrality,PageRank Centrality
0.099349386,0.0,84,343,0.001278775,0.054002678,4.689717286,379.68527,263,257.0272105,0.072496947,36.19318182,0.1,0.244987854,0.002407147,7.542429792,0.000271887,11292.0,1779.954002,3.314094467,120.0941164,0.542039413,154,-5461.92727,0.00123612
0.292143211,0.19047619,170,679,0.001278775,0.080834252,5.088322529,688.5263606,547,280.5069749,-0.142142857,49.0,0.111111111,0.490065163,0.000537492,8.011224074,0.000294638,25234.75,1953.781235,4.810085213,79.01383616,1.096840333,250,-5369.776997,0.001214449
0.002825998,0.0,6,5,0.000782569,0.010273933,0.596175253,91.45118741,26,222.8335204,-0.666666667,0.636363636,0.111111111,0.018729902,0.00259966,1.3,0.000254194,1723.5,1578.200843,0.732636206,1.0,0.023713308,12,-14319.7847,0.000334325
0.013595081,0.0,35,40,0.000439011,0.014287821,1.186671834,100.8227894,106,221.9772933,-0.555555556,3.977272727,0.1,0.10125776,0.001266463,2.133333333,0.000248756,3490.5,1565.448813,1.05095508,3.6875,0.090014676,46,-9870.778995,0.00045289
0.381433909,0.133333333,120,330,0.000935218,0.076791437,4.278306564,685.6719828,368,272.4674088,-0.11047619,27.68181818,0.125,0.338290341,0.006155953,7.977318296,0.0002936,25546.0,1924.240894,5.143975323,59.46221532,1.099785879,152,-5859.803145,0.000946517
0.007402818,0.0,23,48,9.55e-05,0.013992249,1.774381173,81.20469435,68,224.0916246,-0.277777778,5.965909091,0.111111111,0.069336418,0.001126126,3.0,0.00025208,1707.25,1544.189905,0.676222865,11.19047619,0.07530878,44,-8416.298233,0.000696329
0.112631313,0.0,85,141,9.55e-05,0.037380823,2.092423709,301.1157801,278,260.8740689,-0.479835954,12.40909091,0.111111111,0.243801812,0.001249859,3.116386555,0.000286862,14069.25,1875.238107,2.268623867,12.28888889,0.539997303,106,-7933.373729,0.000587416
0.336324977,0.166666667,177,380,0.000248103,0.07214365,3.004523827,641.2317954,557,281.4251591,-0.357834758,30.22727273,0.111111111,0.504532099,2.86e-05,4.311828731,0.000304136,29566.5,2039.273225,4.207619048,18.59379134,1.264297359,210,-7531.523652,0.00082358
0.098682304,0.0,83,82,0.000439011,0.041104805,1.375511319,350.6828434,253,255.971417,-0.695945946,7.0,0.111111111,0.234481589,0.001407737,2.147338936,0.00028393,14931.0,1850.094816,2.512817428,3.804761905,0.408313912,88,-9538.758923,0.0004472
0.098977594,0.0,83,126,9.55e-05,0.034477486,2.081196518,296.868291,254,258.8237741,-0.225146199,12.17045455,0.111111111,0.235712358,0.001898916,3.280672269,0.00028547,13740.25,1871.874394,2.228657798,9.634920635,0.496020988,96,-9498.634688,0.000754148
0.19598413,0.333333333,90,196,0.000248103,0.049758959,2.711285278,417.1604821,316,253.5338788,-0.386382245,15.27272727,0.111111111,0.258179294,0.001027256,4.485780886,0.000278396,18065.5,1815.816482,3.551441681,14.4900641,0.555840208,118,-6899.163833,0.00066355
0.000216501,0.0,5,4,0.000782569,0.004147452,0.483534013,23.86500061,14,183.222037,-0.6,0.556818182,0.1,0.015608251,0.001126126,1.0,0.000209556,360.75,1239.796591,0.219399267,1.0,0.005590044,10,-14930.64543,0.000365818
0.000211709,0.0,1,2,0.000782569,0.007828163,0.532878891,50.56367206,8,200.9919295,-0.333333333,0.397727273,0.111111111,0.00435242,0.001126126,1.0,0.000229727,254.25,1385.080558,0.387666088,1.0,0.007217517,6,-18013.79898,0.000464005
0.003341928,0.0,6,5,0.000782569,0.011605598,0.592522577,96.32005458,28,221.7031087,-0.666666667,0.636363636,0.111111111,0.018729902,0.002108482,1.2,0.000252398,2256.0,1562.576135,0.602131483,1.0,0.023747222,12,-14240.36299,0.000331717
0.013927515,0.0,35,46,0.000439011,0.014474224,1.167191771,121.4709748,128,219.219379,-0.413043478,4.613636364,0.111111111,0.103103914,0.001307086,2.233333333,0.000241955,4449.0,1527.3855,1.076387893,3.452380952,0.114525869,52,-10816.33591,0.000548931
0.001368964,0.0,8,6,0.000782569,0.008384849,0.545677722,68.85653567,29,205.4439935,-0.714285714,0.715909091,0.111111111,0.024357818,0.002108482,1.266666667,0.000233046,1359.0,1417.116573,0.484739541,1.0,0.015276705,14,-14053.39683,0.000334078
0.066731834,0.0,65,93,9.55e-05,0.033680837,1.985277222,284.6888867,200,247.4158105,-0.384285714,8.590909091,0.111111111,0.183830345,0.004210342,3.619480519,0.000274198,10207.0,1770.123272,2.352191247,11.71884058,0.329080666,74,-8072.498228,0.000552661
0.079872725,0.0,65,185,0.000591661,0.035965253,3.409756649,260.3892717,209,257.7999072,0.074521073,20.68181818,0.125,0.188753422,0.001198929,5.108695652,0.00028393,9157.25,1814.759047,2.189876229,38.82010582,0.448034316,104,-7230.925009,0.001123395
0.004097221,0.0,8,6,0.000782569,0.01397459,0.60691681,107.8081679,29,226.4492149,-0.714285714,0.715909091,0.111111111,0.024357818,0.001371715,1.066666667,0.000257732,2018.25,1613.70266,0.881994216,1.0,0.032726872,14,-14486.38635,0.000365324
0.007217024,0.0,9,16,0.000439011,0.017086827,1.22274049,125.1445427,38,229.0735818,-0.25,2.227272727,0.111111111,0.028710237,0.001371715,2.066666667,0.000258866,2236.75,1625.69173,0.989450549,3.333333333,0.067504479,22,-11410.67506,0.000598962
0.004097221,0.0,8,6,0.000782569,0.01397459,0.60691681,107.8081679,29,226.4492149,-0.714285714,0.715909091,0.111111111,0.024357818,0.001371715,1.066666667,0.000257732,2018.25,1613.70266,0.881994216,1.0,0.032726872,14,-14486.38635,0.000365324
0.000220359,0.0,3,3,0.000782569,0.003346844,0.491057365,18.67765409,10,185.342148,-0.5,0.477272727,0.1,0.009980335,0.001126126,1.0,0.000212585,223.0,1273.041902,0.124955466,1.0,0.004413574,8,-16492.21368,0.000421169
7.86e-05,0.0,3,3,0.000782569,0.002265374,0.455887359,12.23295455,9,173.0697948,-0.5,0.477272727,0.1,0.009980335,0.001126126,1.0,0.000199442,119.0,1169.362248,0.084944669,1.0,0.003159607,8,-16108.23689,0.000402655
0.010272435,0.0,26,34,0.000439011,0.015984388,1.139434776,116.524799,88,214.1474885,-0.533333333,3.5,0.111111111,0.076855215,0.001383737,2.192307692,0.000240096,3768.5,1487.458873,0.961915558,3.673076923,0.069231809,40,-9919.520889,0.000468439
0.009171631,0.0,25,32,0.000439011,0.01222843,1.151037875,90.76913046,83,216.0509505,-0.466666667,3.5,0.111111111,0.073733565,0.001383737,2.192307692,0.000242014,3288.25,1506.130593,0.8019171,3.58974359,0.070642103,38,-10170.98322,0.00047541
0.008135799,0.0,9,7,0.000782569,0.011452836,0.58733304,84.84777977,46,218.8310373,-0.75,0.795454545,0.111111111,0.027479468,0.001266463,1.047619048,0.000248571,3418.5,1560.955265,0.795863505,1.0,0.033296186,16,-13767.14616,0.000305166
0.071480469,0.0,100,216,0.000248103,0.041852002,2.737141259,315.2719455,275,259.4974978,-0.420995671,19.09090909,0.111111111,0.286318874,0.001594486,4.359629359,0.000282247,10610.5,1814.624225,2.685502988,30.41153846,0.443122319,128,-6832.606275,0.000743358
0.467506,0.055555556,189,1161,0.00196589,0.098601133,6.966259211,812.5445786,711,298.6801298,0.13314058,93.06818182,0.111111111,0.558607287,0.001662624,9.794939579,0.000310366,29511.0,2100.249548,5.455429343,176.6510792,1.907845025,348,-5097.107813,0.001652653
0.024878281,0.0,21,15,0.000782569,0.017110884,0.642172985,158.033028,100,238.5538395,-0.875,1.431818182,0.111111111,0.062477733,0.001374414,1.219047619,0.000269034,6777.75,1718.837522,1.246064392,1.0,0.104789644,32,-13203.97828,0.00029234
0.024878281,0.0,21,15,0.000782569,0.017110884,0.642172985,158.033028,100,238.5538395,-0.875,1.431818182,0.111111111,0.062477733,0.001374414,1.219047619,0.000269034,6777.75,1718.837522,1.246064392,1.0,0.104789644,32,-13203.97828,0.00029234
0.008332477,0.0,8,16,0.000439011,0.016348339,1.238846555,127.998104,39,231.8106985,-0.25,2.227272727,0.1,0.026203971,0.001371715,2.066666667,0.000261575,3055.5,1650.240149,0.92226258,3.333333333,0.05635672,22,-14022.10951,0.000758708
0.060125743,0.0,66,70,0.000439011,0.026284843,1.370698364,216.019296,216,254.8848399,-0.769230769,6.522727273,0.125,0.188182765,0.001585918,2.345059289,0.000285225,9693.0,1823.490587,1.992541353,3.867424242,0.262508784,76,-9320.305232,0.000423832
0.315104818,0.133333333,127,408,0.000935218,0.058545146,4.427401528,502.1656322,415,280.138602,-0.138624339,37.70454545,0.125,0.363834201,0.000650816,7.557902001,0.000301477,20427.75,1990.911972,4.244403316,62.24139194,1.222847522,178,-5778.450633,0.000987197
0.476420499,0.142857143,199,1192,0.001622333,0.104550117,6.310288417,877.4575839,793,304.7973355,-0.170638811,85.90909091,0.111111111,0.595362252,1.11e-06,9.298461171,0.000316456,31912.0,2140.269251,6.14915134,140.6966375,1.917064918,370,-5130.821052,0.001425526
0.010661855,0.0,28,19,0.000782569,0.019853655,0.639046732,162.1927008,89,238.7420076,-0.9,1.75,0.1,0.082483131,0.001171746,1.052631579,0.000268025,5362.5,1695.037353,0.958470021,1.0,0.059891531,40,-13150.83416,0.000317676
0.094685406,0.0,87,208,0.000248103,0.055316142,2.832386593,460.3373329,272,266.9252278,-0.371436937,18.77272727,0.111111111,0.252506651,0.001445209,4.289973947,0.000292227,15135.25,1892.969993,2.841900135,29.23428571,0.479576644,124,-7009.506755,0.000790336
0.029796627,0.0,61,99,9.55e-05,0.029190512,1.951940893,232.0514975,151,244.7711004,-0.284090909,9.306818182,0.1,0.175036052,0.001395009,3.219298246,0.00027049,7404.5,1726.213838,1.661903991,10.02857143,0.175807098,78,-9401.035617,0.000803269
0.056727302,0.333333333,73,180,0.000248103,0.04140057,2.679541086,316.9056581,216,253.1973259,-0.329710145,16.54545455,0.1,0.21311124,0.001399278,4.279904306,0.000275862,10263.5,1779.68802,2.274675921,13.30952381,0.316030798,110,-7178.422416,0.000828741
0.141423391,0.4,122,415,0.000591661,0.063566661,3.372063016,506.9992786,384,258.761179,-0.512347614,28.63636364,0.1,0.359918257,0.001773129,5.623418734,0.000275255,15669.25,1792.887172,3.888121843,24.67404817,0.575378781,196,-6063.511702,0.000918513
0.059411074,0.166666667,72,168,0.000248103,0.044610774,2.647408512,360.6130111,203,250.3457141,-0.257487923,14.95454545,0.1,0.20875882,0.000635087,4.369298246,0.000273523,10786.0,1759.698279,2.400280702,18.78968254,0.305065991,104,-7343.747537,0.000841722
0.010661855,0.0,28,19,0.000782569,0.019853655,0.639046732,162.1927008,89,238.7420076,-0.9,1.75,0.1,0.082483131,0.001171746,1.052631579,0.000268025,5362.5,1695.037353,0.958470021,1.0,0.059891531,40,-13150.83416,0.000317676
0.04545218,0.0,27,48,9.55e-05,0.033849586,1.999929723,276.3556119,102,250.5281908,-0.214285714,5.965909091,0.125,0.079361481,0.002704913,3.333333333,0.000279564,7999.5,1786.139929,1.899696935,10.6,0.27274741,44,-8417.892552,0.000613989
0.009235988,0.0,13,18,0.000439011,0.018624911,1.252824769,143.1130975,48,234.5540802,-0.380952381,2.386363636,0.1,0.039350684,0.001617304,2.1,0.000264201,3115.0,1662.932958,1.009892423,3.55,0.075214574,24,-10409.6558,0.000503184
0.001101156,0.0,6,5,0.000782569,0.004002579,0.521040059,32.80591433,27,195.7072574,-0.666666667,0.636363636,0.1,0.018729902,0.003090839,1.4,0.000223664,870.0,1360.313825,0.36941739,1.0,0.011092561,12,-14330.33928,0.000333089
0.004934688,0.0,20,14,0.000782569,0.013066511,0.594221885,99.6723023,72,222.8879534,-0.866666667,1.352272727,0.111111111,0.059356083,0.001247571,1.098901099,0.000252016,3358.5,1555.472911,0.752362445,1.0,0.033431157,30,-13231.98084,0.000307904
0.091104754,0.1,116,315,0.000591661,0.050469117,3.407305105,399.3790819,336,259.4703351,-0.131966279,28.63636364,0.111111111,0.332572971,0.001914851,5.485988186,0.000275179,12975.0,1819.768492,3.04856603,34.53594771,0.61334688,156,-6800.501844,0.001034008
5.99e-05,0.0,1,2,0.000782569,0.002014507,0.472358548,10.38558887,8,178.4038689,-0.333333333,0.397727273,0.111111111,0.00435242,0.001126126,1.0,0.000206313,56.75,1225.194857,0.059311355,1.0,0.00259499,6,-18359.78812,0.000469073
0.002178557,0.0,8,6,0.000782569,0.008096622,0.555003839,59.37618115,31,207.7730664,-0.714285714,0.715909091,0.111111111,0.024357818,0.001617304,1.133333333,0.000236742,1414.0,1450.815173,0.450580297,1.0,0.016340618,14,-14006.5843,0.000319775
0.019363206,0.0,15,11,0.000782569,0.011145931,0.591376893,93.36967295,78,219.7426382,-0.833333333,1.113636364,0.111111111,0.0449786,0.001453578,1.2,0.000248571,5058.0,1571.493302,1.10235589,1.0,0.064344975,24,-13372.86566,0.000290681
0.031314292,0.0,18,26,0.000439011,0.02250689,1.265902004,173.4410452,89,236.1819747,-0.346153846,3.022727273,0.111111111,0.054343551,0.001453578,2.2,0.000265252,6000.5,1689.303726,1.700761134,3.409090909,0.151177201,32,-10728.01846,0.000503211
0.008417051,0.0,10,8,0.000782569,0.015265167,0.604574515,112.2097524,51,225.6223038,-0.777777778,0.875,0.111111111,0.030601118,0.001126126,1.0,0.000256148,3915.0,1597.642939,0.841759784,1.0,0.037489037,18,-13623.16695,0.00030952
0.624639266,0.045454545,205,2028,0.002996562,0.127930674,9.284668383,1013.74829,902,311.3173338,0.165228377,149.8636364,0.111111111,0.625169077,0.002341912,12.92081154,0.000305998,35062.0,2084.575785,7.363763254,394.5109251,2.396714572,494,-4562.809673,0.002366716
0.004404097,0.0,10,8,0.000782569,0.007634413,0.553286183,60.09237245,44,207.2387801,-0.777777778,0.875,0.1,0.030601118,0.001652388,1.214285714,0.000234467,1927.5,1458.874233,0.549287064,1.0,0.024107822,18,-13745.28872,0.000319988
0.013739716,0.0,18,13,0.000782569,0.012860844,0.598824843,103.0298062,82,222.1299704,-0.857142857,1.272727273,0.111111111,0.053728167,0.001297867,1.128205128,0.000250125,4669.0,1593.669821,1.002239445,1.0,0.054792007,28,-13254.558,0.000286829
0.000122254,0.0,5,4,0.000782569,0.002086659,0.457194406,12.69768579,12,173.0598698,-0.6,0.556818182,0.1,0.015608251,0.002354071,1.166666667,0.000198452,205.5,1176.3594,0.112468864,1.0,0.004039511,10,-15266.88763,0.000374975
0.037274193,0.0,57,140,0.000591661,0.035181822,3.177035895,249.3159403,150,243.2077374,-0.011954712,16.70454545,0.111111111,0.163164835,0.002775081,5.461904762,0.000264131,6549.5,1672.34883,2.066743783,44.87070707,0.272565774,86,-6524.475325,0.000951181
0.255844393,0.2,175,520,0.000591661,0.073171844,3.782702844,606.4166545,561,286.5524835,-0.352380952,42.55681818,0.111111111,0.505673414,0.00032655,5.324549856,0.000305998,23241.0,2038.711914,4.02754733,35.99161426,1.207576139,238,-6144.179716,0.000899852
0.000274933,1.0,9,12,0.000439011,0.002113726,0.971819369,15.73971494,17,184.3435521,-0.166666667,1.590909091,0.1,0.027479468,0.013609217,3.333333333,0.00021182,157.5,1260.909694,0.138012724,2.0,0.009639446,18,-14307.21047,0.00068468
0.000274933,1.0,9,12,0.000439011,0.002113726,0.971819369,15.73971494,17,184.3435521,-0.166666667,1.590909091,0.1,0.027479468,0.013609217,3.333333333,0.00021182,157.5,1260.909694,0.138012724,2.0,0.009639446,18,-14307.21047,0.00068468
0.092503169,0.0,113,232,0.000248103,0.05334571,2.703492872,429.8876639,312,256.7012808,-0.380706692,19.72727273,0.111111111,0.321361866,0.001882332,4.365615616,0.000275558,14128.5,1791.636502,2.925937922,29.65314685,0.479340882,136,-6889.833187,0.000746336
0.00247034,0.0,12,9,0.000782569,0.010766985,0.573261904,77.51073924,38,215.2931987,-0.8,0.954545455,0.1,0.036229034,0.001243073,1.055555556,0.000243368,1825.0,1505.425376,0.594836322,1.0,0.020848367,20,-13669.06288,0.000324847
0.009512938,0.0,28,38,0.000439011,0.020199326,1.202245566,143.8185098,86,226.5995172,-0.651515152,3.977272727,0.111111111,0.083098516,0.001365868,2.122222222,0.000253614,3718.75,1575.120945,1.176,3.788888889,0.079359799,44,-9639.662954,0.000474128
0.183704854,0.166666667,145,300,0.000248103,0.063457956,2.93343675,526.9276973,414,276.557448,-0.462962963,25.45454545,0.111111111,0.412023906,7.97e-05,4.414706246,0.000298864,19656.5,1975.046796,3.712393291,22.91538462,0.916553472,170,-6740.684446,0.00071069
0.148154691,0.0,115,390,0.000935218,0.071071187,4.282470404,565.157636,338,273.120935,-0.195969548,35.31818182,0.111111111,0.331912859,0.002103071,6.493691574,0.000292569,17348.5,1903.746293,3.832715635,96.98159394,0.71937419,172,-5686.666316,0.00110845
0.005202649,0.0,10,18,0.000439011,0.014359584,1.232949494,108.6551796,42,231.2132398,-0.133333333,2.386363636,0.111111111,0.031831887,0.001301547,2.071428571,0.000263505,2643.0,1627.340674,0.724670137,2.875,0.041012414,24,-13650.25608,0.000729162
0.059560053,0.0,100,106,0.000439011,0.033083707,1.42824799,293.7181752,292,266.3099883,-0.561538462,9.386363636,0.111111111,0.28447272,0.006057705,2.397823129,0.000294118,12608.0,1918.290923,1.909814536,3.646666667,0.407839018,112,-9943.984424,0.000474265
0.046301297,0.0,100,50,0.000782569,0.03011961,0.710848316,272.6843057,276,263.9795842,-0.960784314,4.215909091,0.111111111,0.282011182,0.001145924,1.064489796,0.000293341,12290.0,1908.826113,1.72668903,1.0,0.253894541,102,-12828.90957,0.000291446
0.081417051,0.0,120,116,0.000439011,0.035459794,1.435253664,309.6344955,314,267.4104356,-0.761538462,9.863636364,0.111111111,0.337674957,0.001496765,2.207346939,0.000295159,13560.0,1926.726546,2.15115481,3.855,0.428669063,122,-9389.291848,0.000435325
0.046301297,0.0,100,50,0.000782569,0.03011961,0.710848316,272.6843057,276,263.9795842,-0.960784314,4.215909091,0.111111111,0.282011182,0.001145924,1.064489796,0.000293341,12290.0,1908.826113,1.72668903,1.0,0.253894541,102,-12828.90957,0.000291446
0.003157783,0.0,6,5,0.000782569,0.013055577,0.599875355,103.4178288,27,224.0406951,-0.666666667,0.636363636,0.1,0.018729902,0.001617304,1.1,0.000254001,1846.5,1589.857202,0.736328514,1.0,0.025766274,12,-14349.11939,0.000330568
0.025340081,0.0,23,30,0.000439011,0.018459576,1.258869243,148.6905419,95,234.897425,-0.366666667,3.340909091,0.111111111,0.068105649,0.001400911,2.205128205,0.000264061,5771.75,1676.276833,1.285078851,3.423076923,0.137460981,36,-10676.98253,0.000498601
0.072030539,0.0,37,69,9.55e-05,0.029860989,1.919620474,255.346024,151,238.7914137,-0.303296703,6.920454545,0.125,0.10873183,0.001907546,3.438383838,0.000265745,10126.75,1711.255509,2.213450549,10.93939394,0.247748737,58,-8405.0725,0.000605698
0.090224111,0.0,63,64,0.000439011,0.026333454,1.304965873,229.0520629,224,241.9208107,-0.678571429,5.727272727,0.111111111,0.178817814,0.001970575,2.375384615,0.000268312,11382.5,1756.791097,2.071097744,3.794871795,0.360348752,70,-9541.106314,0.000418789
0.052352588,0.0,53,26,0.000782569,0.017635513,0.643925015,159.1727129,188,237.8124133,-0.925925926,2.306818182,0.111111111,0.149447465,0.001233807,1.175384615,0.000265745,9535.5,1733.902077,1.449128976,1.0,0.202338858,54,-12963.15198,0.00027454
0.024073308,0.0,16,12,0.000782569,0.016875316,0.638350731,160.975058,86,237.1690867,-0.846153846,1.193181818,0.111111111,0.048100251,0.001505673,1.257575758,0.00026738,6763.75,1710.985838,1.218629651,1.0,0.098778959,26,-13329.63012,0.000293353
0.024073308,0.0,16,12,0.000782569,0.016875316,0.638350731,160.975058,86,237.1690867,-0.846153846,1.193181818,0.111111111,0.048100251,0.001505673,1.257575758,0.00026738,6763.75,1710.985838,1.218629651,1.0,0.098778959,26,-13329.63012,0.000293353
0.003356782,0.0,5,4,0.000782569,0.012946123,0.618409026,122.8985976,25,231.0640575,-0.6,0.556818182,0.111111111,0.015608251,0.003582017,1.333333333,0.000263644,2186.25,1641.591156,0.78798689,1.0,0.028461803,10,-14671.91776,0.000342899
0.078768187,0.0,63,64,0.000439011,0.029576338,1.369314048,260.8627601,214,254.4245608,-0.645320197,6.045454545,0.111111111,0.178817814,0.001723096,2.279487179,0.000282885,12496.5,1847.362486,2.01410295,3.762962963,0.382969421,70,-9630.691362,0.00042775
0.053659921,0.0,55,27,0.000782569,0.022084535,0.672714569,208.2017595,190,249.1051335,-0.928571429,2.386363636,0.111111111,0.155075381,0.001231918,1.179487179,0.000278862,11389.5,1812.241339,1.523243493,1.0,0.218169311,56,-12947.6603,0.000277328
0.359611163,0.142857143,144,511,0.001278775,0.085757566,5.089460681,716.7451043,440,280.1502932,-0.158614164,43.43181818,0.111111111,0.410133025,0.001442075,8.146054273,0.000296033,25407.75,1952.836924,5.418467708,93.2068334,1.176859445,202,-5129.078844,0.00108142
0.03651049,0.0,35,21,0.000782569,0.02105523,0.662460463,199.653117,138,245.9935203,-0.909090909,1.909090909,0.111111111,0.10125776,0.001277542,1.195238095,0.000276319,9174.0,1776.317619,1.374254097,1.0,0.150996599,44,-13038.01351,0.000284739
0.045786645,0.0,63,96,9.55e-05,0.037519426,2.007022436,294.9612499,180,251.4047165,-0.518181818,8.829545455,0.111111111,0.179433198,0.00150586,3.237745098,0.000279174,10251.0,1777.404946,2.118593407,12.66666667,0.249672153,76,-7854.773147,0.000592706
1.321200173,0.418181818,225,2673,0.002653005,0.172859063,8.616980761,1497.693598,1371,315.2467835,-0.196124547,138.25,0.111111111,0.720217467,0.004336614,12.94933452,0.000308833,57573.0,2133.069308,9.984601504,105.2470954,3.016650995,618,-4113.375789,0.00165904
0.033160142,0.0,55,58,0.000439011,0.031815728,1.361324851,261.8457842,158,254.1744302,-0.751879699,5.568181818,0.111111111,0.156921535,0.001344792,2.19986631,0.000284414,9745.5,1812.270532,1.723844997,3.857843137,0.182518115,64,-9420.882499,0.000461216
0.219165393,0.1,177,495,0.000591661,0.077914453,3.697550375,651.1795667,547,280.342196,-0.370927318,36.98863636,0.111111111,0.507609023,0.000851179,5.518026268,0.0003003,23192.0,1987.854059,4.326453056,46.50196078,0.957031918,228,-6187.969075,0.000887608
0.013398132,0.0,20,14,0.000782569,0.020647309,0.651272168,181.5070229,77,243.1265654,-0.866666667,1.352272727,0.111111111,0.059356083,0.001274559,1.120879121,0.000275028,5910.0,1731.337289,1.0498369,1.0,0.067817371,30,-13261.44896,0.000307968
0.013398132,0.0,20,14,0.000782569,0.020647309,0.651272168,181.5070229,77,243.1265654,-0.866666667,1.352272727,0.111111111,0.059356083,0.001274559,1.120879121,0.000275028,5910.0,1731.337289,1.0498369,1.0,0.067817371,30,-13261.44896,0.000307968
0.374947779,0.19047619,200,945,0.001278775,0.091437423,5.135630961,796.8243945,729,283.3690378,-0.216153846,60.13636364,0.111111111,0.588637748,0.001010473,8.063287408,0.000295334,28219.0,1976.123132,5.521991132,81.18006993,1.32806953,326,-5511.222399,0.001276732
0.026335332,0.0,86,43,0.000782569,0.026784938,0.694435164,248.0620806,246,258.1308031,-0.954545455,3.659090909,0.111111111,0.24261577,0.001171101,1.125138427,0.000287274,9793.0,1857.84618,1.506193175,1.0,0.171021275,88,-12870.70589,0.000295054
0.05675722,0.0,100,102,0.000439011,0.040570049,1.403330017,358.1239273,287,261.8408557,-0.755555556,8.75,0.111111111,0.283241951,0.001434232,2.232281285,0.000289184,12751.75,1876.123546,2.255355311,3.851744186,0.324490205,108,-9392.911912,0.000447316
0.215223547,0.666666667,188,448,0.000248103,0.070231687,2.939792955,600.0800807,625,276.8534669,-0.695332987,28.63636364,0.111111111,0.54256256,0.003626953,4.524346727,0.000297177,23484.0,1980.448427,4.30490534,9.25083612,0.897062816,244,-6560.221736,0.000683992
0.077506513,0.333333333,124,186,9.55e-05,0.042314859,2.121589207,373.8715982,351,264.3683541,-0.361283644,14.55681818,0.111111111,0.350776942,0.001215096,3.268929277,0.000290782,14935.25,1897.77355,2.482117602,5.36523126,0.40758976,136,-9189.372179,0.000748485
0.098225812,0.333333333,130,210,9.55e-05,0.051444336,2.137058074,436.3132894,389,266.9756308,-0.694616977,15.75,0.111111111,0.370737613,0.001156622,3.296707055,0.000292056,16278.0,1910.616818,2.963869674,8.56523126,0.511323036,152,-7658.773954,0.00059178
0.267370349,0.2,192,590,0.000591661,0.08347729,3.704524088,711.1452739,644,282.2915964,-0.559300993,38.97727273,0.111111111,0.556895315,0.000260139,5.704575485,0.000299581,25735.75,1996.586367,4.913459032,44.67826087,1.11980167,266,-5945.486439,0.000867542
0.059040308,0.0,101,168,9.55e-05,0.035643189,2.107960708,310.6493164,307,263.0857377,-0.323188406,14.55681818,0.111111111,0.289440524,0.001349711,3.246350549,0.000289184,11851.25,1879.723456,2.115977636,10.2027972,0.368962833,124,-9303.160178,0.000775059
0.556884122,0.380952381,215,1120,0.001278775,0.116399067,5.197286301,1009.298224,875,288.1254808,-0.396945016,64.03409091,0.111111111,0.641616349,0.002828842,7.941689533,0.000297265,37297.75,2005.856332,6.593949489,54.94320221,1.656714586,376,-5127.01633,0.001140638
0.717167727,0.277777778,212,1602,0.00196589,0.129891499,6.886464997,1115.660688,994,297.9605646,-0.142423338,94.5,0.111111111,0.646405244,0.001235567,10.20552686,0.000305437,41348.5,2072.783607,7.399100829,103.2577778,1.948419158,446,-4674.142503,0.001472773
0.019773642,0.0,38,23,0.000782569,0.023039861,0.673348897,218.4130589,137,250.7791347,-0.916666667,2.068181818,0.111111111,0.110007326,0.001259252,1.18972332,0.000282087,8391.25,1795.108983,1.22716792,1.0,0.106696333,48,-13019.78039,0.000297769
0.220328867,0.266666667,171,528,0.000935218,0.066031444,4.303840732,585.2669778,500,273.9543486,-0.093999669,38.65909091,0.111111111,0.486417582,0.000223276,6.930717984,0.000292312,22461.25,1926.432222,4.108710237,29.70803783,0.884383703,218,-6352.957393,0.001207087
0.055642487,0.333333333,75,132,9.55e-05,0.035500424,2.060822886,308.8521225,230,257.5694564,-0.432167832,11.21590909,0.111111111,0.216893002,0.001180379,3.300834431,0.000285144,11358.25,1833.484348,2.080609215,6.633333333,0.287073897,100,-8404.205012,0.000680558
9.38e-05,0.0,4,18,9.55e-05,0.002670786,1.336058704,12.11403446,9,170.1170833,0.233333333,3.579545455,0.090909091,0.015563524,0.001126126,3.0,0.000194024,40.5,1151.237158,0.06480509,6.333333333,0.006399279,24,-19018.60422,0.001533353
1.57e-06,0.0,3,3,0.000782569,0.000951211,0.373175211,4.24,3,142.5621692,-0.5,0.477272727,0.083333333,0.009980335,0.001126126,1.0,0.000165536,8.0,956.0633965,0.02554386,1.0,0.001417018,8,-22859.79174,0.000604051
3.15e-06,0.0,3,8,0.000439011,0.001306251,0.747786417,5.64,4,143.3909774,0.066666667,1.590909091,0.083333333,0.011211105,0.001126126,2.0,0.00016559,10.75,957.3064805,0.031127048,2.666666667,0.002691767,14,-22851.85696,0.001173826
0.003720597,0.0,8,30,9.55e-05,0.008497818,1.65193409,57.05897509,34,207.9690042,0.055555556,4.534090909,0.1,0.028050125,0.001617304,3.133333333,0.000234028,1341.25,1446.191904,0.50558396,7.857142857,0.033205521,32,-14210.30157,0.001230735
0.001273467,0.0,6,5,0.000782569,0.00556724,0.525487081,33.7635441,20,197.0779373,-0.666666667,0.636363636,0.1,0.018729902,0.001126126,1.0,0.000224366,690.0,1377.389769,0.275018315,1.0,0.010841181,12,-14934.37399,0.000372948
