Laplacian Centrality,P Value,Coreness Centrality,Global Relative Change in Avg Clustering,Node H-Index,Volume Centrality,Local-Global Centrality,Eccentricity Centrality,Improved Gravity Index Values,Extended Degree,Local Gravity Model Centrality,Clustering Coefficient,H Values,Global Relative Change in Avg Degree,EHCC Value,Eigenvector Centrality,GIN Values,PageRank Centrality,GGC Values,Leverage Centrality,Closeness Centrality,Degree Centrality,Semi local centrality,Second order centrality,I-GSM Values
109396,327,18340,0.00039504,133,83211,1421.668208,0.5,6089323.5,16759.4,6706777,0.758307453,760.2657582,0.001812542,248.5003071,0.041453967,86895.43344,0.001909264,617088.1933,-0.16260283,0.001233046,0.33127572,20245198,-1092.542119,58203.99085
87902,202,14483,0.00072204,118,83242,1089.788738,0.5,5023075.0,14252.4,4606680,0.735957066,492.6405915,0.001067357,193.3378659,0.034015093,77494.51924,0.001617185,487767.2645,-0.273208987,0.001187648,0.267489712,17221807,-1238.520222,46521.97172
97978,301,15758,0.00016489,126,83235,1176.081193,0.5,5802986.25,15896.6,5416432,0.831794762,601.7173343,0.001235624,222.7340809,0.03818488,81327.79331,0.001656092,452574.2574,-0.297807286,0.001197605,0.281893004,19214400,-1201.228652,52606.20549
120444,323,19909,0.000453988,138,83197,1582.463703,0.5,6366642.75,18033.8,7843850,0.708571429,884.568067,0.002149077,263.1718414,0.044430562,91686.43366,0.002052881,779471.2176,-0.121678082,0.001254705,0.360082305,21783393,-1038.628615,64417.20902
88502,237,14515,0.000371374,117,83245,1065.462986,0.5,5221481.5,14525.4,4587621,0.803149606,505.3734379,0.000995242,201.5540323,0.034817323,77466.39778,0.001565402,422664.5152,-0.313268439,0.001183432,0.261316872,17555690,-1255.161296,47124.48815
95914,296,15290,2.53e-05,126,83240,1127.12621,0.5,5772338.75,15750.8,5171628,0.862132778,575.9437717,0.001115433,219.5843201,0.037668003,80266.28214,0.001599243,410056.4776,-0.333959168,0.001190476,0.271604938,19040900,-1227.323114,51602.57086
120476,330,19962,0.000569437,139,83196,1591.344558,0.5,6352573.5,17970.4,7860512,0.707597403,889.9445348,0.002173115,267.0056792,0.044581932,91759.35067,0.002066559,778560.3407,-0.111872902,0.001256281,0.362139918,21705649,-1035.123493,64320.85677
133430,347,21607,0.000141885,152,83183,1754.891192,0.5,6711792.75,19617.4,9215640,0.726049758,1045.772026,0.002485612,288.985468,0.048399686,97252.74221,0.002185074,856449.769,-0.095374426,0.001277139,0.388888889,23697255,-990.601855,72078.40939
109862,303,18198,0.000660045,132,83210,1430.787931,0.5,6095524.5,16788.4,6759936,0.711065102,750.361498,0.00183658,243.5098816,0.041233185,87122.85982,0.001933956,690670.6607,-0.150336542,0.001234568,0.333333333,20279723,-1088.402506,58422.25746
107214,277,17454,0.00078067,133,83218,1352.018705,0.5,5934669.0,16761.2,6417488,0.698837111,705.7978208,0.001644274,233.5282763,0.040437597,85670.44799,0.001840536,683642.5873,-0.207434934,0.001222494,0.316872428,20252457,-1121.400308,57393.9032
66132,112,11709,0.001033204,98,83268,825.3190667,0.5,4069107.0,11104.8,2871024,0.689880508,312.5621326,0.000442363,152.8784124,0.026694178,68634.79365,0.001349841,369294.2531,-0.357668227,0.001152074,0.21399177,13416399,-1406.083278,34447.30695
44536,34,8187,0.000770655,72,83300,535.7308745,0.5,2559960.0,7899.2,1414080,0.723395931,155.2774123,0.000326861,109.0257644,0.018966338,59670.81597,0.001024059,200670.9017,-0.518856834,0.001111111,0.148148148,9544958,-1720.556485,23057.57294
30198,9,4881,0.000170915,42,83330,295.4602144,0.5,1322139.0,5703.6,596232,0.904761905,63.82162377,0.001048008,72.78511026,0.013075522,53155.1039,0.000717157,73397.83532,-0.750195043,0.001075269,0.086419753,6899206,-2288.543833,15769.01831
50292,52,8144,0.000219587,71,83301,534.069088,0.5,2681510.25,9078.6,1603890,0.83943662,170.7445435,0.000350899,116.3358989,0.020965686,61255.49974,0.001006992,174850.0882,-0.578880953,0.001109878,0.146090535,10978659,-1732.924905,26409.96165
59056,87,9603,0.000390285,84,83288,649.3313568,0.5,3344111.5,10433.6,2180472,0.803786575,232.4091566,3.84e-05,134.9652836,0.024201724,64905.97207,0.001137368,238342.4576,-0.510581133,0.001126126,0.172839506,12615492,-1581.737333,31110.7887
43218,36,6370,0.000205937,55,83317,402.3767793,0.5,1973455.0,8060.6,1103795,0.921212121,114.8461412,0.000735511,97.45211887,0.018029222,57873.44946,0.000843725,111462.4098,-0.704657173,0.001090513,0.113168724,9753472,-1985.537903,22745.06444
44646,37,7552,0.000324952,66,83306,488.9343629,0.5,2370093.0,8084.4,1327392,0.811655012,142.5203497,0.00047109,106.1854566,0.018871868,59213.84966,0.000959039,160106.421,-0.589903477,0.001103753,0.135802469,9774357,-1802.479167,23313.65866
114182,280,18818,0.001094396,135,83204,1498.177216,0.5,6038836.5,17258.8,7206360,0.644140291,792.8197413,0.001980809,245.0126189,0.042130925,89022.51643,0.002000879,836646.7501,-0.131593102,0.001243781,0.345679012,20846839,-1064.556552,60787.763
68382,136,11421,0.000720848,97,83271,803.8604212,0.5,4131981.75,11676.6,2933040,0.751881188,315.3729673,0.000370248,156.4670177,0.027613429,69097.38079,0.001318345,331772.7668,-0.406343643,0.001148106,0.20781893,14113338,-1429.01885,35993.36693
85940,225,13938,0.000528751,116,83250,1016.87096,0.5,5167989.75,14260.0,4326974,0.767104728,471.4800319,0.000875051,192.9284613,0.03382695,76256.95893,0.001513198,435390.9855,-0.347529534,0.001176471,0.251028807,17236855,-1284.141475,45803.70297
47396,43,7388,2.24e-06,64,83308,475.9977964,0.5,2370592.0,8685.6,1383552,0.880456349,146.4191191,0.000519167,109.0725381,0.019818506,59831.06436,0.000933936,143550.9753,-0.637618361,0.001101322,0.131687243,10506278,-1831.954309,24928.91816
77152,177,12708,0.000582078,108,83261,904.5302209,0.5,4733951.25,13010.6,3591960,0.767076167,391.7059099,0.00061063,176.1704676,0.030823569,72609.55307,0.001404572,376003.681,-0.386084599,0.00116144,0.228395062,15726875,-1354.927661,40893.64808
78550,178,12997,0.000643043,110,83258,932.5594464,0.5,4762222.5,13156.4,3730080,0.752212389,405.0347164,0.000682745,177.1167701,0.031163708,73283.80035,0.001438339,400605.9764,-0.363056453,0.001165501,0.234567901,15901806,-1334.808052,41599.49646
112384,367,17939,2.8e-05,140,83217,1376.385281,0.5,6304047.75,17733.8,6835810,0.828403854,771.4958871,0.001668312,255.1075169,0.043006627,87516.18272,0.001826919,545502.6931,-0.244755747,0.00122399,0.318930041,21433477,-1117.111274,60839.47482
61310,99,10010,0.000533856,86,83284,684.565168,0.5,3515271.5,10748.4,2353032,0.782392894,250.6197402,5.78e-05,139.3590548,0.025036937,65906.71982,0.001181544,265773.7263,-0.474588995,0.001131222,0.181069959,12995097,-1542.06409,32299.37714
83390,255,13245,5.4e-06,114,83258,942.4767778,0.5,5141475.5,14124.4,4005960,0.892718522,443.854013,0.000682745,194.4944071,0.033511062,74812.94206,0.001419565,314208.5821,-0.412279517,0.001165501,0.234567901,17077970,-1334.612059,44645.83345
67916,110,11727,0.000688438,98,83266,843.9563711,0.5,4035048.0,11378.4,2998422,0.754896676,317.8881737,0.000490439,153.561078,0.027107374,69339.29489,0.001383786,339462.8797,-0.336169784,0.001154734,0.218106996,13747406,-1391.35404,35432.34266
91706,204,14740,0.000481015,114,83236,1149.208267,0.5,5110445.5,14696.4,4969032,0.737037037,514.6743646,0.001211586,194.8527617,0.03491685,79179.06114,0.001699837,523979.1609,-0.230057018,0.001196172,0.279835391,17756898,-1206.897778,48548.65522
19640,5,2971,0.000442731,26,83346,175.6395338,0.5,726394.5,3803.2,246194,0.96,24.93942627,0.001432619,44.50323004,0.008394287,48952.43804,0.000564775,35909.41874,-0.83741633,0.001057082,0.053497942,4601903,-2933.62266,10292.67747
85620,206,13785,0.000414055,110,83248,1032.06078,0.5,4993342.0,14098.4,4347440,0.784028324,461.5213665,0.000923127,189.178232,0.033479969,76306.97397,0.001553435,424457.9045,-0.308099717,0.001179245,0.255144033,17039086,-1272.644595,45469.21768
55380,75,7985,0.000246406,68,83302,531.573147,0.5,2701589.0,10124.0,1764350,0.94699793,182.2479911,0.000374937,123.2884758,0.022823793,62640.03891,0.000994612,150864.8055,-0.631468039,0.001108647,0.144032922,12249572,-1745.728044,29363.22632
53192,57,9056,0.000658678,80,83292,608.3960014,0.5,3067200.0,9390.4,1868480,0.755696203,197.9352029,0.000134555,121.0710793,0.021856802,62844.13156,0.001108281,237779.6566,-0.481870495,0.001121076,0.164609053,11350953,-1625.00795,27801.75754
61010,92,10295,0.00072087,89,83281,708.6982521,0.5,3609795.5,10582.2,2395029,0.746764347,256.1068416,0.000129866,139.6657242,0.024876818,66059.01507,0.001216003,289859.7589,-0.438003797,0.001135074,0.187242798,12790966,-1514.127131,31994.63256
74202,156,12555,0.000797785,104,83261,897.8888047,0.5,4485858.0,12420.6,3428235,0.72956593,370.7827128,0.00061063,167.6436902,0.029532673,71683.25861,0.001416702,395743.994,-0.345815934,0.00116144,0.228395062,15010036,-1355.393492,39048.29585
33608,17,4714,0.000390043,41,83331,289.9105781,0.5,1344390.0,6401.8,653663,0.956097561,65.77489816,0.001072046,72.77350425,0.013953097,53996.83507,0.000709621,70928.28535,-0.775621076,0.001074114,0.08436214,7748245,-2317.125334,17629.69891
32022,15,4490,0.000415024,39,83329,274.3115792,0.333333333,1257964.5,6115.8,594009,0.95951417,59.90208754,0.001120122,69.7715701,0.013341222,53390.21613,0.000689194,65488.69994,-0.789334944,0.001070664,0.080246914,7402210,-2378.244676,16789.08774
83180,173,14353,0.001024898,111,83242,1078.304067,0.5,4835375.5,13308.0,4299750,0.668813357,461.6598518,0.001067357,183.5379175,0.032164694,75952.8303,0.001629308,535720.4391,-0.225421187,0.001187648,0.267489712,16074369,-1238.951618,43450.63829
56242,77,8799,0.000121873,77,83295,588.5537208,0.5,3053993.25,10093.4,1934086,0.86910458,202.8232754,0.00020667,126.2500303,0.023050719,63491.86011,0.001068184,191590.8665,-0.554603125,0.001117318,0.158436214,12207282,-1658.439596,29686.79615
78144,198,12936,0.00017309,108,83259,923.5383913,0.5,4800528.0,13120.2,3687303,0.851611884,404.9490431,0.000658707,181.3568723,0.031304039,73077.98357,0.001423784,321574.8329,-0.373479331,0.001164144,0.232510288,15858581,-1341.696344,41402.36422
122670,315,20723,0.000624502,142,83189,1663.623377,0.5,6338065.5,17909.4,8143317,0.678136072,927.7249703,0.002341383,269.882156,0.044767889,92964.02853,0.002140353,846387.0677,-0.073645914,0.001267427,0.37654321,21626417,-1010.771208,65015.60398
118440,335,19927,0.000536008,135,83195,1593.62639,0.5,6247683.0,17493.0,7693659,0.710066769,872.5935927,0.002197153,264.2831375,0.043789511,91087.86888,0.002082844,757125.1108,-0.087462231,0.001257862,0.364197531,21124868,-1031.844001,62741.0288
79772,179,13583,0.00094264,110,83252,985.6339878,0.5,4799945.0,13122.4,3915120,0.707422969,427.0111977,0.000826974,180.4364779,0.031437179,74128.29467,0.00150799,457872.2739,-0.302617885,0.001173709,0.24691358,15856164,-1296.777615,41995.36049
89152,218,15015,0.001013767,117,83238,1126.957662,0.5,5172894.75,14292.8,4761154,0.691841544,518.0537044,0.00116351,199.0364288,0.034502411,78193.55706,0.001660187,550231.269,-0.239321613,0.001193317,0.275720165,17267991,-1217.198117,47030.23639
145886,364,23651,0.000314967,146,83160,2011.676404,0.5,6851958.75,20273.2,10677380,0.664982563,1209.368014,0.003038491,309.1318645,0.051133906,103178.4301,0.002447709,1080746.45,0.014195346,0.001315789,0.436213992,24477281,-921.8037097,78034.81527
115680,265,18995,0.000844373,127,83196,1573.639583,0.5,5879664.0,17011.2,7438464,0.644155844,792.8581295,0.002173115,239.4889758,0.04174036,90038.3874,0.002111876,855310.2372,-0.066867585,0.001256281,0.362139918,20540220,-1035.315983,60892.37524
115162,360,18909,7.41e-05,138,83208,1466.326356,0.5,6299309.25,17718.8,7224364,0.800837947,824.6062175,0.001884656,262.0486197,0.043609192,89106.55013,0.001925588,600094.1785,-0.182414935,0.001237624,0.33744856,21408689,-1080.347039,61903.08132
60754,105,9485,0.000149708,81,83290,635.5685902,0.5,3325293.0,10838.8,2211868,0.94158386,238.6985772,8.65e-05,142.0957668,0.025165902,65242.30663,0.001107692,179879.8512,-0.55471885,0.001123596,0.16872428,13109301,-1602.572664,32180.91611
88450,243,13934,0.000273308,111,83247,1046.835916,0.5,5143944.75,14615.0,4543750,0.811354839,484.2729165,0.000947165,197.9766736,0.034754767,77296.91832,0.001558373,413777.5146,-0.321844578,0.001180638,0.257201646,17666023,-1266.763257,47223.64461
73342,169,12333,0.00029767,103,83264,871.4953954,0.5,4478284.5,12378.8,3324780,0.844929041,365.7799261,0.000538516,172.460972,0.029658633,71182.49374,0.00137764,301044.8932,-0.377509275,0.001157407,0.222222222,14961428,-1376.542859,38684.16563
118010,331,19054,0.000254357,142,83206,1492.768592,0.5,6395161.5,18157.2,7493904,0.760934648,841.6748813,0.001932733,260.0038772,0.044173133,90240.30339,0.00194781,678309.2248,-0.184017003,0.001240695,0.341563786,21939887,-1072.219277,63688.74416
97752,294,15650,0.000184529,124,83235,1175.269615,0.5,5793240.0,15851.4,5400951,0.824066123,594.8007851,0.001235624,220.5594136,0.03800644,81252.93817,0.001661658,459477.8719,-0.293605185,0.001197605,0.281893004,19159476,-1201.268528,52457.08001
62930,111,9651,2.27e-05,83,83288,654.6456926,0.5,3422946.5,11208.4,2343180,0.890418818,248.6855393,3.84e-05,142.487892,0.025767852,66056.79561,0.001130834,210069.6351,-0.547624788,0.001126126,0.172839506,13556902,-1581.374939,33403.44496
57506,81,9312,0.00011711,80,83291,622.7906242,0.5,3191740.0,10221.4,2059992,0.884876543,221.3623866,0.000110517,134.3452642,0.023771734,64198.54957,0.001105259,193079.9306,-0.528387015,0.001122334,0.166666667,12359892,-1613.55139,30300.98759
55148,67,9356,0.000676435,82,83290,627.3269995,0.5,3193961.5,9717.6,1982022,0.751881963,211.8392471,8.65e-05,126.8871956,0.022642074,63583.79447,0.001124917,249394.4421,-0.485596295,0.001123596,0.16872428,11747049,-1602.987205,28876.84891
95998,235,15992,0.000838564,123,83229,1223.28355,0.5,5350210.5,15167.0,5391529,0.695557963,585.2097578,0.001379854,210.4939833,0.036593907,81102.65683,0.001748433,602482.0885,-0.214619828,0.001206273,0.294238683,18323586,-1171.710438,50809.32156
150584,311,24197,0.000744395,144,83148,2139.171394,0.5,6827652.0,20171.2,11220608,0.573550609,1228.406778,0.00332695,298.0789827,0.050766904,105526.675,0.00261569,1373227.804,0.079013021,0.001336898,0.46090535,24344609,-889.4371884,79550.71057
59494,82,10396,0.000861195,90,83279,722.3626995,0.5,3586657.5,10206.2,2359968,0.726975222,250.9603516,0.000177942,134.8017545,0.024140088,65758.94036,0.001245106,301057.2299,-0.394515217,0.001137656,0.191358025,12332678,-1496.421987,30989.32334
55078,62,9398,0.001090651,81,83287,650.5280398,0.5,3137514.75,9604.6,2030140,0.682913165,211.400078,1.44e-05,124.0788422,0.022494156,63804.03908,0.001168103,294453.3815,-0.429716198,0.001127396,0.174897119,11607573,-1572.287152,28714.87525
71712,128,12729,0.000857433,104,83258,918.2371202,0.5,4321815.25,11788.8,3340314,0.723024375,362.7833553,0.000682745,163.0111587,0.028500539,71123.41378,0.001459003,393929.4751,-0.289467047,0.001165501,0.234567901,14240216,-1335.596228,37295.60134
56872,73,9094,8.37e-05,82,83290,629.393351,0.5,3207377.25,10062.4,2052706,0.917494731,209.2301447,8.65e-05,124.1718945,0.023007493,64093.83281,0.001130493,183073.1714,-0.495512823,0.001123596,0.16872428,12165983,-1603.501159,29892.94093
59248,85,9002,3.71e-05,78,83292,616.4637981,0.5,3167658.0,10601.6,2110720,0.898734177,216.0346096,0.000134555,129.2019225,0.023998513,64628.43159,0.001101743,193275.9283,-0.544584567,0.001121076,0.164609053,12822564,-1624.511829,31356.41777
115334,326,18396,0.000457124,130,83205,1491.431553,0.5,6263068.5,17555.8,7287713,0.719500758,784.0283175,0.001956771,244.7936963,0.0426195,89364.77738,0.001990883,720881.4805,-0.142548354,0.001242236,0.343621399,21208468,-1068.641642,61707.31395
42826,30,7712,0.000607687,71,83301,524.9617885,0.5,2482728.0,7585.4,1338847,0.79637827,138.3147373,0.000350899,99.09633925,0.017935002,59096.04539,0.001030921,169546.3455,-0.484287998,0.001109878,0.146090535,9164467,-1734.466895,22107.92369
98302,239,16088,0.000753119,123,83225,1263.986004,0.5,5396699.0,15397.4,5626131,0.702078092,598.133044,0.001476006,211.7381273,0.037178832,82154.25761,0.001803861,611298.2567,-0.19121894,0.001212121,0.302469136,18600591,-1153.045049,51996.17567
46656,41,7109,6.57e-05,63,83308,474.5018677,0.5,2316069.0,8537.6,1359872,0.916666667,135.7916501,0.000519167,101.1695844,0.019101372,59620.0824,0.000948495,134157.5203,-0.603328471,0.001101322,0.131687243,10326478,-1832.737016,24508.60253
38520,25,5357,0.000359764,47,83325,337.7890279,0.5,1618221.75,7281.0,852204,0.953746531,85.37225691,0.000927816,83.77462354,0.01593658,55868.29932,0.000769855,86446.86459,-0.745750878,0.001081081,0.096707819,8812105,-2157.332953,20249.59211
47940,46,6836,0.00025855,58,83312,444.8694055,0.5,2171114.0,8892.0,1328400,0.936723164,134.8679384,0.000615319,104.9773634,0.019729072,59639.13451,0.000898752,125048.3413,-0.673129548,0.001096491,0.12345679,10759986,-1896.119675,25313.15472
57384,63,9600,0.000822253,81,83280,709.0388407,0.5,3130440.0,9820.8,2246088,0.748686097,220.908561,0.000153904,125.3810492,0.023011308,65043.63784,0.001288164,280875.6649,-0.344372079,0.001136364,0.189300412,11865144,-1506.766052,29768.26664
92352,224,15199,0.00046061,117,83234,1169.394283,0.5,5162455.75,14716.8,5048730,0.74262139,537.6050863,0.001259662,201.4569893,0.035371083,79535.43508,0.001707924,520351.7129,-0.225420811,0.001199041,0.283950617,17780228,-1196.658337,48811.90881
71176,140,11459,0.000408079,96,83268,832.1530745,0.5,4080822.0,12113.6,3133312,0.809559373,326.0750411,0.000442363,158.1536149,0.028455803,70195.99781,0.001359057,314660.6249,-0.374696587,0.001152074,0.21399177,14642144,-1406.129169,37557.51835
61552,103,9674,7.9e-05,81,83287,660.5512927,0.5,3334162.5,10899.4,2305285,0.896078431,245.0341113,1.44e-05,141.7153781,0.025329141,65731.18051,0.001145752,205193.9883,-0.514041727,0.001127396,0.174897119,13180743,-1571.628429,32554.10233
223118,390,33382,0.000344435,167,83066,3260.488985,0.5,8097277.5,26018.8,19763928,0.522725812,2237.251755,0.005298085,405.727346,0.067019704,138387.9917,0.003446432,2370427.719,0.236571774,0.001501502,0.62962963,31389616,-717.7950464,121204.8764
73038,166,11860,0.000512693,101,83268,837.1398053,0.5,4455236.25,12486.0,3230136,0.776885736,347.1574456,0.000442363,164.3979996,0.029271285,70772.31861,0.001336503,341086.0316,-0.418305898,0.001152074,0.21399177,15094571,-1405.506195,38705.65746
66822,121,11466,0.000630314,96,83270,809.7804138,0.5,3941984.0,11324.4,2872116,0.787614056,312.8572912,0.000394286,157.7336104,0.027285652,68695.04333,0.001327501,300785.4584,-0.383633138,0.001149425,0.209876543,13684727,-1421.318923,34984.09349
95060,229,15597,0.000782202,116,83227,1236.206304,0.5,5191158.5,14865.0,5357025,0.69789272,562.2464363,0.00142793,205.4431577,0.036048371,80924.6231,0.001813997,597136.2847,-0.171448843,0.00120919,0.298353909,17955186,-1162.821826,50001.50596
102124,291,16473,0.000347403,128,83228,1248.727368,0.5,5896452.5,16335.2,5849568,0.779331779,646.977254,0.001403892,227.4967625,0.039275011,83230.33297,0.001732309,537756.6741,-0.262153329,0.001207729,0.296296296,19742207,-1166.698886,54821.71311
85648,240,13512,0.000113051,112,83254,980.9327193,0.5,5100235.25,14392.0,4224754,0.853686803,459.1672314,0.000778898,193.9650815,0.033982181,75849.79356,0.001469793,357922.1547,-0.380992196,0.00117096,0.242798354,17400181,-1308.809303,45855.50338
83328,230,13489,0.000270095,110,83254,976.0706597,0.5,5007145.25,13928.0,4087874,0.834854411,447.0036351,0.000778898,190.5275543,0.033138382,75110.77141,0.001473877,362256.2098,-0.358686219,0.00117096,0.242798354,16836426,-1308.986764,44383.23268
84796,217,13926,0.000487255,114,83250,1013.778088,0.5,5027261.25,14031.2,4257190,0.775640157,464.8623292,0.000875051,190.1978225,0.033380894,75889.5391,0.001517419,425149.8009,-0.330643322,0.001176471,0.251028807,16958901,-1284.353693,45071.73377
96984,279,15630,0.000234333,125,83236,1164.849929,0.5,5721774.0,15752.0,5327936,0.808169935,589.7127397,0.001211586,218.5087619,0.037729542,80923.64083,0.001647458,471038.5759,-0.299865231,0.001196172,0.279835391,19039451,-1206.310094,52024.18505
73462,158,11460,0.000152383,95,83269,828.2665841,0.5,4168759.0,12611.8,3231625,0.846373501,337.3799348,0.000418324,164.1826921,0.029439785,70822.97598,0.001341516,297200.7203,-0.41413618,0.001150748,0.211934156,15248183,-1413.501784,39015.16805
64800,120,10118,1.33e-05,86,83283,698.1510418,0.5,3622062.0,11411.4,2527155,0.890449438,267.6579214,8.18e-05,147.7594941,0.026453639,67035.618,0.00118708,223760.4099,-0.500828923,0.001132503,0.183127572,13799918,-1532.441537,34346.05255
53064,60,7885,0.000144476,66,83302,528.6675232,0.5,2564809.5,9660.8,1683290,0.926708075,172.7579043,0.000374937,118.9068057,0.02190969,61971.53674,0.001001667,152549.3201,-0.598236896,0.001108647,0.144032922,11686793,-1746.306693,28031.44465
154410,370,24879,0.000169904,151,83149,2148.706786,0.5,7015203.0,21025.4,11647067,0.654627722,1325.3726,0.003302912,323.3623228,0.053272744,107000.0423,0.00256005,1181169.656,0.042778452,0.001335113,0.458847737,25383190,-892.2519909,82752.42367
121236,321,19962,0.000467803,138,83196,1593.319852,0.5,6385918.5,18122.4,7927392,0.709675325,891.3222219,0.002173115,264.0007817,0.044650948,92032.06379,0.002064291,786659.0222,-0.11505845,0.001256281,0.362139918,21890317,-1035.142923,64864.15243
94696,259,15561,0.000704555,121,83234,1175.849357,0.5,5453013.75,15185.6,5210466,0.732254311,568.7461694,0.001259662,210.7254496,0.036549461,80313.4046,0.001685401,543088.3912,-0.251206821,0.001199041,0.283950617,18349821,-1196.369067,50361.76996
93970,324,15046,5.37e-05,121,83241,1113.187337,0.5,5699917.5,15414.2,5022409,0.861068702,557.129003,0.001091395,216.9533509,0.03702838,79552.65597,0.001595774,401005.0,-0.321917604,0.001189061,0.269547325,18632678,-1232.935921,50401.75504
84166,189,13974,0.001031493,110,83246,1046.024281,0.5,4915538.0,13708.4,4294332,0.690920635,459.5535548,0.000971204,187.1278324,0.032886329,75986.30679,0.001578685,508886.0711,-0.273392146,0.001182033,0.259259259,16563780,-1261.10155,44394.48794
81020,242,13025,8.51e-05,110,83260,920.5471509,0.5,5016762.0,13740.0,3828384,0.914253539,425.2895413,0.000634668,190.306731,0.032651788,73904.73362,0.001400949,290765.7299,-0.411802198,0.001162791,0.230452675,16612375,-1348.223951,43261.86458
86802,231,13705,0.000340803,112,83249,1025.932469,0.5,5097854.5,14383.8,4400325,0.801679328,467.4331144,0.000899089,193.8156016,0.034106758,76611.30939,0.001543007,411755.7916,-0.328783298,0.001177856,0.25308642,17386570,-1278.47512,46292.79476
70836,155,11334,0.000185649,96,83273,790.9933405,0.5,4192248.0,12246.6,3016332,0.860235003,325.2611103,0.000322172,162.3279992,0.028697822,69690.37206,0.001283343,271938.1639,-0.448755621,0.001145475,0.203703704,14807370,-1444.757378,37588.93022
81738,232,13033,7.86e-05,110,83259,930.453105,0.5,4990025.25,13839.0,3890364,0.874525917,427.3174207,0.000658707,188.8326158,0.032787341,74211.13687,0.001414805,319709.6671,-0.405968477,0.001164144,0.232510288,16731932,-1341.321516,43659.81807
78304,226,12418,4.56e-05,105,83265,872.4357923,0.5,4768062.0,13413.8,3571018,0.911126785,393.9466213,0.000514477,183.1713988,0.031723838,72649.68397,0.001351617,277216.0207,-0.43939689,0.001156069,0.220164609,16219678,-1383.214926,41817.38546
78034,207,12401,2.17e-05,103,83264,880.2334163,0.5,4657753.5,13317.2,3578148,0.891138802,391.1910097,0.000538516,181.3853484,0.031545118,72646.72517,0.00136714,289412.7218,-0.421982628,0.001157407,0.222222222,16101598,-1376.140383,41601.18918
69092,160,10601,0.00016837,91,83281,721.9149318,0.5,3966712.75,12198.6,2762760,0.936019536,300.6738821,0.000129866,160.4696361,0.028362785,68494.63988,0.001190246,215824.8638,-0.534706447,0.001135074,0.187242798,14754899,-1513.286333,36846.85388
56766,84,8610,0.00026074,74,83298,565.7019073,0.5,2962257.0,10287.6,1894992,0.961865976,203.2696096,0.000278784,131.7267556,0.023608549,63388.89339,0.001025852,153404.8402,-0.611494062,0.001113586,0.152263374,12445428,-1694.184366,30072.67861
88814,289,14190,3.47e-05,117,83249,1031.560709,0.5,5517372.0,14786.2,4524063,0.889377582,501.6108905,0.000899089,206.1650587,0.035349605,77258.83407,0.001513005,348664.6053,-0.360941797,0.001177856,0.25308642,17875483,-1278.375904,47582.78533
92488,292,14649,9.97e-06,123,83246,1066.189231,0.5,5642287.5,15372.8,4818618,0.882031746,536.5386433,0.000971204,213.1145047,0.036626298,78681.13686,0.001536904,372181.49,-0.365337862,0.001182033,0.259259259,18586009,-1260.610075,49763.09472
83822,261,13107,0.000117153,111,83259,934.5003555,0.5,5168480.25,14255.8,4008110,0.910556258,440.8022087,0.000658707,193.3335005,0.033631053,74868.20184,0.001408598,304471.8593,-0.425124283,0.001164144,0.232510288,17238333,-1341.25338,44968.81468
135780,353,21931,0.000356804,148,83178,1808.630035,0.5,6730512.75,19706.4,9501150,0.690240906,1068.767755,0.002605803,289.1048405,0.048733198,98412.75811,0.002246658,944612.853,-0.06679095,0.001285347,0.399176955,23801747,-974.5974927,73141.18198
100428,284,16611,0.000364924,130,83227,1254.019158,0.5,5760249.0,15938.6,5746205,0.772605364,642.3279834,0.00142793,226.762765,0.038668833,82732.04653,0.001742371,535149.6062,-0.24377274,0.00120919,0.298353909,19259604,-1162.178545,53602.23233
48808,51,6786,0.000459367,58,83314,430.6152315,0.5,2195198.5,9112.0,1316194,0.981246219,137.3991981,0.000663396,108.9356503,0.02024745,59707.30999,0.000866276,111709.2735,-0.729020016,0.001094092,0.119341564,11028745,-1929.798674,25829.93054
68026,151,10772,0.000103129,91,83279,736.6972542,0.5,3917663.75,11912.6,2756706,0.934548855,301.6666687,0.000177942,160.6376294,0.028004704,68340.76024,0.001215444,216064.6726,-0.496516222,0.001137656,0.191358025,14405947,-1495.642331,36132.79264
83892,262,13152,0.000161805,112,83259,934.6532176,0.5,5171341.5,14269.8,4012065,0.924936789,443.5470248,0.000658707,194.4089025,0.033724683,74890.27216,0.001407466,295572.5767,-0.426084216,0.001164144,0.232510288,17255350,-1341.258387,45012.7829
124862,338,20564,0.000472298,140,83190,1660.206142,0.5,6450327.0,18420.4,8331596,0.700443203,940.119806,0.002317345,272.0934302,0.045716777,93703.33336,0.002127237,830150.6401,-0.090517936,0.001265823,0.374485597,22248018,-1014.125475,66733.5317
83842,266,13213,8.26e-05,112,83258,943.3044852,0.5,5159951.0,14214.8,4031724,0.913988511,446.0419721,0.000682745,195.7356214,0.033757812,74955.7462,0.001418892,302058.8134,-0.415488062,0.001165501,0.234567901,17187798,-1334.646001,44930.32608
127602,390,20526,4.45e-05,151,83194,1633.881694,0.5,6634017.0,19254.8,8520860,0.782708056,973.1361494,0.002221192,285.116558,0.047409926,94447.26657,0.002063111,711019.8306,-0.15064549,0.001259446,0.366255144,23264712,-1027.771113,69190.97384
